Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,53720,1008.00,53087.57,144.00,227,155.71,2.06,0.00,0.71,0.01,314.62,1.65,0.46
Akita,1020,20.00,1003.86,2.86,7,3.71,0.39,0.00,0.00,0.00,218.96,1.41,0.00
Aomori,2698,32.00,2647.71,4.57,22,11.71,0.95,1.00,0.14,0.01,252.32,2.10,1.22
Chiba,49178,734.00,47196.43,104.86,792,516.00,8.21,0.00,0.86,0.01,78.70,1.70,0.17
Ehime,2925,77.00,2879.00,11.00,19,12.29,0.93,0.00,0.00,0.00,192.35,2.17,0.00
Fukui,1606,36.00,1530.71,5.14,29,19.14,2.51,0.00,0.00,0.00,71.40,3.42,0.00
Fukuoka,39370,532.00,38121.86,76.00,504,308.71,6.05,0.00,0.57,0.01,126.20,2.33,0.19
Fukushima,5756,162.00,5514.00,23.14,84,66.71,3.65,0.00,0.00,0.00,91.33,2.67,0.00
Gifu,9780,188.00,9706.57,26.86,18,19.86,1.01,0.00,0.00,0.00,423.51,1.67,0.00
Gunma,8792,155.00,8478.14,22.14,136,84.57,4.39,0.00,0.00,0.00,135.67,5.32,0.00
Hiroshima,12084,179.00,11933.71,25.57,54,37.43,1.34,0.00,0.00,0.00,267.42,1.52,0.00
Hokkaido,44424,1425.00,43697.14,203.57,284,185.14,3.55,1.00,0.43,0.01,207.49,1.68,0.23
Hyogo,43658,1316.00,42897.71,188.00,264,181.57,3.34,0.00,0.14,0.00,232.45,1.77,0.08
Ibaraki,12461,168.00,11937.29,24.00,172,133.71,4.68,1.00,0.29,0.01,86.13,2.04,0.21
Ishikawa,5105,118.00,4813.00,16.86,90,80.43,7.12,0.00,0.29,0.03,46.14,1.75,0.36
Iwate,2002,47.00,1951.86,6.71,21,12.86,1.06,0.00,0.00,0.00,119.20,1.67,0.00
Kagawa,2273,32.00,2199.29,4.57,43,16.00,1.69,0.00,0.00,0.00,186.67,3.01,0.00
Kagoshima,3968,39.00,3903.71,5.57,21,17.29,1.09,0.00,0.00,0.00,172.25,1.91,0.00
Kanagawa,83349,986.00,79573.14,140.86,1580,930.00,10.09,1.00,0.86,0.01,75.31,1.66,0.09
Kochi,2087,29.00,2035.57,4.14,14,13.29,1.93,0.00,0.00,0.00,155.77,2.05,0.00
Kumamoto,6914,121.00,6761.00,17.29,0,52.14,3.00,0.00,0.00,0.00,146.38,5.57,0.00
Kyoto,18331,249.00,17834.86,35.57,199,125.14,4.87,0.00,0.00,0.00,137.81,2.12,0.00
Mie,5763,114.00,5658.14,16.29,44,26.43,1.50,0.00,0.14,0.01,187.65,1.60,0.54
Miyagi,9906,91.00,9766.29,13.00,65,33.00,1.44,0.00,0.00,0.00,287.52,1.79,0.00
Miyazaki,3221,27.00,3189.14,3.86,0,11.71,1.10,0.00,0.00,0.00,274.59,2.65,0.00
Nagano,5294,94.00,5202.00,13.43,41,22.43,1.10,0.00,0.00,0.00,260.10,2.61,0.00
Nagasaki,3461,69.00,3389.43,9.86,17,18.43,1.41,0.00,0.00,0.00,179.43,2.00,0.00
Nara,9055,133.00,8888.43,19.00,61,42.71,3.23,0.00,0.00,0.00,195.78,1.70,0.00
Niigata,4017,54.00,3870.29,7.71,58,38.43,1.75,0.00,0.00,0.00,81.71,1.54,0.00
Oita,3658,64.00,3602.43,9.14,23,13.43,1.19,0.00,0.00,0.00,289.58,2.07,0.00
Okayama,8185,127.00,8002.43,18.14,65,45.29,2.41,0.00,0.00,0.00,154.40,1.67,0.00
Okinawa,24761,236.00,23621.43,33.71,439,290.00,19.88,0.00,0.71,0.05,75.80,2.12,0.25
Osaka,114135,2721.00,111473.86,388.71,1040,681.00,7.72,0.00,0.43,0.00,144.32,1.77,0.06
Saga,2747,24.00,2682.57,3.43,23,15.57,1.93,0.00,0.00,0.00,203.23,2.08,0.00
Saitama,56943,848.00,54346.57,121.14,1036,666.00,9.07,0.00,0.29,0.00,69.40,1.74,0.04
Shiga,6023,93.00,5889.43,13.29,45,34.71,2.46,0.00,0.14,0.01,169.85,2.21,0.41
Shimane,730,2.00,694.14,0.29,17,8.71,1.31,0.00,0.00,0.00,45.65,0.83,0.00
Shizuoka,10862,157.00,10493.29,22.43,155,93.86,2.59,1.00,0.43,0.01,93.80,1.73,0.46
Tochigi,8324,85.00,7929.29,12.14,170,99.29,5.14,0.00,0.14,0.01,84.15,2.53,0.14
Tokushima,1788,63.00,1758.57,9.00,10,7.14,0.99,0.00,0.00,0.00,200.72,1.32,0.00
Tokyo,217968,2293.00,207544.57,327.57,4058,2668.14,19.10,3.00,2.29,0.02,67.62,1.77,0.09
Tottori,773,2.00,700.57,0.29,15,17.71,3.21,0.00,0.00,0.00,35.29,1.62,0.00
Toyama,2286,38.00,2210.43,5.43,26,18.57,1.79,0.00,0.00,0.00,107.00,1.82,0.00
Wakayama,2971,49.00,2872.71,7.00,34,23.86,2.61,0.00,0.00,0.00,125.94,2.27,0.00
Yamagata,2141,47.00,2109.86,6.71,15,7.00,0.66,0.00,0.00,0.00,459.89,3.65,0.00
Yamaguchi,3297,80.00,3246.14,11.43,17,12.29,0.92,0.00,0.00,0.00,334.73,3.86,0.00
Yamanashi,2353,21.00,2299.71,3.00,0,19.29,2.39,0.00,0.00,0.00,106.80,2.30,0.00
Zenkoku,922163,15185.00,891145.86,2169.29,12054,7898.43,6.28,8.00,8.86,0.01,101.41,1.81,0.11
