Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,67020,1029.00,63251.43,147.00,1439,964.71,12.79,3.00,1.57,0.02,54.60,1.76,0.16
Akita,1391,21.00,1291.29,3.00,27,28.29,2.97,0.00,0.00,0.00,38.13,1.77,0.00
Aomori,3602,33.00,3384.71,4.71,61,63.71,5.18,0.00,0.14,0.01,42.70,1.48,0.22
Chiba,73498,789.00,68588.57,112.71,1761,1363.86,21.71,6.00,4.71,0.08,38.18,1.30,0.35
Ehime,4141,78.00,3910.14,11.14,66,69.14,5.21,0.00,0.14,0.01,33.89,1.17,0.21
Fukui,2223,36.00,2127.43,5.14,31,27.43,3.60,0.00,0.00,0.00,52.86,1.30,0.00
Fukuoka,56993,557.00,53620.43,79.57,1144,929.86,18.21,0.00,1.00,0.02,38.81,1.25,0.11
Fukushima,7978,165.00,7669.57,23.57,94,88.86,4.86,1.00,0.43,0.02,46.40,0.89,0.48
Gifu,12684,193.00,11925.14,27.57,0,237.43,12.03,0.00,0.43,0.02,38.87,1.85,0.18
Gunma,12895,157.00,11972.00,22.43,301,256.86,13.33,0.00,0.29,0.01,34.30,1.43,0.11
Hiroshima,15568,180.00,14497.57,25.71,755,257.14,9.20,0.00,0.00,0.00,49.75,1.91,0.00
Hokkaido,53120,1435.00,51479.14,205.00,529,458.71,8.80,0.00,0.71,0.01,75.65,1.20,0.16
Hyogo,56224,1328.00,53316.71,189.71,1025,764.14,14.05,0.00,0.43,0.01,51.86,1.46,0.06
Ibaraki,18344,180.00,17330.00,25.71,336,279.57,9.80,1.00,0.57,0.02,39.49,1.13,0.20
Ishikawa,6764,121.00,6541.00,17.29,66,65.00,5.75,0.00,0.14,0.01,58.02,0.99,0.22
Iwate,2698,48.00,2587.71,6.86,20,34.86,2.88,0.00,0.00,0.00,40.29,0.99,0.00
Kagawa,3584,34.00,3306.29,4.86,88,77.43,8.16,0.00,0.14,0.02,27.94,1.28,0.18
Kagoshima,6775,44.00,6099.71,6.29,160,190.14,11.98,2.00,0.29,0.02,21.30,1.43,0.15
Kanagawa,127645,1061.00,120037.00,151.57,2524,2069.14,22.46,9.00,5.43,0.06,34.68,1.17,0.26
Kochi,2765,31.00,2530.57,4.43,81,61.43,8.91,0.00,0.14,0.02,40.16,2.35,0.23
Kumamoto,10600,123.00,9864.71,17.57,174,220.00,12.67,0.00,0.29,0.02,29.03,1.35,0.13
Kyoto,25814,250.00,24273.43,35.71,542,415.57,16.18,0.00,0.14,0.01,38.94,1.28,0.03
Mie,9228,120.00,8089.14,17.14,432,291.71,16.50,2.00,0.43,0.02,25.13,2.08,0.15
Miyagi,13145,95.00,12406.86,13.57,198,210.86,9.20,0.00,0.29,0.01,42.82,1.34,0.14
Miyazaki,4286,28.00,4121.43,4.00,0,66.43,6.24,0.00,0.14,0.01,36.03,1.34,0.22
Nagano,7098,94.00,6685.29,13.43,122,114.71,5.64,0.00,0.00,0.00,41.87,1.39,0.00
Nagasaki,4724,69.00,4461.43,9.86,68,79.29,6.05,0.00,0.00,0.00,40.86,1.46,0.00
Nara,11625,134.00,11063.29,19.14,201,151.57,11.46,0.00,0.00,0.00,53.57,1.36,0.00
Niigata,5853,54.00,5529.29,7.71,85,90.71,4.12,0.00,0.00,0.00,38.54,1.09,0.00
Oita,5655,65.00,5050.29,9.29,206,163.29,14.51,0.00,0.14,0.01,25.46,1.92,0.09
Okayama,11612,127.00,10845.43,18.14,246,213.57,11.35,0.00,0.00,0.00,35.27,1.38,0.00
Okinawa,37468,248.00,35412.57,35.43,586,602.86,41.32,0.00,0.29,0.02,35.18,1.07,0.05
Osaka,147369,2758.00,140193.71,394.00,2221,1994.00,22.61,2.00,2.14,0.02,51.14,1.37,0.11
Saga,4343,27.00,3974.71,3.86,83,112.86,13.95,0.00,0.00,0.00,23.17,1.54,0.00
Saitama,88390,868.00,82978.29,124.00,1696,1521.00,20.71,0.00,1.00,0.01,31.86,1.30,0.07
Shiga,8939,95.00,8340.71,13.57,152,172.43,12.21,0.00,0.00,0.00,32.04,1.27,0.00
Shimane,1078,2.00,1017.00,0.29,15,20.00,3.00,0.00,0.00,0.00,28.99,1.21,0.00
Shizuoka,17249,162.00,15715.14,23.14,421,427.86,11.82,0.00,0.43,0.01,26.81,1.50,0.10
Tochigi,11755,99.00,11064.43,14.14,195,193.00,9.99,0.00,0.71,0.04,42.03,1.32,0.37
Tokushima,2223,63.00,2083.29,9.00,55,37.43,5.19,0.00,0.00,0.00,51.34,2.35,0.00
Tokyo,312262,2379.00,297248.71,339.86,4392,4309.71,30.85,8.00,5.57,0.04,41.98,1.08,0.13
Tottori,1242,3.00,1181.43,0.43,16,17.71,3.21,0.00,0.00,0.00,40.63,1.46,0.00
Toyama,3736,39.00,3376.14,5.57,105,100.00,9.66,1.00,0.14,0.01,24.59,1.66,0.14
Wakayama,3976,51.00,3740.14,7.29,74,65.57,7.17,0.00,0.14,0.02,44.13,1.68,0.22
Yamagata,2867,48.00,2710.86,6.86,45,43.14,4.05,0.00,0.14,0.01,50.69,1.51,0.33
Yamaguchi,4358,80.00,4096.29,11.43,64,77.57,5.78,0.00,0.00,0.00,38.30,1.51,0.00
Yamanashi,3598,23.00,3476.71,3.29,0,46.00,5.71,0.00,0.00,0.00,29.66,0.87,0.00
Zenkoku,1296405,15624.00,1224467.14,2232.00,22902,20046.57,15.94,35.00,28.57,0.02,40.79,1.27,0.14
