Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,20377,305.00,19574.00,43.57,311,237.43,3.15,8.00,6.00,0.08,40.89,1.04,2.53
Akita,189,1.00,176.86,0.14,8,3.14,0.33,0.00,0.00,0.00,35.54,1.00,0.00
Aomori,622,8.00,581.00,1.14,15,9.00,0.73,0.00,0.00,0.00,48.13,1.06,0.00
Chiba,15883,160.00,14962.86,22.86,0,293.29,4.67,0.00,3.43,0.05,24.04,1.06,1.17
Ehime,786,13.00,712.00,1.86,24,22.29,1.68,0.00,0.00,0.00,16.13,1.14,0.00
Fukui,436,12.00,405.86,1.71,25,5.57,0.73,0.00,0.00,0.00,50.96,1.27,0.00
Fukuoka,12349,136.00,11498.71,19.43,340,230.43,4.51,2.00,1.14,0.02,26.49,1.01,0.50
Fukushima,1373,30.00,1277.43,4.29,36,27.71,1.51,0.00,0.29,0.02,24.04,1.09,1.03
Gifu,3366,53.00,3152.86,7.57,78,56.14,2.84,1.00,1.14,0.06,25.60,0.86,2.04
Gunma,3146,58.00,2963.43,8.29,80,49.71,2.58,1.00,1.29,0.07,30.11,0.99,2.59
Hiroshima,4270,66.00,4115.86,9.43,50,45.43,1.63,4.00,1.57,0.06,35.33,0.92,3.46
Hokkaido,15502,527.00,15000.43,75.29,202,139.00,2.67,6.00,3.86,0.07,64.17,1.27,2.77
Hyogo,12978,298.00,12243.86,42.57,292,211.86,3.90,4.00,5.57,0.10,32.84,1.27,2.63
Ibaraki,3617,41.00,3301.29,5.86,159,80.14,2.81,0.00,0.14,0.01,23.61,1.19,0.18
Ishikawa,1287,53.00,1244.14,7.57,20,11.29,1.00,0.00,0.14,0.01,55.50,0.87,1.27
Iwate,454,25.00,437.00,3.57,5,5.29,0.44,0.00,0.00,0.00,53.55,1.50,0.00
Kagawa,514,5.00,454.29,0.71,37,14.29,1.51,1.00,0.14,0.02,16.41,1.04,1.00
Kagoshima,1301,14.00,1255.14,2.00,0,16.00,1.01,0.00,0.00,0.00,34.11,0.73,0.00
Kanagawa,31563,340.00,28985.57,48.57,872,706.57,7.67,4.00,4.14,0.04,23.82,1.28,0.59
Kochi,761,12.00,743.29,1.71,4,5.14,0.75,0.00,0.14,0.02,75.95,0.85,2.78
Kumamoto,2722,36.00,2491.86,5.14,0,64.29,3.70,0.00,1.00,0.06,22.93,1.44,1.56
Kyoto,6463,78.00,5908.86,11.14,276,135.00,5.26,2.00,1.29,0.05,34.25,1.22,0.95
Mie,1717,23.00,1609.14,3.29,45,35.14,1.99,0.00,0.29,0.02,31.27,1.36,0.81
Miyagi,2834,18.00,2670.29,2.57,84,45.71,1.99,1.00,0.14,0.01,32.76,1.26,0.31
Miyazaki,1475,11.00,1346.14,1.57,46,43.14,4.06,0.00,0.14,0.01,12.94,0.80,0.33
Nagano,1876,21.00,1718.29,3.00,57,47.86,2.35,1.00,0.43,0.02,18.94,1.13,0.90
Nagasaki,1157,12.00,1042.57,1.71,39,43.14,3.29,0.00,0.71,0.05,15.99,1.63,1.66
Nara,2525,31.00,2418.43,4.43,44,30.57,2.31,0.00,0.71,0.05,43.34,1.09,2.34
Niigata,754,5.00,698.57,0.71,15,16.29,0.74,0.00,0.29,0.01,28.08,1.39,1.75
Oita,897,10.00,855.86,1.43,12,10.86,0.97,1.00,0.43,0.04,38.29,0.84,3.95
Okayama,2002,16.00,1890.14,2.29,35,32.43,1.72,1.00,0.14,0.01,23.65,0.86,0.44
Okinawa,6181,86.00,5996.00,12.29,74,50.29,3.45,0.00,0.29,0.02,64.91,1.04,0.57
Osaka,37002,726.00,35412.57,103.71,568,440.29,4.99,12.00,8.57,0.10,43.47,1.08,1.95
Saga,733,3.00,647.29,0.43,35,22.00,2.72,0.00,0.00,0.00,20.84,1.44,0.00
Saitama,19770,258.00,18532.43,36.86,489,336.71,4.59,1.00,2.00,0.03,28.82,1.06,0.59
Shiga,1698,18.00,1600.29,2.57,37,25.29,1.79,1.00,0.29,0.02,26.99,0.80,1.13
Shimane,233,0.00,228.00,0.00,3,1.29,0.19,0.00,0.00,0.00,88.66,1.09,0.00
Shizuoka,3705,61.00,3447.00,8.71,84,72.00,1.99,2.00,1.86,0.05,27.58,1.34,2.58
Tochigi,3012,17.00,2712.00,2.43,96,88.57,4.58,1.00,1.14,0.06,13.23,0.95,1.29
Tokushima,284,9.00,253.43,1.29,12,8.29,1.15,0.00,0.00,0.00,24.73,2.00,0.00
Tokyo,82069,717.00,77484.71,102.43,2001,1231.29,8.81,10.00,5.00,0.04,29.03,0.94,0.41
Tottori,173,2.00,166.71,0.29,3,1.43,0.26,0.00,0.14,0.03,25.53,0.37,10.00
Toyama,768,26.00,729.14,3.71,13,11.57,1.12,0.00,0.00,0.00,24.74,0.91,0.00
Wakayama,836,10.00,789.57,1.43,17,12.57,1.38,1.00,0.29,0.03,33.27,0.96,2.27
Yamagata,440,12.00,433.86,1.71,2,2.57,0.24,0.00,0.43,0.04,78.07,0.68,16.67
Yamaguchi,779,5.00,731.43,0.71,19,13.43,1.00,0.00,0.29,0.02,31.73,1.16,2.13
Yamanashi,816,11.00,738.14,1.57,21,20.00,2.48,0.00,0.00,0.00,24.80,1.20,0.00
Zenkoku,313695,4379.00,295638.57,625.57,6685,5011.71,3.98,65.00,54.86,0.04,30.72,1.06,1.09
