Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,391,24.00,352.00,3.43,17,10.29,0.14,0.00,0.29,0.00,20.83,0.72,2.78
Akita,16,0.00,15.71,0.00,0,0.14,0.02,0.00,0.00,0.00,15.24,0.61,0.00
Aomori,22,0.00,22.00,0.00,0,0.00,0.00,0.00,0.00,0.00,10.04,,0.00
Chiba,643,7.00,533.57,1.00,34,26.86,0.43,1.00,0.43,0.01,9.33,1.06,1.60
Ehime,44,3.00,38.86,0.43,3,2.00,0.15,1.00,0.14,0.01,8.93,0.84,7.14
Fukui,106,4.00,97.86,0.57,2,2.57,0.34,2.00,0.29,0.04,12.60,0.62,11.11
Fukuoka,500,10.00,429.43,1.43,24,19.71,0.39,1.00,1.43,0.03,5.59,0.71,7.25
Fukushima,60,0.00,45.14,0.00,8,3.14,0.17,0.00,0.00,0.00,9.64,1.03,0.00
Gifu,137,2.00,125.29,0.29,1,4.57,0.23,0.00,0.14,0.01,7.78,0.84,3.12
Gunma,120,4.00,104.00,0.57,6,4.29,0.22,0.00,0.29,0.01,4.66,0.67,6.67
Hiroshima,129,0.00,88.14,0.00,5,10.43,0.37,0.00,0.00,0.00,3.51,3.10,0.00
Hokkaido,407,16.00,319.00,2.29,37,20.00,0.38,2.00,0.71,0.01,12.49,1.81,3.57
Hyogo,502,17.00,431.43,2.43,22,18.14,0.33,0.00,0.57,0.01,9.13,0.84,3.15
Ibaraki,135,5.00,120.43,0.71,4,3.71,0.13,0.00,0.29,0.01,11.03,0.97,7.69
Ishikawa,173,4.00,140.57,0.57,13,8.57,0.76,0.00,0.57,0.05,6.62,0.99,6.67
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,,,,,6.67
Kagawa,24,0.00,19.00,0.00,0,2.29,0.24,0.00,0.00,0.00,2.56,4.42,0.00
Kagoshima,7,0.00,4.71,0.00,1,0.43,0.03,0.00,0.00,0.00,11.97,2.19,0.00
Kanagawa,754,16.00,627.86,2.29,44,39.43,0.43,-1.00,1.29,0.01,7.79,1.11,3.26
Kochi,64,1.00,61.57,0.14,1,0.57,0.08,0.00,0.14,0.02,12.35,0.29,25.00
Kumamoto,35,1.00,31.00,0.14,0,1.00,0.06,0.00,0.00,0.00,13.88,1.83,0.00
Kyoto,242,3.00,217.86,0.43,7,7.00,0.27,0.00,0.00,0.00,12.24,0.78,0.00
Mie,35,1.00,23.71,0.14,3,2.57,0.15,0.00,0.14,0.01,9.39,2.93,5.56
Miyagi,83,0.00,67.43,0.00,4,4.43,0.19,0.00,0.00,0.00,6.71,1.24,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,12.61,,0.00
Nagano,47,0.00,39.00,0.00,0,2.57,0.13,0.00,0.00,0.00,6.96,1.09,0.00
Nagasaki,17,0.00,15.29,0.00,0,0.43,0.03,0.00,0.00,0.00,17.43,0.69,0.00
Nara,60,1.00,50.71,0.14,4,2.71,0.21,0.00,0.14,0.01,10.04,1.24,5.26
Niigata,56,0.00,47.29,0.00,3,2.00,0.09,0.00,0.00,0.00,18.88,1.37,0.00
Oita,54,1.00,48.00,0.14,0,1.71,0.15,0.00,0.14,0.01,19.21,1.06,8.33
Okayama,18,0.00,16.86,0.00,0,0.29,0.02,0.00,0.00,0.00,24.76,0.52,0.00
Okinawa,101,1.00,84.00,0.14,0,5.00,0.34,0.00,0.14,0.01,5.00,0.91,2.86
Osaka,1164,10.00,967.57,1.43,88,50.29,0.57,1.00,0.57,0.01,8.78,0.99,1.14
Saga,16,0.00,15.00,0.00,0,0.43,0.05,0.00,0.00,0.00,12.40,0.81,0.00
Saitama,610,9.00,490.29,1.29,35,32.00,0.44,0.00,0.57,0.01,7.27,1.21,1.79
Shiga,70,1.00,53.71,0.14,2,4.57,0.32,0.00,0.14,0.01,6.39,1.40,3.12
Shimane,15,0.00,11.71,0.00,0,1.14,0.17,0.00,0.00,0.00,2.20,1.23,0.00
Shizuoka,50,0.00,47.00,0.00,-1,1.29,0.04,0.00,0.00,0.00,5.40,0.43,0.00
Tochigi,44,0.00,39.71,0.00,0,1.29,0.07,0.00,0.00,0.00,8.59,0.61,0.00
Tokushima,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,2988,19.00,2491.57,2.71,181,129.71,0.93,0.00,0.00,0.00,8.53,1.03,0.00
Tottori,3,0.00,1.29,0.00,2,0.29,0.05,0.00,0.00,0.00,3.23,1.64,0.00
Toyama,79,0.00,57.14,0.00,10,7.00,0.68,0.00,0.00,0.00,3.73,2.58,0.00
Wakayama,40,1.00,36.71,0.14,1,0.86,0.09,0.00,0.00,0.00,22.43,0.81,0.00
Yamagata,60,0.00,45.86,0.00,2,3.71,0.35,0.00,0.00,0.00,6.38,1.13,0.00
Yamaguchi,30,0.00,27.00,0.00,0,1.00,0.07,0.00,0.00,0.00,7.99,0.72,0.00
Yamanashi,48,0.00,40.29,0.00,2,1.86,0.23,0.00,0.00,0.00,7.77,0.76,0.00
Zenkoku,10219,161.00,8562.57,23.00,565,442.29,0.35,7.00,8.43,0.01,8.55,1.01,1.91
