Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,513,34.00,512.14,4.86,0,0.29,0.00,0.00,0.00,0.00,722.34,1.64,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,919,45.00,914.29,6.43,0,1.71,0.03,0.00,0.00,0.00,552.09,,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,822,28.00,811.43,4.00,1,2.86,0.06,0.00,0.14,0.00,139.62,0.60,5.00
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,5.00
Gifu,153,7.00,152.86,1.00,0,0.14,0.01,0.00,0.00,0.00,396.93,,0.00
Gunma,151,19.00,151.00,2.71,0,0.00,0.00,0.00,0.00,0.00,638.65,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,1899.57,,0.00
Hokkaido,1163,91.00,1139.43,13.00,9,6.00,0.12,0.00,0.14,0.00,148.14,1.41,2.38
Hyogo,699,43.00,699.00,6.14,0,0.00,0.00,0.00,0.14,0.00,,,2.38
Ibaraki,168,10.00,168.00,1.43,0,0.00,0.00,0.00,0.00,0.00,,,2.38
Ishikawa,299,27.00,299.00,3.86,0,0.00,0.00,0.00,0.00,0.00,2536.40,,2.38
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.38
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.38
Kagoshima,11,0.00,10.43,0.00,0,0.14,0.01,0.00,0.00,0.00,115.62,,0.00
Kanagawa,1402,89.00,1399.71,12.71,0,0.71,0.01,0.00,0.29,0.00,342.06,0.42,40.00
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,40.00
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,40.00
Kyoto,360,18.00,359.71,2.57,0,0.14,0.01,0.00,0.00,0.00,1015.69,,0.00
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,76,,76.00,,0,0.00,0.00,,,,,,0.00
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Niigata,83,0.00,83.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,,,0.00
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1786,85.00,1785.29,12.14,0,0.29,0.00,0.00,0.14,0.00,4328.70,1.64,50.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,50.00
Saitama,1021,51.00,1015.00,7.29,2,2.00,0.03,0.00,0.00,0.00,497.19,2.45,0.00
Shiga,100,1.00,100.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,77,1.00,76.29,0.14,0,0.29,0.01,0.00,0.00,0.00,515.77,,0.00
Tochigi,66,0.00,66.00,0.00,0,0.00,0.00,0.00,0.00,0.00,2239.21,,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5544,314.00,5456.00,44.86,47,21.14,0.15,0.00,0.43,0.00,193.24,1.07,2.03
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.03
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,2.03
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,2.03
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.03
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.03
Yamanashi,69,1.00,68.14,0.14,0,0.29,0.04,0.00,0.00,0.00,93.99,1.64,0.00
Zenkoku,17089,925.00,16949.71,132.14,59,36.00,0.03,0.00,1.29,0.00,322.45,1.08,3.57
