Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,5437,86.00,5378.86,12.29,18,18.29,0.24,0.00,0.43,0.01,135.23,0.82,2.34
Akita,58,0.00,54.43,0.00,0,0.71,0.08,0.00,0.00,0.00,182.43,,0.00
Aomori,37,1.00,36.57,0.14,0,0.14,0.01,0.00,0.00,0.00,121.77,1.00,0.00
Chiba,4069,72.00,3969.43,10.29,22,29.57,0.47,0.00,0.14,0.00,84.19,1.24,0.48
Ehime,115,6.00,114.29,0.86,0,0.14,0.01,0.00,0.00,0.00,1938.39,,0.00
Fukui,244,11.00,244.00,1.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,5057,99.00,5044.00,14.14,3,4.14,0.08,0.00,0.43,0.01,825.18,1.18,10.34
Fukushima,269,4.00,259.86,0.57,2,2.57,0.14,0.00,0.14,0.01,55.99,0.79,5.56
Gifu,630,10.00,627.14,1.43,0,1.00,0.05,0.00,0.00,0.00,181.19,0.44,0.00
Gunma,728,19.00,715.14,2.71,0,4.14,0.22,0.00,0.00,0.00,150.32,1.53,0.00
Hiroshima,604,3.00,582.71,0.43,1,8.00,0.29,0.00,0.00,0.00,32.23,1.03,0.00
Hokkaido,2181,107.00,2125.71,15.29,22,15.14,0.29,0.00,0.00,0.00,89.06,1.19,0.00
Hyogo,2797,59.00,2741.43,8.43,14,16.14,0.30,0.00,0.00,0.00,119.27,1.38,0.00
Ibaraki,677,17.00,665.71,2.43,1,3.57,0.13,0.00,0.00,0.00,103.21,1.17,0.00
Ishikawa,778,47.00,776.86,6.71,1,0.29,0.03,0.00,0.00,0.00,452.49,0.23,0.00
Iwate,24,0.00,23.14,0.00,1,0.14,0.01,0.00,0.00,0.00,783.60,,0.00
Kagawa,93,2.00,93.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,435,12.00,422.71,1.71,7,2.86,0.18,0.00,0.00,0.00,67.58,0.68,0.00
Kanagawa,7147,143.00,7016.29,20.43,11,46.86,0.51,0.00,0.86,0.01,78.58,1.02,1.83
Kochi,138,4.00,138.00,0.57,0,0.00,0.00,0.00,0.00,0.00,934.98,,1.83
Kumamoto,626,8.00,589.29,1.14,19,7.57,0.44,0.00,0.00,0.00,160.28,17.05,0.00
Kyoto,1787,26.00,1762.29,3.71,20,6.86,0.27,0.00,0.14,0.01,143.90,0.75,2.08
Mie,530,7.00,517.00,1.00,3,4.00,0.23,0.00,0.00,0.00,77.73,1.27,0.00
Miyagi,428,2.00,412.29,0.29,3,4.43,0.19,0.00,0.00,0.00,60.90,1.24,0.00
Miyazaki,344,1.00,344.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,313,1.00,310.00,0.14,0,1.14,0.06,0.00,0.00,0.00,231.54,2.69,0.00
Nagasaki,238,3.00,237.14,0.43,0,0.29,0.02,0.00,0.00,0.00,1004.37,,0.00
Nara,581,9.00,575.43,1.29,0,1.86,0.14,0.00,0.00,0.00,183.70,1.13,0.00
Niigata,170,0.00,170.00,0.00,0,0.00,0.00,0.00,0.00,0.00,409.99,,0.00
Oita,158,2.00,158.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,161,,157.43,,3,1.00,0.05,,,,108.95,1.12,
Okinawa,2607,47.00,2538.14,6.71,19,21.00,1.44,0.00,0.14,0.01,85.43,1.59,0.68
Osaka,10840,219.00,10704.86,31.29,31,43.71,0.50,1.00,2.14,0.02,135.80,0.98,4.90
Saga,246,0.00,245.43,0.00,0,0.14,0.02,0.00,0.00,0.00,1188.40,1.00,0.00
Saitama,4820,102.00,4723.00,14.57,20,28.00,0.38,0.00,0.00,0.00,113.80,1.28,0.00
Shiga,506,8.00,503.29,1.14,1,0.71,0.05,0.00,0.00,0.00,147.51,0.44,0.00
Shimane,140,0.00,140.00,0.00,0,0.00,0.00,0.00,0.00,0.00,591.94,,0.00
Shizuoka,558,2.00,547.29,0.29,7,3.43,0.09,0.00,0.00,0.00,113.73,1.40,0.00
Tochigi,438,1.00,433.43,0.14,1,1.43,0.07,0.00,0.00,0.00,136.44,0.52,0.00
Tokushima,149,9.00,148.14,1.29,0,0.29,0.04,0.00,0.00,0.00,626.52,,0.00
Tokyo,26550,413.00,26119.57,59.00,66,143.29,1.03,2.00,0.86,0.01,98.43,1.05,0.60
Tottori,36,0.00,36.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.60
Toyama,422,26.00,420.14,3.71,0,0.71,0.07,0.00,0.14,0.01,217.10,1.92,20.00
Wakayama,242,4.00,241.86,0.57,0,0.14,0.02,0.00,0.00,0.00,339.84,0.46,0.00
Yamagata,78,1.00,78.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,201,2.00,201.14,0.29,0,0.00,0.00,0.00,0.00,0.00,187.33,,0.00
Yamanashi,194,6.00,190.29,0.86,1,1.57,0.19,0.00,0.00,0.00,89.88,3.38,0.00
Zenkoku,84881,1601.00,83532.71,228.71,297,425.29,0.34,3.00,5.43,0.00,112.60,1.08,1.28
