Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,8262,104.00,7816.86,14.86,219,116.43,1.54,1.00,0.57,0.01,40.48,1.14,0.49
Akita,74,0.00,73.29,0.00,0,0.43,0.05,0.00,0.00,0.00,66.69,1.00,0.00
Aomori,280,6.00,279.29,0.86,0,0.29,0.02,0.00,0.00,0.00,247.19,0.61,0.00
Chiba,6199,86.00,5944.00,12.29,90,68.29,1.09,1.00,0.29,0.00,56.59,1.32,0.42
Ehime,164,6.00,140.14,0.86,11,5.86,0.44,0.00,0.00,0.00,28.82,3.95,0.00
Fukui,298,11.00,282.57,1.57,3,3.71,0.49,0.00,0.00,0.00,74.33,1.64,0.00
Fukuoka,5477,106.00,5410.00,15.14,35,15.71,0.31,0.00,0.29,0.01,263.48,1.21,1.82
Fukushima,466,6.00,446.00,0.86,8,5.00,0.27,0.00,0.00,0.00,76.86,1.75,0.00
Gifu,890,13.00,841.14,1.86,15,12.86,0.65,0.00,0.14,0.01,46.70,1.23,1.11
Gunma,1016,21.00,973.71,3.00,22,9.29,0.48,1.00,0.14,0.01,116.52,1.87,1.54
Hiroshima,726,6.00,707.14,0.86,2,5.43,0.19,0.00,0.14,0.01,113.03,2.04,2.63
Hokkaido,6380,141.00,5698.57,20.14,267,189.29,3.63,7.00,2.57,0.05,16.23,1.11,1.36
Hyogo,4355,76.00,4056.71,10.86,132,77.00,1.42,0.00,0.57,0.01,38.15,1.55,0.74
Ibaraki,1139,19.00,1033.00,2.71,40,27.57,0.97,0.00,0.14,0.01,24.32,1.60,0.52
Ishikawa,831,49.00,830.00,7.00,0,0.43,0.04,0.00,0.00,0.00,653.16,0.50,0.00
Iwate,112,0.00,82.86,0.00,15,6.86,0.57,0.00,0.00,0.00,5.63,1.80,0.00
Kagawa,127,2.00,119.71,0.29,2,1.86,0.20,0.00,0.00,0.00,45.94,1.30,0.00
Kagoshima,592,13.00,562.57,1.86,16,7.14,0.45,0.00,0.00,0.00,88.54,1.24,0.00
Kanagawa,10988,184.00,10443.57,26.29,208,135.14,1.47,1.00,0.29,0.00,52.91,1.33,0.21
Kochi,144,4.00,144.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.21
Kumamoto,951,11.00,925.86,1.57,11,6.86,0.40,0.00,0.29,0.02,69.67,1.14,4.17
Kyoto,2409,35.00,2315.29,5.00,14,26.71,1.04,0.00,0.57,0.02,72.37,1.36,2.14
Mie,684,7.00,640.00,1.00,18,9.71,0.55,0.00,0.00,0.00,76.88,2.94,0.00
Miyagi,1061,9.00,1010.43,1.29,15,12.57,0.55,0.00,0.14,0.01,36.08,0.86,1.14
Miyazaki,398,1.00,380.86,0.14,10,3.57,0.34,0.00,0.00,0.00,224.50,9.97,0.00
Nagano,567,6.00,501.71,0.86,22,17.00,0.84,0.00,0.00,0.00,19.15,1.43,0.00
Nagasaki,254,3.00,251.29,0.43,1,0.71,0.05,0.00,0.00,0.00,385.51,1.44,0.00
Nara,952,11.00,883.14,1.57,23,16.71,1.26,0.00,0.00,0.00,32.84,1.25,0.00
Niigata,286,0.00,252.57,0.00,12,8.86,0.40,0.00,0.00,0.00,23.89,1.47,0.00
Oita,208,3.00,181.14,0.43,12,6.29,0.56,0.00,0.00,0.00,42.44,6.81,0.00
Okayama,458,11.00,416.14,1.57,13,11.29,0.60,0.00,0.14,0.01,26.17,1.79,1.27
Okinawa,3925,68.00,3806.00,9.71,38,32.71,2.24,0.00,0.29,0.02,75.75,1.18,0.87
Osaka,16744,272.00,15855.29,38.86,370,227.00,2.57,4.00,1.71,0.02,43.84,1.23,0.76
Saga,290,1.00,282.71,0.14,0,1.71,0.21,0.00,0.00,0.00,138.77,1.34,0.00
Saitama,7326,130.00,7020.57,18.57,96,83.57,1.14,4.00,1.57,0.02,52.13,1.23,1.88
Shiga,720,9.00,685.29,1.29,12,9.29,0.66,0.00,0.00,0.00,52.43,1.26,0.00
Shimane,142,0.00,141.57,0.00,0,0.14,0.02,0.00,0.00,0.00,1199.66,,0.00
Shizuoka,1111,4.00,941.29,0.57,58,41.29,1.14,0.00,0.29,0.01,23.44,1.93,0.69
Tochigi,550,2.00,526.86,0.29,8,5.29,0.27,0.00,0.14,0.01,103.44,2.38,2.70
Tokushima,176,9.00,173.00,1.29,1,0.71,0.10,0.00,0.00,0.00,200.18,1.44,0.00
Tokyo,36778,477.00,35451.86,68.14,522,326.00,2.33,1.00,1.00,0.01,72.81,1.23,0.31
Tottori,53,0.00,52.43,0.00,0,0.14,0.03,0.00,0.00,0.00,66.03,0.21,0.00
Toyama,441,26.00,431.14,3.71,6,2.29,0.22,0.00,0.00,0.00,315.90,7.25,0.00
Wakayama,372,4.00,342.00,0.57,11,7.71,0.84,0.00,0.00,0.00,32.71,1.90,0.00
Yamagata,107,1.00,100.14,0.14,2,1.57,0.15,0.00,0.00,0.00,45.44,1.26,0.00
Yamaguchi,326,2.00,283.43,0.29,23,9.71,0.72,0.00,0.00,0.00,24.01,2.17,0.00
Yamanashi,298,7.00,286.00,1.00,6,3.29,0.41,0.00,0.14,0.02,33.63,0.57,4.35
Zenkoku,126107,1962.00,120023.14,280.29,2389,1561.29,1.24,20.00,11.43,0.01,51.19,1.27,0.73
