Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,506,34.00,505.71,4.86,0,0.29,0.00,0.00,0.00,0.00,315.65,0.34,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.14,0.01,,,0.00
Chiba,904,44.00,901.57,6.29,0,0.86,0.01,0.00,0.29,0.00,306.87,0.46,33.33
Ehime,79,4.00,74.86,0.57,1,1.14,0.09,0.00,0.14,0.01,18.48,0.49,12.50
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,12.50
Fukuoka,658,25.00,657.86,3.57,0,0.14,0.00,0.00,0.00,0.00,1487.15,0.46,0.00
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Gifu,150,7.00,150.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Gunma,149,19.00,148.00,2.71,0,0.29,0.01,0.00,0.14,0.01,715.67,,50.00
Hiroshima,167,2.00,166.14,0.29,0,0.29,0.01,0.00,0.00,0.00,702.94,,0.00
Hokkaido,1030,78.00,1018.00,11.14,6,3.43,0.07,0.00,0.57,0.01,108.73,0.56,16.67
Hyogo,699,40.00,699.14,5.71,0,0.00,0.00,2.00,0.29,0.01,739.63,,16.67
Ibaraki,168,9.00,168.00,1.29,0,0.00,0.00,0.00,0.00,0.00,,,16.67
Ishikawa,295,24.00,290.71,3.43,1,1.14,0.10,0.00,0.43,0.04,177.09,1.00,37.50
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,37.50
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,37.50
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,37.50
Kanagawa,1322,71.00,1296.00,10.14,0,10.14,0.11,0.00,1.14,0.01,69.71,0.78,11.27
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,11.27
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.43,0.02,,,11.27
Kyoto,358,14.00,358.00,2.00,0,0.00,0.00,0.00,0.14,0.01,465.23,,11.27
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,11.27
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,11.27
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,11.27
Nagano,76,,76.00,,0,0.00,0.00,,,,642.89,,11.27
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,11.27
Nara,91,2.00,90.57,0.29,0,0.14,0.01,0.00,0.00,0.00,766.62,,0.00
Niigata,83,0.00,83.00,0.00,0,0.00,0.00,0.00,0.00,0.00,561.38,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,422.12,,0.00
Okinawa,142,6.00,142.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1781,78.00,1775.00,11.14,1,1.86,0.02,2.00,1.14,0.01,428.19,0.63,61.54
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,174.93,,61.54
Saitama,999,46.00,994.29,6.57,1,1.57,0.02,0.00,0.00,0.00,237.07,0.73,0.00
Shiga,100,1.00,99.14,0.14,1,0.14,0.01,0.00,0.00,0.00,278.18,0.61,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,74,1.00,73.43,0.14,0,0.14,0.00,0.00,0.00,0.00,828.89,,0.00
Tochigi,64,0.00,62.14,0.00,0,0.57,0.03,0.00,0.00,0.00,57.84,1.00,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5138,271.00,5096.00,38.71,2,11.86,0.08,8.00,4.86,0.03,207.62,0.57,40.96
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,40.96
Toyama,227,21.00,226.71,3.00,0,0.29,0.03,0.00,0.43,0.04,224.04,0.34,150.00
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,1067.44,,150.00
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,150.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,150.00
Yamanashi,60,0.00,58.86,0.00,0,0.43,0.05,0.00,0.00,0.00,122.50,2.19,0.00
Zenkoku,16226,820.00,16117.14,117.14,13,34.71,0.03,12.00,10.14,0.01,210.98,0.61,29.22
