Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,23775,394.00,23061.43,56.29,163,227.71,3.02,6.00,6.43,0.09,57.76,1.03,2.82
Akita,260,1.00,250.86,0.14,0,3.57,0.38,0.00,0.00,0.00,28.83,0.71,0.00
Aomori,711,13.00,691.86,1.86,9,6.14,0.50,0.00,0.57,0.05,71.67,0.98,9.30
Chiba,22104,243.00,20967.86,34.71,317,371.00,5.91,5.00,5.71,0.09,28.17,0.87,1.54
Ehime,993,18.00,957.57,2.57,16,12.00,0.90,0.00,0.14,0.01,34.77,0.85,1.19
Fukui,510,19.00,496.00,2.71,1,5.57,0.73,0.00,0.86,0.11,53.69,1.18,15.38
Fukuoka,15895,181.00,15173.57,25.86,528,215.71,4.22,11.00,3.29,0.06,33.80,0.90,1.52
Fukushima,1718,43.00,1654.43,6.14,11,24.29,1.33,0.00,1.14,0.06,39.27,1.04,4.71
Gifu,4197,68.00,4057.71,9.71,28,47.71,2.42,1.00,0.86,0.04,37.26,0.80,1.80
Gunma,3806,69.00,3684.43,9.86,31,37.29,1.94,1.00,0.71,0.04,47.63,0.82,1.92
Hiroshima,4763,92.00,4658.71,13.14,37,32.86,1.18,1.00,2.00,0.07,80.57,0.98,6.09
Hokkaido,17342,597.00,16942.00,85.29,106,128.86,2.47,6.00,5.14,0.10,78.89,1.06,3.99
Hyogo,16220,391.00,15554.71,55.86,161,216.71,3.98,10.00,8.57,0.16,39.02,1.01,3.96
Ibaraki,4755,62.00,4507.00,8.86,69,81.14,2.84,0.00,2.00,0.07,31.94,1.11,2.46
Ishikawa,1455,58.00,1435.86,8.29,4,7.43,0.66,0.00,0.29,0.03,70.44,0.60,3.85
Iwate,496,27.00,491.71,3.86,1,1.57,0.13,0.00,0.29,0.02,108.16,0.49,18.18
Kagawa,635,15.00,608.00,2.14,9,7.86,0.83,0.00,0.57,0.06,40.28,1.01,7.27
Kagoshima,1598,18.00,1550.71,2.57,0,14.43,0.91,0.00,0.43,0.03,40.77,0.72,2.97
Kanagawa,40374,461.00,38900.29,65.86,397,488.71,5.30,18.00,10.86,0.12,36.13,0.79,2.22
Kochi,846,14.00,830.29,2.00,5,4.43,0.64,0.00,0.14,0.02,84.05,0.69,3.23
Kumamoto,3331,59.00,3235.14,8.43,13,36.43,2.10,0.00,2.00,0.12,53.12,0.79,5.49
Kyoto,8200,112.00,7857.00,16.00,0,115.29,4.49,0.00,2.71,0.11,31.35,1.02,2.35
Mie,2174,29.00,2074.00,4.14,28,34.00,1.92,0.00,0.29,0.02,34.42,1.30,0.84
Miyagi,3384,22.00,3298.00,3.14,23,30.71,1.34,0.00,0.00,0.00,46.81,0.82,0.00
Miyazaki,1808,17.00,1762.71,2.43,0,16.00,1.50,0.00,0.29,0.03,39.78,0.65,1.79
Nagano,2280,36.00,2220.43,5.14,12,21.57,1.06,1.00,1.43,0.07,47.15,0.75,6.62
Nagasaki,1474,26.00,1423.71,3.71,0,16.43,1.25,1.00,1.14,0.09,33.33,0.73,6.96
Nara,3009,37.00,2917.43,5.29,21,30.29,2.29,1.00,0.71,0.05,48.74,0.94,2.36
Niigata,904,9.00,869.29,1.29,5,10.43,0.47,0.00,0.29,0.01,42.33,1.24,2.74
Oita,1145,17.00,1087.57,2.43,10,18.71,1.66,1.00,0.43,0.04,32.39,1.30,2.29
Okayama,2329,20.00,2274.43,2.86,14,18.00,0.96,0.00,0.43,0.02,59.44,0.77,2.38
Okinawa,7511,90.00,7217.14,12.86,80,92.71,6.36,0.00,0.00,0.00,45.30,1.09,0.00
Osaka,43508,915.00,42220.00,130.71,338,428.57,4.86,10.00,14.71,0.17,53.51,0.99,3.43
Saga,946,4.00,920.14,0.57,6,10.00,1.24,0.00,0.00,0.00,32.35,0.66,0.00
Saitama,24948,340.00,23959.00,48.57,306,316.14,4.31,9.00,6.00,0.08,37.37,0.89,1.90
Shiga,2115,30.00,2029.14,4.29,18,29.86,2.11,1.00,0.71,0.05,36.81,1.16,2.39
Shimane,265,0.00,251.71,0.00,1,3.29,0.49,0.00,0.00,0.00,77.45,1.95,0.00
Shizuoka,4566,76.00,4370.71,10.86,54,60.00,1.66,0.00,1.00,0.03,43.25,1.06,1.67
Tochigi,3755,45.00,3636.43,6.43,24,38.29,1.98,3.00,1.71,0.09,42.12,0.72,4.48
Tokushima,384,14.00,371.86,2.00,1,4.86,0.67,0.00,0.43,0.06,23.16,0.73,8.82
Tokyo,99208,883.00,95999.57,126.14,769,1053.43,7.54,19.00,16.14,0.12,46.83,0.90,1.53
Tottori,198,2.00,194.86,0.29,0,1.71,0.31,0.00,0.00,0.00,56.11,0.94,0.00
Toyama,868,27.00,850.86,3.86,5,5.14,0.50,0.00,0.00,0.00,78.50,0.72,0.00
Wakayama,1054,13.00,1015.43,1.86,7,12.71,1.39,0.00,0.14,0.02,36.27,0.85,1.12
Yamagata,500,13.00,473.71,1.86,13,6.29,0.59,0.00,0.00,0.00,80.91,2.16,0.00
Yamaguchi,1218,19.00,1147.86,2.71,14,27.43,2.04,3.00,1.86,0.14,19.93,0.92,6.77
Yamanashi,898,13.00,889.57,1.86,0,3.43,0.43,0.00,0.14,0.02,85.38,0.57,4.17
Zenkoku,384433,5652.00,371042.71,807.43,3655,4376.71,3.48,108.00,102.57,0.08,43.16,0.91,2.34
