Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,11881,138.00,11300.00,19.71,245,165.43,2.19,0.00,2.14,0.03,39.42,1.02,1.30
Akita,90,1.00,90.00,0.14,0,0.00,0.00,0.00,0.00,0.00,3054.35,,1.30
Aomori,358,6.00,339.29,0.86,4,5.29,0.43,0.00,0.00,0.00,36.19,1.22,0.00
Chiba,7842,95.00,7545.71,13.57,150,75.43,1.20,0.00,0.71,0.01,65.36,1.06,0.95
Ehime,354,7.00,347.57,1.00,1,2.14,0.16,0.00,0.14,0.01,48.86,0.55,6.67
Fukui,331,11.00,324.43,1.57,2,1.43,0.19,0.00,0.00,0.00,190.88,1.17,0.00
Fukuoka,6343,110.00,6115.14,15.71,79,52.29,1.02,0.00,0.14,0.00,97.26,1.19,0.27
Fukushima,565,8.00,540.29,1.14,10,7.14,0.39,0.00,0.00,0.00,63.08,2.00,0.00
Gifu,1381,16.00,1277.71,2.29,45,26.57,1.35,0.00,0.29,0.01,28.59,1.18,1.08
Gunma,1526,24.00,1420.29,3.43,44,26.43,1.37,0.00,0.29,0.01,32.44,1.09,1.08
Hiroshima,1249,8.00,1082.71,1.14,121,43.71,1.56,1.00,0.29,0.01,18.35,2.05,0.65
Hokkaido,10564,287.00,10015.86,41.00,197,158.14,3.03,16.00,9.00,0.17,33.80,0.93,5.69
Hyogo,6849,103.00,6436.71,14.71,157,115.57,2.12,1.00,1.86,0.03,32.44,1.16,1.61
Ibaraki,1911,25.00,1848.86,3.57,19,19.14,0.67,1.00,0.29,0.01,29.98,0.64,1.49
Ishikawa,888,50.00,875.43,7.14,4,3.43,0.30,0.00,0.00,0.00,194.47,1.34,0.00
Iwate,230,8.00,221.71,1.14,5,2.43,0.20,2.00,0.57,0.05,39.13,0.62,23.53
Kagawa,195,3.00,171.57,0.43,4,5.71,0.60,0.00,0.14,0.02,27.54,1.70,2.50
Kagoshima,741,13.00,681.00,1.86,0,14.86,0.94,0.00,0.00,0.00,48.48,3.03,0.00
Kanagawa,14314,220.00,13775.86,31.43,214,142.86,1.55,1.00,1.86,0.02,54.71,0.99,1.30
Kochi,301,4.00,247.86,0.57,20,15.00,2.17,0.00,0.00,0.00,10.69,2.39,0.00
Kumamoto,1152,13.00,1102.43,1.86,19,12.71,0.73,0.00,0.00,0.00,63.58,1.39,0.00
Kyoto,3022,39.00,2845.57,5.57,75,40.86,1.59,0.00,0.00,0.00,65.46,1.77,0.00
Mie,1011,10.00,959.86,1.43,44,12.00,0.68,0.00,0.14,0.01,41.34,0.84,1.19
Miyagi,1379,12.00,1308.71,1.71,43,18.29,0.80,1.00,0.29,0.01,56.57,1.68,1.56
Miyazaki,579,3.00,560.43,0.43,5,6.43,0.60,1.00,0.29,0.03,42.00,0.93,4.44
Nagano,892,6.00,825.57,0.86,29,16.86,0.83,0.00,0.00,0.00,34.76,1.21,0.00
Nagasaki,278,3.00,275.14,0.43,1,0.71,0.05,0.00,0.00,0.00,214.89,0.71,0.00
Nara,1410,13.00,1334.00,1.86,24,20.86,1.58,0.00,0.00,0.00,32.21,1.02,0.00
Niigata,374,0.00,360.71,0.00,5,3.43,0.16,0.00,0.00,0.00,64.13,1.06,0.00
Oita,464,3.00,409.14,0.43,25,14.86,1.32,0.00,0.00,0.00,15.12,1.14,0.00
Okayama,702,11.00,667.29,1.57,13,9.71,0.52,0.00,0.00,0.00,45.55,1.08,0.00
Okinawa,4702,75.00,4594.14,10.71,46,29.71,2.04,0.00,0.43,0.03,78.61,0.81,1.44
Osaka,23835,389.00,22783.57,55.57,415,291.00,3.30,9.00,6.14,0.07,42.02,0.94,2.11
Saga,367,3.00,345.00,0.43,13,4.86,0.60,1.00,0.14,0.02,51.04,1.12,2.94
Saitama,9916,168.00,9444.29,24.00,188,132.00,1.80,1.00,2.29,0.03,43.65,1.19,1.73
Shiga,847,11.00,826.43,1.57,5,5.57,0.39,0.00,0.00,0.00,98.16,1.18,0.00
Shimane,159,0.00,156.14,0.00,1,1.00,0.15,0.00,0.00,0.00,84.49,1.00,0.00
Shizuoka,2059,19.00,1931.14,2.71,29,33.14,0.92,0.00,0.71,0.02,25.07,0.77,2.16
Tochigi,822,2.00,764.71,0.29,22,14.71,0.76,0.00,0.00,0.00,29.93,1.06,0.00
Tokushima,187,9.00,185.57,1.29,0,0.43,0.06,0.00,0.00,0.00,200.88,2.19,0.00
Tokyo,45529,530.00,44098.29,75.71,602,390.86,2.80,2.00,3.00,0.02,66.26,1.01,0.77
Tottori,67,0.00,64.00,0.00,1,0.86,0.16,0.00,0.00,0.00,56.29,1.64,0.00
Toyama,462,26.00,461.71,3.71,0,0.14,0.01,0.00,0.00,0.00,624.84,0.23,0.00
Wakayama,538,7.00,509.57,1.00,10,7.57,0.83,0.00,0.14,0.02,41.45,1.04,1.89
Yamagata,211,1.00,179.00,0.14,15,8.43,0.79,0.00,0.00,0.00,16.51,1.51,0.00
Yamaguchi,427,2.00,415.14,0.29,5,3.00,0.22,0.00,0.00,0.00,70.98,0.78,0.00
Yamanashi,437,9.00,408.86,1.29,6,8.00,0.99,0.00,0.00,0.00,27.89,1.73,0.00
Zenkoku,169741,2501.00,162474.43,357.29,2962,1971.00,1.57,37.00,31.29,0.02,48.39,1.04,1.59
