Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,28932,604.00,28481.00,86.29,122,136.00,1.80,0.00,1.43,0.02,150.94,1.38,1.05
Akita,341,9.00,326.00,1.29,6,4.29,0.45,3.00,0.43,0.05,47.86,1.34,10.00
Aomori,1196,20.00,1155.57,2.86,19,11.00,0.89,0.00,0.00,0.00,61.15,1.00,0.00
Chiba,30911,594.00,30622.86,84.86,62,90.29,1.44,5.00,1.86,0.03,213.13,1.08,2.06
Ehime,1746,25.00,1678.43,3.57,19,21.57,1.63,0.00,0.14,0.01,34.44,0.83,0.66
Fukui,665,27.00,649.71,3.86,6,5.29,0.69,0.00,0.00,0.00,72.10,1.00,0.00
Fukuoka,19521,341.00,19365.86,48.71,34,44.29,0.87,5.00,1.14,0.02,323.83,1.50,2.58
Fukushima,2830,118.00,2776.86,16.86,13,18.71,1.02,0.00,0.14,0.01,82.52,0.89,0.76
Gifu,5178,129.00,5115.29,18.43,35,17.43,0.88,0.00,0.00,0.00,201.48,1.31,0.00
Gunma,5309,101.00,5237.29,14.43,20,21.86,1.13,0.00,0.00,0.00,156.81,1.16,0.00
Hiroshima,5293,107.00,5255.86,15.29,8,10.29,0.37,1.00,0.14,0.01,373.38,1.05,1.39
Hokkaido,21898,783.00,21681.00,111.86,60,66.43,1.27,3.00,2.71,0.05,204.76,1.18,4.09
Hyogo,22897,607.00,22128.29,86.71,157,241.29,4.44,0.00,1.57,0.03,60.77,1.37,0.65
Ibaraki,7160,129.00,7064.43,18.43,30,29.43,1.03,1.00,0.29,0.01,143.95,1.16,0.97
Ishikawa,2073,66.00,2029.14,9.43,13,12.29,1.09,0.00,0.14,0.01,108.00,1.26,1.16
Iwate,763,30.00,743.29,4.29,2,7.14,0.59,0.00,0.00,0.00,53.14,0.65,0.00
Kagawa,1001,19.00,974.43,2.71,11,7.71,0.81,0.00,0.00,0.00,50.40,0.65,0.00
Kagoshima,1926,28.00,1908.00,4.00,4,5.71,0.36,0.00,0.00,0.00,151.86,1.00,0.00
Kanagawa,49756,799.00,49365.57,114.14,114,123.29,1.34,1.00,1.43,0.02,258.65,1.16,1.16
Kochi,946,19.00,944.57,2.71,0,1.29,0.19,0.00,0.00,0.00,218.82,0.57,0.00
Kumamoto,3551,74.00,3534.29,10.57,15,3.00,0.17,0.00,0.00,0.00,920.95,1.04,0.00
Kyoto,10323,174.00,10063.57,24.86,42,68.43,2.66,0.00,0.14,0.01,104.27,1.31,0.21
Mie,3034,74.00,2968.43,10.57,23,19.71,1.12,1.00,0.29,0.02,92.49,1.18,1.45
Miyagi,7270,43.00,7033.71,6.14,72,79.14,3.45,0.00,1.00,0.04,44.42,0.86,1.26
Miyazaki,2025,22.00,1985.00,3.14,5,8.43,0.79,0.00,0.00,0.00,504.48,,0.00
Nagano,3250,47.00,3148.86,6.71,29,31.43,1.55,3.00,0.71,0.04,57.32,1.13,2.27
Nagasaki,1674,39.00,1657.00,5.57,6,4.00,0.31,0.00,0.00,0.00,543.97,1.83,0.00
Nara,4636,57.00,4431.86,8.14,62,64.71,4.89,1.00,0.29,0.02,39.51,1.26,0.44
Niigata,1769,18.00,1699.43,2.57,32,21.29,0.97,0.00,0.00,0.00,45.95,1.13,0.00
Oita,1353,22.00,1340.71,3.14,5,3.57,0.32,0.00,0.00,0.00,289.47,1.32,0.00
Okayama,2991,35.00,2904.57,5.00,17,26.71,1.42,0.00,-0.14,-0.01,81.44,1.71,-0.53
Okinawa,10866,130.00,10520.57,18.57,125,96.00,6.58,1.00,0.14,0.01,65.70,1.14,0.15
Osaka,62046,1227.00,59248.00,175.29,1351,774.29,8.78,8.00,4.00,0.05,52.33,1.35,0.52
Saga,1288,13.00,1261.00,1.86,12,6.86,0.85,0.00,0.00,0.00,122.06,1.06,0.00
Saitama,34583,717.00,34181.71,102.43,156,116.71,1.59,0.00,1.14,0.02,174.00,1.03,0.98
Shiga,3018,59.00,2953.14,8.43,39,17.86,1.26,0.00,0.14,0.01,111.92,1.18,0.80
Shimane,293,0.00,291.14,0.00,1,0.57,0.09,0.00,0.00,0.00,427.50,2.69,0.00
Shizuoka,5991,121.00,5934.71,17.29,17,17.14,0.47,0.00,0.29,0.01,188.26,0.89,1.67
Tochigi,4954,70.00,4901.14,10.00,13,18.43,0.95,0.00,0.00,0.00,130.30,0.85,0.00
Tokushima,736,24.00,676.86,3.43,23,16.00,2.22,2.00,0.57,0.08,28.61,1.40,3.57
Tokyo,126794,1811.00,125422.14,258.71,510,412.71,2.95,7.00,3.14,0.02,188.96,1.15,0.76
Tottori,308,2.00,292.57,0.29,6,3.86,0.70,0.00,0.00,0.00,56.34,0.78,0.00
Toyama,1055,29.00,1027.71,4.14,5,8.71,0.84,0.00,0.00,0.00,61.01,1.79,0.00
Wakayama,1589,19.00,1509.14,2.71,30,23.86,2.61,0.00,0.14,0.02,39.54,1.47,0.60
Yamagata,1242,22.00,1176.86,3.14,17,19.43,1.82,2.00,0.71,0.07,32.30,1.04,3.68
Yamaguchi,1468,43.00,1456.43,6.14,6,3.57,0.27,0.00,0.00,0.00,277.04,1.10,0.00
Yamanashi,1029,19.00,1012.86,2.71,1,4.71,0.58,0.00,0.00,0.00,147.78,1.26,0.00
Zenkoku,509478,9466.00,500136.86,1352.29,3355,2746.71,2.18,44.00,24.00,0.02,117.72,1.21,0.87
