Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,3454,39.00,3059.43,5.57,62,111.29,1.48,1.00,0.29,0.00,15.89,0.92,0.26
Akita,38,0.00,35.71,0.00,1,0.57,0.06,0.00,0.00,0.00,8.37,0.41,0.00
Aomori,33,1.00,32.14,0.14,1,0.14,0.01,0.00,0.00,0.00,1089.28,,0.00
Chiba,2355,56.00,2232.00,8.00,51,34.43,0.55,1.00,0.57,0.01,27.61,0.69,1.66
Ehime,109,6.00,105.86,0.86,1,1.14,0.09,0.00,0.14,0.01,62.91,1.00,12.50
Fukui,154,8.00,153.86,1.14,0,0.14,0.02,0.00,0.00,0.00,89.23,0.15,0.00
Fukuoka,3359,39.00,3066.43,5.57,144,86.43,1.69,1.00,0.43,0.01,15.28,0.78,0.50
Fukushima,102,0.00,98.71,0.00,1,0.86,0.05,0.00,0.00,0.00,55.34,1.00,0.00
Gifu,500,7.00,476.86,1.00,8,7.14,0.36,0.00,0.00,0.00,21.77,0.65,0.00
Gunma,270,19.00,241.00,2.71,16,7.00,0.36,0.00,0.00,0.00,25.53,1.90,0.00
Hiroshima,430,3.00,415.14,0.43,5,4.71,0.17,0.00,0.00,0.00,38.87,0.62,0.00
Hokkaido,1593,103.00,1563.00,14.71,10,9.29,0.18,0.00,0.00,0.00,82.08,0.82,0.00
Hyogo,1776,47.00,1659.29,6.71,48,34.71,0.64,0.00,0.00,0.00,22.94,0.94,0.00
Ibaraki,443,10.00,410.86,1.43,12,9.00,0.32,0.00,0.00,0.00,23.77,0.89,0.00
Ishikawa,425,28.00,386.86,4.00,13,11.86,1.05,0.00,0.14,0.01,27.99,4.89,1.20
Iwate,8,0.00,7.14,0.00,1,0.14,0.01,0.00,0.00,0.00,10.15,0.61,0.00
Kagawa,61,1.00,59.71,0.14,1,0.43,0.05,1.00,0.14,0.02,23.49,0.40,33.33
Kagoshima,281,4.00,277.29,0.57,4,0.86,0.05,0.00,0.29,0.02,80.16,0.41,33.33
Kanagawa,3638,105.00,3363.00,15.00,117,64.43,0.70,1.00,0.57,0.01,25.19,0.91,0.89
Kochi,83,3.00,83.00,0.43,0,0.00,0.00,0.00,0.00,0.00,310.79,,0.89
Kumamoto,380,5.00,363.43,0.71,0,5.57,0.32,0.00,0.00,0.00,17.67,0.46,0.00
Kyoto,1061,21.00,978.29,3.00,35,19.71,0.77,0.00,0.00,0.00,32.53,0.88,0.00
Mie,268,1.00,243.86,0.14,6,8.00,0.45,0.00,0.00,0.00,9.14,0.72,0.00
Miyagi,184,1.00,182.43,0.14,0,0.43,0.02,0.00,0.00,0.00,78.02,0.26,0.00
Miyazaki,253,1.00,237.43,0.14,5,5.43,0.51,1.00,0.14,0.01,14.90,0.55,2.63
Nagano,145,,135.43,,5,2.57,0.13,,,,43.07,1.09,
Nagasaki,178,3.00,169.00,0.43,5,2.71,0.21,0.00,0.00,0.00,16.78,0.44,0.00
Nara,364,3.00,339.86,0.43,13,6.57,0.50,0.00,0.14,0.01,24.40,1.00,2.17
Niigata,129,0.00,128.43,0.00,0,0.14,0.01,0.00,0.00,0.00,67.90,0.17,0.00
Oita,94,1.00,90.29,0.14,1,2.00,0.18,0.00,0.00,0.00,21.63,1.27,0.00
Okayama,123,,115.43,,4,1.86,0.10,,,,25.91,0.71,
Okinawa,1510,11.00,1248.14,1.57,106,77.43,5.31,1.00,0.57,0.04,7.42,1.18,0.74
Osaka,6547,106.00,6044.14,15.14,192,139.00,1.58,5.00,1.57,0.02,20.52,0.89,1.13
Saga,180,0.00,163.86,0.00,5,5.00,0.62,0.00,0.00,0.00,13.15,0.76,0.00
Saitama,3113,80.00,2963.86,11.43,56,41.57,0.57,0.00,0.14,0.00,33.71,0.87,0.34
Shiga,324,3.00,303.71,0.43,7,5.86,0.41,0.00,0.29,0.02,14.55,0.55,4.88
Shimane,132,0.00,100.43,0.00,0,14.71,2.21,0.00,0.00,0.00,3.91,,0.00
Shizuoka,398,1.00,368.43,0.14,10,7.57,0.21,0.00,0.00,0.00,29.11,0.77,0.00
Tochigi,269,1.00,254.57,0.14,4,3.71,0.19,0.00,0.14,0.01,23.93,0.81,3.85
Tokushima,81,1.00,64.14,0.14,11,3.43,0.48,0.00,0.00,0.00,9.07,0.87,0.00
Tokyo,17069,338.00,16277.43,48.29,389,219.00,1.57,0.00,0.71,0.01,32.01,0.72,0.33
Tottori,21,0.00,21.00,0.00,0,0.00,0.00,0.00,0.00,0.00,45.08,,0.33
Toyama,301,22.00,290.14,3.14,3,3.71,0.36,0.00,0.00,0.00,37.42,1.03,0.00
Wakayama,190,4.00,183.43,0.57,1,2.29,0.25,0.00,0.14,0.02,62.44,1.40,6.25
Yamagata,76,1.00,76.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,6.25
Yamaguchi,82,0.00,77.57,0.00,1,1.71,0.13,0.00,0.00,0.00,19.07,1.64,0.00
Yamanashi,136,1.00,129.71,0.14,1,1.71,0.21,0.00,0.00,0.00,24.52,0.52,0.00
Zenkoku,52720,1084.00,49277.71,154.86,1356,966.29,0.77,12.00,6.43,0.01,24.23,0.84,0.67
