Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,55761,1012.00,54773.57,144.57,385,250.71,3.32,2.00,0.57,0.01,155.19,1.41,0.23
Akita,1073,21.00,1041.00,3.00,16,7.43,0.78,0.00,0.14,0.02,133.55,1.64,1.92
Aomori,2850,32.00,2774.00,4.57,30,19.71,1.60,0.00,0.00,0.00,104.14,1.45,0.00
Chiba,55425,736.00,52515.43,105.14,1075,783.00,12.47,0.00,0.29,0.00,45.44,1.35,0.04
Ehime,3140,77.00,3016.86,11.00,56,29.57,2.23,0.00,0.00,0.00,103.74,1.87,0.00
Fukui,1825,36.00,1730.86,5.14,32,27.71,3.63,0.00,0.00,0.00,39.49,1.30,0.00
Fukuoka,43723,537.00,41558.43,76.71,741,559.86,10.96,0.00,0.57,0.01,56.21,1.53,0.10
Fukushima,6400,162.00,6114.14,23.14,99,81.14,4.43,0.00,0.00,0.00,46.96,1.15,0.00
Gifu,10095,189.00,9933.29,27.00,67,41.29,2.09,1.00,0.14,0.01,210.15,1.69,0.35
Gunma,9747,155.00,9280.14,22.14,182,121.57,6.31,0.00,0.00,0.00,53.68,1.30,0.00
Hiroshima,12624,179.00,12353.29,25.57,106,67.86,2.43,0.00,0.00,0.00,140.42,1.53,0.00
Hokkaido,46457,1428.00,45513.86,204.00,347,252.29,4.84,1.00,0.43,0.01,119.11,1.25,0.17
Hyogo,46264,1320.00,45007.43,188.57,475,325.29,5.98,1.00,0.57,0.01,101.06,1.52,0.18
Ibaraki,14045,170.00,13312.71,24.29,256,197.43,6.92,0.00,0.14,0.01,44.49,1.32,0.07
Ishikawa,5677,118.00,5415.14,16.86,82,81.71,7.23,0.00,0.00,0.00,41.16,1.01,0.00
Iwate,2145,47.00,2068.00,6.71,39,19.14,1.58,0.00,0.00,0.00,83.94,1.33,0.00
Kagawa,2524,32.00,2401.43,4.57,59,31.00,3.27,0.00,0.00,0.00,55.18,1.60,0.00
Kagoshima,4317,39.00,4130.29,5.57,71,45.43,2.86,0.00,0.00,0.00,86.00,1.99,0.00
Kanagawa,94894,1004.00,89482.57,143.43,1893,1469.57,15.95,5.00,2.43,0.03,41.34,1.39,0.17
Kochi,2176,29.00,2133.86,4.14,12,11.14,1.62,0.00,0.00,0.00,102.90,0.88,0.00
Kumamoto,7728,121.00,7327.43,17.29,151,116.29,6.70,0.00,0.00,0.00,60.31,1.77,0.00
Kyoto,19918,249.00,19132.57,35.57,271,203.00,7.90,0.00,0.00,0.00,69.08,1.41,0.00
Mie,6210,114.00,5981.57,16.29,83,58.57,3.31,0.00,0.00,0.00,87.29,1.77,0.00
Miyagi,10463,91.00,10164.29,13.00,105,74.14,3.23,0.00,0.00,0.00,121.47,1.78,0.00
Miyazaki,3398,27.00,3325.43,3.86,0,25.29,2.38,0.00,0.00,0.00,115.95,1.73,0.00
Nagano,5647,94.00,5482.14,13.43,49,44.86,2.21,0.00,0.00,0.00,92.50,1.64,0.00
Nagasaki,3730,69.00,3595.29,9.86,55,33.57,2.56,0.00,0.00,0.00,82.29,1.53,0.00
Nara,9628,133.00,9353.43,19.00,95,70.71,5.35,0.00,0.00,0.00,95.15,1.43,0.00
Niigata,4477,54.00,4247.43,7.71,82,58.86,2.68,0.00,0.00,0.00,52.18,1.36,0.00
Oita,3890,64.00,3771.43,9.14,48,29.00,2.58,0.00,0.00,0.00,105.83,1.73,0.00
Okayama,8848,127.00,8536.57,18.14,120,81.29,4.32,0.00,0.00,0.00,75.09,1.52,0.00
Okinawa,28167,239.00,26502.14,34.14,548,434.14,29.76,0.00,0.43,0.03,42.17,1.33,0.10
Osaka,121294,2731.00,117878.86,390.14,1123,895.57,10.16,3.00,1.43,0.02,86.85,1.22,0.16
Saga,2948,24.00,2844.14,3.43,38,26.86,3.32,0.00,0.00,0.00,82.96,1.48,0.00
Saitama,64759,854.00,61017.00,122.00,1448,988.14,13.46,1.00,0.71,0.01,41.91,1.33,0.07
Shiga,6589,94.00,6305.43,13.43,117,74.57,5.28,0.00,0.14,0.01,71.09,1.73,0.19
Shimane,795,2.00,766.57,0.29,6,8.14,1.22,0.00,0.00,0.00,48.89,0.95,0.00
Shizuoka,11978,157.00,11397.43,22.43,220,146.29,4.04,0.00,0.00,0.00,58.70,1.37,0.00
Tochigi,9216,88.00,8773.00,12.57,164,118.43,6.13,0.00,0.29,0.01,47.98,1.13,0.24
Tokushima,1848,63.00,1821.57,9.00,9,7.86,1.09,0.00,0.00,0.00,137.85,1.07,0.00
Tokyo,245219,2310.00,232040.43,330.00,4566,3456.14,24.74,4.00,2.43,0.02,43.49,1.20,0.07
Tottori,970,3.00,880.00,0.43,18,24.43,4.43,0.00,0.14,0.03,21.28,1.26,0.58
Toyama,2534,38.00,2397.86,5.43,46,32.43,3.13,0.00,0.00,0.00,59.62,1.49,0.00
Wakayama,3208,49.00,3108.71,7.00,37,29.14,3.19,0.00,0.00,0.00,61.46,1.15,0.00
Yamagata,2331,47.00,2231.57,6.71,37,25.43,2.39,0.00,0.00,0.00,86.51,2.51,0.00
Yamaguchi,3420,80.00,3352.43,11.43,31,16.29,1.21,0.00,0.00,0.00,150.60,1.22,0.00
Yamanashi,2666,21.00,2542.00,3.00,0,44.71,5.55,0.00,0.00,0.00,48.44,1.82,0.00
Zenkoku,1013041,15266.00,969333.00,2180.86,15490,11547.00,9.18,18.00,10.86,0.01,57.69,1.31,0.09
