Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,53244,1007.00,52779.14,143.86,264,107.29,1.42,2.00,0.71,0.01,374.32,1.40,0.67
Akita,1006,20.00,996.00,2.86,5,2.57,0.27,0.00,0.00,0.00,237.48,0.87,0.00
Aomori,2661,31.00,2625.14,4.43,25,7.57,0.62,0.00,0.00,0.00,321.79,1.18,0.00
Chiba,47633,732.00,46154.86,104.57,576,378.14,6.02,1.00,0.57,0.01,93.50,1.45,0.15
Ehime,2895,77.00,2851.71,11.00,19,11.14,0.84,0.00,0.14,0.01,252.45,1.98,1.28
Fukui,1547,36.00,1488.14,5.14,27,15.29,2.00,0.00,0.00,0.00,106.72,3.10,0.00
Fukuoka,38388,532.00,37516.00,76.00,366,205.71,4.03,0.00,0.57,0.01,172.93,1.99,0.28
Fukushima,5585,162.00,5389.29,23.14,86,45.57,2.49,0.00,0.00,0.00,132.85,2.53,0.00
Gifu,9728,188.00,9665.71,26.86,23,15.14,0.77,0.00,0.00,0.00,519.49,1.66,0.00
Gunma,8550,155.00,8328.43,22.14,103,50.00,2.60,0.00,0.00,0.00,237.49,2.98,0.00
Hiroshima,11965,179.00,11856.43,25.57,53,27.57,0.99,0.00,0.14,0.01,314.65,1.39,0.52
Hokkaido,43890,1424.00,43318.29,203.43,260,141.86,2.72,0.00,0.29,0.01,247.65,1.35,0.20
Hyogo,42860,1316.00,42543.29,188.00,0,86.43,1.59,1.00,0.14,0.00,279.12,1.05,0.17
Ibaraki,12067,167.00,11670.14,23.86,166,92.71,3.25,0.00,0.14,0.01,111.92,1.64,0.15
Ishikawa,4905,117.00,4639.43,16.71,94,67.14,5.94,1.00,0.14,0.01,55.73,1.66,0.21
Iwate,1962,47.00,1923.71,6.71,12,10.71,0.88,0.00,0.00,0.00,141.48,1.46,0.00
Kagawa,2215,32.00,2171.43,4.57,33,9.00,0.95,0.00,0.00,0.00,291.40,2.27,0.00
Kagoshima,3924,39.00,3864.71,5.57,22,15.29,0.96,0.00,0.00,0.00,218.17,2.22,0.00
Kanagawa,80351,983.00,77709.14,140.43,1163,655.57,7.11,0.00,0.43,0.00,88.53,1.36,0.07
Kochi,2056,29.00,2009.29,4.14,25,9.86,1.43,0.00,0.00,0.00,194.23,1.40,0.00
Kumamoto,6823,121.00,6656.71,17.29,62,39.14,2.25,0.00,0.00,0.00,254.78,4.54,0.00
Kyoto,17966,249.00,17585.29,35.57,164,89.29,3.48,0.00,0.00,0.00,178.33,1.61,0.00
Mie,5686,114.00,5605.43,16.29,34,19.29,1.09,0.00,0.14,0.01,214.90,1.11,0.74
Miyagi,9791,91.00,9702.00,13.00,36,20.71,0.90,0.00,0.00,0.00,339.04,1.08,0.00
Miyazaki,3206,27.00,3165.71,3.86,16,9.57,0.90,0.00,0.00,0.00,397.28,2.29,0.00
Nagano,5218,94.00,5159.00,13.43,29,14.14,0.70,0.00,0.00,0.00,376.84,1.95,0.00
Nagasaki,3405,69.00,3351.71,9.86,21,12.14,0.93,0.00,0.00,0.00,229.89,1.42,0.00
Nara,8938,133.00,8804.14,19.00,63,30.86,2.33,0.00,0.00,0.00,235.08,1.29,0.00
Niigata,3917,54.00,3790.86,7.71,53,31.57,1.44,0.00,0.00,0.00,95.69,1.43,0.00
Oita,3614,64.00,3576.43,9.14,20,9.14,0.81,0.00,0.00,0.00,395.83,1.96,0.00
Okayama,8043,127.00,7909.00,18.14,59,33.29,1.77,0.00,0.00,0.00,191.52,1.67,0.00
Okinawa,23940,235.00,23030.29,33.57,392,216.71,14.86,2.00,1.57,0.11,99.72,1.81,0.73
Osaka,112213,2721.00,110085.43,388.71,932,514.14,5.83,2.00,0.71,0.01,175.59,1.45,0.14
Saga,2699,24.00,2653.71,3.43,25,9.43,1.17,0.00,0.00,0.00,274.04,1.46,0.00
Saitama,55055,848.00,52985.00,121.14,864,509.71,6.94,1.00,0.43,0.01,83.23,1.51,0.08
Shiga,5918,93.00,5821.43,13.29,32,23.00,1.63,0.00,0.14,0.01,228.28,2.31,0.62
Shimane,699,2.00,676.14,0.29,9,6.29,0.94,0.00,0.00,0.00,40.21,0.66,0.00
Shizuoka,10589,155.00,10300.00,22.14,116,72.86,2.01,0.00,0.14,0.00,115.07,1.70,0.20
Tochigi,8034,84.00,7738.29,12.00,142,68.43,3.54,0.00,0.00,0.00,117.46,2.03,0.00
Tokushima,1762,63.00,1743.86,9.00,7,4.71,0.65,0.00,0.00,0.00,206.85,0.84,0.00
Tokyo,210610,2288.00,202123.14,326.86,3865,2030.00,14.53,3.00,1.57,0.01,81.51,1.46,0.08
Tottori,711,2.00,663.71,0.29,28,11.14,2.02,0.00,0.00,0.00,38.51,0.88,0.00
Toyama,2223,38.00,2172.29,5.43,24,12.14,1.17,0.00,0.00,0.00,133.18,1.50,0.00
Wakayama,2899,49.00,2825.86,7.00,43,16.29,1.78,0.00,0.00,0.00,169.57,1.94,0.00
Yamagata,2119,47.00,2097.86,6.71,18,4.00,0.38,0.00,0.00,0.00,798.16,2.09,0.00
Yamaguchi,3253,80.00,3222.29,11.43,16,7.00,0.52,0.00,0.00,0.00,561.71,1.97,0.00
Yamanashi,2325,21.00,2261.14,3.00,23,15.29,1.90,0.00,0.00,0.00,142.74,3.20,0.00
Zenkoku,899088,15166.00,875207.00,2166.57,10415,5784.86,4.60,13.00,8.00,0.01,124.34,1.49,0.14
