Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,31112,616.00,30384.71,88.00,294,193.57,2.57,1.00,1.14,0.02,102.46,1.20,0.59
Akita,402,9.00,384.57,1.29,3,5.71,0.60,0.00,0.00,0.00,39.52,1.20,0.00
Aomori,1435,20.00,1354.14,2.86,27,19.43,1.58,0.00,0.00,0.00,41.92,1.13,0.00
Chiba,32211,614.00,31831.29,87.71,139,106.86,1.70,1.00,2.00,0.03,171.99,1.09,1.87
Ehime,2132,29.00,2013.29,4.14,52,32.14,2.42,0.00,0.29,0.02,36.35,1.19,0.89
Fukui,831,32.00,765.71,4.57,14,17.29,2.27,1.00,0.14,0.02,36.69,1.88,0.83
Fukuoka,21021,345.00,20430.14,49.29,268,146.57,2.87,0.00,0.29,0.01,112.88,1.66,0.19
Fukushima,3148,121.00,3039.57,17.29,54,28.57,1.56,1.00,0.43,0.02,73.12,1.32,1.50
Gifu,5535,130.00,5421.00,18.57,43,28.86,1.46,1.00,0.14,0.01,110.58,1.12,0.50
Gunma,5637,102.00,5538.00,14.57,35,25.29,1.31,0.00,0.00,0.00,125.08,1.00,0.00
Hiroshima,5573,108.00,5468.71,15.43,42,28.57,1.02,0.00,0.14,0.01,152.99,1.66,0.50
Hokkaido,23000,826.00,22602.71,118.00,158,102.43,1.97,5.00,4.14,0.08,158.60,1.37,4.04
Hyogo,27564,645.00,26134.57,92.14,546,395.43,7.27,7.00,3.29,0.06,39.26,1.21,0.83
Ibaraki,7729,131.00,7541.71,18.71,63,49.14,1.72,1.00,0.29,0.01,99.36,1.25,0.58
Ishikawa,2309,68.00,2227.00,9.71,30,20.71,1.83,0.00,0.29,0.03,71.48,1.16,1.38
Iwate,811,31.00,789.86,4.43,9,5.00,0.41,0.00,0.00,0.00,133.05,1.14,0.00
Kagawa,1137,20.00,1089.71,2.86,13,11.71,1.23,0.00,0.14,0.02,59.54,1.21,1.22
Kagoshima,2003,28.00,1977.57,4.00,11,8.14,0.51,0.00,0.00,0.00,192.25,1.48,0.00
Kanagawa,51974,805.00,51269.86,115.00,226,187.86,2.04,2.00,0.71,0.01,172.55,1.22,0.38
Kochi,980,19.00,969.43,2.71,5,2.86,0.41,0.00,0.00,0.00,215.62,2.12,0.00
Kumamoto,3767,77.00,3676.29,11.00,0,25.14,1.45,0.00,0.43,0.02,143.77,2.16,1.70
Kyoto,11427,181.00,11007.14,25.86,146,115.86,4.51,2.00,0.71,0.03,73.89,1.25,0.62
Mie,3418,76.00,3256.29,10.86,67,37.86,2.14,1.00,0.29,0.02,71.33,1.54,0.75
Miyagi,7832,54.00,7679.86,7.71,24,40.00,1.74,0.00,1.14,0.05,91.96,0.78,2.86
Miyazaki,2089,22.00,2059.14,3.14,9,6.57,0.62,0.00,0.00,0.00,206.96,0.73,0.00
Nagano,3675,54.00,3554.00,7.71,40,37.43,1.84,0.00,0.57,0.03,56.77,1.23,1.53
Nagasaki,1887,40.00,1805.00,5.71,35,19.71,1.50,0.00,0.14,0.01,68.01,1.59,0.72
Nara,5573,67.00,5272.00,9.57,87,82.29,6.22,2.00,0.86,0.06,39.56,1.19,1.04
Niigata,2108,18.00,1999.29,2.57,44,27.57,1.25,0.00,0.00,0.00,42.11,1.08,0.00
Oita,1502,24.00,1412.71,3.43,45,18.43,1.64,0.00,0.29,0.03,112.90,3.23,1.55
Okayama,3447,37.00,3295.00,5.29,62,42.00,2.23,2.00,0.29,0.02,52.29,1.37,0.68
Okinawa,11952,133.00,11660.71,19.00,85,79.29,5.43,3.00,0.43,0.03,71.95,0.91,0.54
Osaka,73412,1324.00,69999.71,189.14,1162,951.43,10.79,15.00,8.29,0.09,41.00,1.05,0.87
Saga,1452,13.00,1390.00,1.86,0,17.86,2.21,0.00,0.00,0.00,62.04,1.98,0.00
Saitama,36444,735.00,35824.29,105.00,207,165.43,2.25,0.00,1.00,0.01,140.50,1.21,0.60
Shiga,3432,61.00,3286.57,8.71,68,37.00,2.62,0.00,0.14,0.01,59.42,1.30,0.39
Shimane,324,0.00,306.14,0.00,4,3.86,0.58,0.00,0.00,0.00,111.82,3.34,0.00
Shizuoka,6261,121.00,6184.86,17.29,34,21.57,0.60,0.00,0.00,0.00,160.65,0.99,0.00
Tochigi,5173,70.00,5108.43,10.00,23,16.57,0.86,0.00,0.00,0.00,171.41,1.06,0.00
Tokushima,1068,31.00,967.57,4.43,34,29.00,4.02,2.00,0.86,0.12,18.25,1.28,2.96
Tokyo,133662,1869.00,131416.71,267.00,759,588.86,4.21,5.00,3.29,0.02,141.43,1.19,0.56
Tottori,352,2.00,343.86,0.29,1,2.57,0.47,0.00,0.00,0.00,43.15,0.62,0.00
Toyama,1229,29.00,1171.43,4.14,27,15.57,1.50,0.00,0.00,0.00,49.07,1.45,0.00
Wakayama,1979,22.00,1857.29,3.14,36,35.00,3.83,2.00,0.43,0.05,32.31,1.26,1.22
Yamagata,1411,30.00,1363.71,4.29,21,12.57,1.18,0.00,0.57,0.05,52.48,0.80,4.55
Yamaguchi,1674,43.00,1598.14,6.14,34,19.14,1.43,0.00,0.00,0.00,59.43,2.18,0.00
Yamanashi,1113,19.00,1081.86,2.71,11,8.00,0.99,0.00,0.00,0.00,102.84,1.17,0.00
Zenkoku,554207,9851.00,539811.57,1407.29,5097,3872.71,3.08,54.00,33.14,0.03,87.09,1.17,0.86
