Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106433,1156.00,106396.86,165.14,16,10.29,0.14,0.00,0.00,0.00,5643.96,0.69,0.00
Akita,1911,27.00,1909.14,3.86,1,0.43,0.05,0.00,0.00,0.00,1618.64,0.46,0.00
Aomori,5895,38.00,5895.00,5.43,0,0.00,0.00,0.00,0.00,0.00,10008.53,,0.00
Chiba,100369,1026.00,100351.43,146.57,4,6.00,0.10,0.00,0.14,0.00,8330.97,1.02,2.38
Ehime,5405,82.00,5396.71,11.71,1,2.29,0.17,0.00,0.00,0.00,1015.88,0.62,0.00
Fukui,3114,38.00,3113.14,5.43,1,0.14,0.02,0.00,0.00,0.00,2200.39,0.21,0.00
Fukuoka,74469,622.00,74458.86,88.86,0,3.71,0.07,0.00,0.14,0.00,7002.94,0.55,3.85
Fukushima,9485,175.00,9483.86,25.00,1,0.29,0.02,0.00,0.00,0.00,40261.54,1.64,0.00
Gifu,19211,218.00,19183.57,31.14,2,9.71,0.49,0.00,0.00,0.00,1275.13,1.26,0.00
Gunma,16811,176.00,16805.14,25.14,2,2.57,0.13,0.00,0.00,0.00,2479.20,0.55,0.00
Hiroshima,22104,202.00,22086.71,28.86,7,5.00,0.18,0.00,0.00,0.00,2171.94,0.76,0.00
Hokkaido,60825,1472.00,60796.71,210.29,6,8.43,0.16,0.00,0.14,0.00,4476.78,1.23,1.69
Hyogo,78548,1396.00,78507.57,199.43,1,12.57,0.23,0.00,0.14,0.00,3650.24,0.77,1.14
Ibaraki,24414,218.00,24408.29,31.14,1,1.43,0.05,0.00,0.00,0.00,8911.64,0.71,0.00
Ishikawa,7963,129.00,7963.00,18.43,0,0.00,0.00,0.00,0.00,0.00,20801.96,,0.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4703,38.00,4703.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,9102,66.00,9102.00,9.43,0,0.00,0.00,0.00,0.00,0.00,44160.75,,0.00
Kanagawa,168985,1311.00,168950.43,187.29,11,10.14,0.11,0.00,0.43,0.00,11405.66,1.10,4.23
Kochi,4166,33.00,4166.00,4.71,0,0.00,0.00,0.00,0.14,0.02,3927.99,,4.23
Kumamoto,14393,136.00,14393.43,19.43,-2,0.14,0.01,0.00,0.00,0.00,21252.42,0.28,0.00
Kyoto,35909,291.00,35899.14,41.57,2,3.14,0.12,0.00,0.00,0.00,6186.84,0.94,0.00
Mie,14808,163.00,14804.86,23.29,0,1.43,0.08,0.00,0.00,0.00,3372.31,0.79,0.00
Miyagi,16273,118.00,16270.71,16.86,0,0.71,0.03,0.00,0.00,0.00,8769.35,0.71,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8880,97.00,8876.29,13.86,1,1.00,0.05,0.00,0.14,0.01,6278.32,0.91,14.29
Nagasaki,6118,73.00,6117.43,10.43,0,0.29,0.02,0.00,0.00,0.00,3194.09,0.21,0.00
Nara,15905,149.00,15899.71,21.29,0,1.86,0.14,0.00,0.00,0.00,3310.59,0.59,0.00
Niigata,7999,61.00,7996.71,8.71,0,1.00,0.05,0.00,0.00,0.00,5901.97,1.00,0.00
Oita,8186,84.00,8186.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15392,136.00,15358.29,19.43,16,10.29,0.55,0.00,0.00,0.00,996.87,1.34,0.00
Okinawa,50275,396.00,50259.14,56.57,2,5.43,0.37,0.00,0.71,0.05,4931.13,0.86,13.16
Osaka,202707,3054.00,202617.00,436.29,15,28.29,0.32,1.00,1.00,0.01,3801.73,0.78,3.54
Saga,5861,30.00,5858.71,4.29,0,0.86,0.11,0.00,0.00,0.00,4323.37,1.14,0.00
Saitama,115653,1048.00,115638.57,149.71,3,4.86,0.07,1.00,0.29,0.00,10068.27,0.61,5.88
Shiga,12415,104.00,12412.43,14.86,0,0.71,0.05,0.00,0.14,0.01,6908.69,0.51,20.00
Shimane,1731,5.00,1726.57,0.71,0,1.29,0.19,0.00,0.00,0.00,298.29,0.32,0.00
Shizuoka,26756,209.00,26753.86,29.86,-3,1.29,0.04,0.00,0.00,0.00,11215.77,0.93,0.00
Tochigi,15457,116.00,15451.29,16.57,2,1.57,0.08,0.00,0.00,0.00,8892.33,1.54,0.00
Tokushima,3287,65.00,3287.00,9.29,0,0.00,0.00,0.00,0.00,0.00,8585.29,,0.00
Tokyo,381814,3156.00,381748.71,450.86,18,18.86,0.13,1.00,1.00,0.01,980.28,0.08,5.30
Tottori,1668,5.00,1668.00,0.71,0,0.00,0.00,0.00,0.00,0.00,3774.39,,5.30
Toyama,4867,52.00,4867.00,7.43,0,0.00,0.00,0.00,0.00,0.00,8262.76,,5.30
Wakayama,5295,62.00,5295.00,8.86,0,0.00,0.00,0.00,0.00,0.00,7191.19,,5.30
Yamagata,3551,56.00,3550.43,8.00,0,0.29,0.03,0.00,0.00,0.00,6696.88,1.64,0.00
Yamaguchi,5764,93.00,5751.29,13.29,6,2.86,0.21,0.00,0.00,0.00,1153.42,0.81,0.00
Yamanashi,5155,29.00,5155.00,4.14,0,0.00,0.00,0.00,0.00,0.00,87540.33,,0.00
Zenkoku,1719669,18305.00,1719157.00,2615.00,114,159.14,0.13,3.00,4.43,0.00,2609.74,0.32,2.78
