Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,506,34.00,501.14,4.86,2,1.57,0.02,0.00,0.00,0.00,384.41,,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,1.00,0.14,0.01,303.25,,0.00
Chiba,900,42.00,892.43,6.00,2,2.14,0.03,0.00,0.29,0.00,138.54,0.44,13.33
Ehime,73,3.00,64.43,0.43,2,3.57,0.27,0.00,0.00,0.00,16.48,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,658,25.00,656.71,3.57,1,0.43,0.01,0.00,0.14,0.00,694.60,0.81,33.33
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,456.09,,33.33
Gifu,150,7.00,150.00,1.00,0,0.00,0.00,0.00,0.14,0.01,,,33.33
Gunma,147,18.00,147.00,2.57,0,0.00,0.00,0.00,0.00,0.00,4990.31,,33.33
Hiroshima,166,2.00,165.14,0.29,1,0.14,0.01,0.00,0.00,0.00,558.47,0.46,0.00
Hokkaido,1014,75.00,990.86,10.71,8,6.86,0.13,1.00,1.86,0.04,73.69,0.82,27.08
Hyogo,700,38.00,697.14,5.43,1,0.86,0.02,0.00,0.57,0.01,229.70,0.42,66.67
Ibaraki,168,9.00,168.00,1.29,0,0.00,0.00,0.00,0.00,0.00,,,66.67
Ishikawa,287,22.00,285.14,3.14,0,0.57,0.05,1.00,0.43,0.04,132.07,0.46,75.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,75.00
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,75.00
Kagoshima,10,0.00,10.29,0.00,0,-0.14,-0.01,0.00,0.00,0.00,,,75.00
Kanagawa,1276,64.00,1237.29,9.14,25,11.86,0.13,1.00,1.00,0.01,65.00,1.38,8.43
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,8.43
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,3.00,0.00,0.00,541.00,,8.43
Kyoto,358,14.00,356.71,2.00,0,0.86,0.03,1.00,0.14,0.01,152.89,0.55,16.67
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,16.67
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,16.67
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,,,,,16.67
Nagano,76,,75.86,,0,0.14,0.01,,,,158.59,0.46,
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,
Nara,90,2.00,90.00,0.29,0,0.00,0.00,0.00,0.00,0.00,507.03,,
Niigata,83,0.00,82.57,0.00,0,0.14,0.01,0.00,0.00,0.00,172.84,0.37,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,74.74,,0.00
Okinawa,142,6.00,142.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1771,70.00,1762.43,10.00,3,3.00,0.03,0.00,1.29,0.01,199.79,0.50,42.86
Saga,47,0.00,46.29,0.00,0,0.29,0.04,0.00,0.00,0.00,172.24,,0.00
Saitama,991,46.00,980.29,6.57,3,3.00,0.04,0.00,0.43,0.01,113.97,0.43,14.29
Shiga,99,1.00,98.00,0.14,0,0.29,0.02,0.00,0.00,0.00,829.69,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,73,1.00,73.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tochigi,60,0.00,58.29,0.00,0,0.57,0.03,0.00,0.00,0.00,73.69,1.64,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5065,241.00,5031.00,34.43,10,11.14,0.08,4.00,6.43,0.05,108.44,0.61,57.69
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,57.69
Toyama,227,20.00,224.00,2.86,2,0.86,0.08,2.00,0.71,0.07,170.47,1.14,83.33
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,303.25,,83.33
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,83.33
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,,,,,83.33
Yamanashi,57,0.00,56.86,0.00,0,0.14,0.02,0.00,0.00,0.00,319.42,,0.00
Zenkoku,16043,763.00,15891.86,109.00,60,48.29,0.04,14.00,13.57,0.01,132.09,0.74,28.11
