Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,69271,1030.00,65592.43,147.14,1054,1067.43,14.15,1.00,1.57,0.02,45.57,1.64,0.15
Akita,1463,21.00,1357.14,3.00,50,30.29,3.18,0.00,0.00,0.00,32.28,1.65,0.00
Aomori,3708,33.00,3517.86,4.71,81,57.57,4.68,0.00,0.14,0.01,39.21,1.36,0.25
Chiba,76248,795.00,71657.29,113.57,1504,1340.86,21.35,4.00,4.00,0.06,35.04,1.32,0.30
Ehime,4273,78.00,4064.57,11.14,72,63.71,4.80,0.00,0.14,0.01,34.15,1.04,0.22
Fukui,2292,36.00,2191.29,5.14,41,28.29,3.71,0.00,0.00,0.00,49.22,1.23,0.00
Fukuoka,58766,558.00,55759.00,79.71,878,902.00,17.66,1.00,0.71,0.01,37.01,1.19,0.08
Fukushima,8148,165.00,7871.14,23.57,74,82.29,4.50,0.00,0.14,0.01,49.83,0.83,0.17
Gifu,13540,195.00,12542.14,27.86,389,264.00,13.37,1.00,0.57,0.03,32.42,1.59,0.22
Gunma,13310,158.00,12532.43,22.57,265,237.29,12.32,0.00,0.29,0.01,31.75,1.29,0.12
Hiroshima,16193,180.00,15126.71,25.71,292,292.14,10.45,0.00,0.00,0.00,40.44,1.73,0.00
Hokkaido,53966,1437.00,52518.86,205.29,426,436.00,8.36,1.00,0.57,0.01,72.08,1.14,0.13
Hyogo,57796,1331.00,55160.00,190.14,537,809.43,14.88,1.00,0.71,0.01,45.83,1.39,0.09
Ibaraki,18867,180.00,17966.14,25.71,247,267.86,9.38,0.00,0.57,0.02,38.78,1.08,0.21
Ishikawa,6882,121.00,6685.29,17.29,70,59.57,5.27,0.00,0.14,0.01,59.95,0.93,0.24
Iwate,2740,48.00,2657.71,6.86,39,28.00,2.31,0.00,0.00,0.00,43.16,0.84,0.00
Kagawa,3740,34.00,3480.29,4.86,95,78.57,8.28,0.00,0.00,0.00,27.21,1.21,0.00
Kagoshima,7113,44.00,6514.29,6.29,191,174.57,11.00,0.00,0.29,0.02,20.71,1.14,0.16
Kanagawa,132172,1066.00,124902.29,152.29,1948,2139.00,23.21,2.00,4.14,0.04,34.46,1.10,0.19
Kochi,2895,31.00,2672.29,4.43,88,65.14,9.44,0.00,0.00,0.00,31.42,2.10,0.00
Kumamoto,11020,123.00,10351.57,17.57,241,203.57,11.73,0.00,0.29,0.02,28.02,1.15,0.14
Kyoto,26743,250.00,25226.14,35.71,587,428.14,16.67,0.00,0.14,0.01,37.38,1.19,0.03
Mie,9838,121.00,8768.29,17.29,342,309.71,17.52,1.00,0.57,0.03,20.63,1.90,0.18
Miyagi,13460,96.00,12866.43,13.71,154,187.00,8.16,0.00,0.43,0.02,39.98,1.18,0.23
Miyazaki,4772,29.00,4357.86,4.14,136,101.86,9.58,0.00,0.29,0.03,30.61,1.66,0.28
Nagano,7268,94.00,6937.86,13.43,93,105.14,5.17,0.00,0.00,0.00,38.77,1.25,0.00
Nagasaki,4857,69.00,4632.71,9.86,73,70.71,5.40,0.00,0.00,0.00,37.96,1.19,0.00
Nara,12004,135.00,11423.57,19.29,227,163.43,12.35,0.00,0.14,0.01,48.69,1.40,0.09
Niigata,6032,54.00,5735.86,7.71,113,89.86,4.08,0.00,0.00,0.00,38.10,1.13,0.00
Oita,5966,65.00,5422.14,9.29,157,163.43,14.53,0.00,0.00,0.00,21.89,1.60,0.00
Okayama,11939,127.00,11319.86,18.14,160,193.14,10.26,0.00,0.00,0.00,33.14,1.19,0.00
Okinawa,38498,249.00,36707.71,35.57,750,543.57,37.26,0.00,0.29,0.02,36.12,0.98,0.05
Osaka,151295,2771.00,144700.00,395.86,2368,1961.71,22.25,5.00,2.71,0.03,47.02,1.29,0.14
Saga,4557,27.00,4230.57,3.86,96,100.14,12.38,0.00,0.00,0.00,21.90,1.20,0.00
Saitama,91038,872.00,86355.43,124.57,1316,1458.71,19.86,3.00,1.14,0.02,32.30,1.04,0.08
Shiga,9346,95.00,8743.14,13.57,235,175.86,12.45,0.00,0.00,0.00,30.62,1.24,0.00
Shimane,1127,2.00,1061.57,0.29,36,18.29,2.74,0.00,0.00,0.00,29.13,0.99,0.00
Shizuoka,18027,163.00,16671.14,23.29,493,420.43,11.62,1.00,0.57,0.02,24.65,1.39,0.14
Tochigi,12079,100.00,11485.86,14.29,223,185.43,9.60,0.00,0.43,0.02,39.35,1.29,0.23
Tokushima,2319,63.00,2173.43,9.00,49,40.71,5.64,0.00,0.00,0.00,40.39,1.84,0.00
Tokyo,318929,2393.00,306544.86,341.86,4220,3867.43,27.68,9.00,5.57,0.04,42.68,0.99,0.14
Tottori,1270,3.00,1219.86,0.43,11,15.14,2.75,0.00,0.00,0.00,40.86,0.99,0.00
Toyama,3874,39.00,3594.71,5.57,68,91.29,8.82,0.00,0.14,0.01,22.53,1.35,0.16
Wakayama,4133,51.00,3893.71,7.29,90,69.29,7.58,0.00,0.14,0.02,38.53,1.50,0.21
Yamagata,2942,48.00,2806.14,6.86,43,40.29,3.78,0.00,0.14,0.01,45.28,1.42,0.35
Yamaguchi,4494,83.00,4268.14,11.86,80,71.29,5.31,0.00,0.43,0.03,34.98,1.30,0.60
Yamanashi,3932,23.00,3647.86,3.29,58,73.00,9.05,0.00,0.00,0.00,29.87,1.20,0.00
Zenkoku,1335142,15686.00,1269915.57,2240.86,20760,19572.57,15.56,30.00,27.43,0.02,39.05,1.17,0.14
