Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,1172,35.00,937.86,5.00,76,65.43,0.87,0.00,0.00,0.00,10.52,2.62,0.00
Akita,18,0.00,17.00,0.00,0,0.29,0.03,0.00,0.00,0.00,80.03,,0.00
Aomori,31,1.00,31.00,0.14,0,0.00,0.00,0.00,0.00,0.00,129.17,,0.00
Chiba,1522,48.00,1445.71,6.86,23,27.00,0.43,2.00,0.29,0.00,36.61,1.23,1.06
Ehime,89,5.00,85.00,0.71,2,0.86,0.06,0.00,0.00,0.00,149.51,3.60,0.00
Fukui,129,8.00,127.71,1.14,0,0.43,0.06,0.00,0.00,0.00,307.40,2.19,0.00
Fukuoka,1481,33.00,1296.29,4.71,49,52.57,1.03,0.00,0.00,0.00,17.47,2.08,0.00
Fukushima,86,0.00,85.86,0.00,0,0.14,0.01,0.00,0.00,0.00,221.88,,0.00
Gifu,265,7.00,225.71,1.00,25,9.29,0.47,0.00,0.00,0.00,19.38,1.82,0.00
Gunma,182,19.00,178.14,2.71,3,1.14,0.06,0.00,0.00,0.00,67.90,1.00,0.00
Hiroshima,269,3.00,246.86,0.43,8,7.00,0.25,0.00,0.00,0.00,23.69,1.45,0.00
Hokkaido,1396,103.00,1378.43,14.71,5,5.00,0.10,0.00,0.14,0.00,134.85,0.81,2.86
Hyogo,1026,45.00,942.86,6.43,12,24.71,0.45,0.00,0.00,0.00,28.72,1.56,0.00
Ibaraki,254,10.00,241.43,1.43,10,2.71,0.10,0.00,0.00,0.00,50.78,0.93,0.00
Ishikawa,314,27.00,310.43,3.86,1,1.14,0.10,0.00,0.00,0.00,182.54,1.23,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,45,0.00,44.86,0.00,0,0.14,0.02,0.00,0.00,0.00,58.48,0.16,0.00
Kagoshima,219,0.00,199.71,0.00,3,6.71,0.42,0.00,0.00,0.00,25.18,2.38,0.00
Kanagawa,2286,98.00,2205.57,14.00,33,25.57,0.28,0.00,0.00,0.00,39.05,0.88,0.00
Kochi,80,3.00,78.29,0.43,1,0.43,0.06,0.00,0.00,0.00,153.97,2.19,0.00
Kumamoto,114,3.00,72.86,0.43,14,8.86,0.51,0.00,0.00,0.00,12.79,11.62,0.00
Kyoto,677,20.00,609.14,2.86,20,13.00,0.51,1.00,0.29,0.01,25.30,0.95,2.20
Mie,74,1.00,64.29,0.14,4,2.29,0.13,0.00,0.00,0.00,30.10,1.64,0.00
Miyagi,147,1.00,140.43,0.14,5,1.57,0.07,0.00,0.00,0.00,42.52,0.54,0.00
Miyazaki,85,0.00,46.57,0.00,12,9.29,0.87,0.00,0.00,0.00,5.74,,0.00
Nagano,98,,89.86,,6,1.71,0.08,,,,62.48,1.64,
Nagasaki,59,2.00,50.29,0.29,6,1.71,0.13,0.00,0.14,0.01,14.35,0.94,8.33
Nara,215,2.00,197.00,0.29,6,6.29,0.48,0.00,0.00,0.00,16.97,1.26,0.00
Niigata,97,0.00,93.00,0.00,3,0.71,0.03,0.00,0.00,0.00,119.04,3.16,0.00
Oita,62,1.00,60.29,0.14,2,0.29,0.03,0.00,0.00,0.00,1021.35,,0.00
Okayama,66,,55.43,,2,3.14,0.17,,,,12.12,1.38,
Okinawa,210,7.00,180.71,1.00,18,7.57,0.52,0.00,0.00,0.00,26.59,4.25,0.00
Osaka,3430,88.00,2970.14,12.57,242,109.71,1.24,0.00,0.29,0.00,18.24,1.41,0.26
Saga,69,0.00,63.43,0.00,2,2.00,0.25,0.00,0.00,0.00,16.69,4.01,0.00
Saitama,2146,72.00,2026.57,10.29,55,36.43,0.50,0.00,0.29,0.00,27.46,0.98,0.78
Shiga,157,1.00,148.71,0.14,2,4.14,0.29,0.00,0.00,0.00,16.16,2.14,0.00
Shimane,29,0.00,27.29,0.00,1,0.43,0.06,0.00,0.00,0.00,55.46,,0.00
Shizuoka,200,1.00,142.14,0.14,0,11.57,0.32,0.00,0.00,0.00,15.26,3.91,0.00
Tochigi,167,0.00,153.29,0.00,4,4.00,0.21,0.00,0.00,0.00,19.16,0.89,0.00
Tokushima,16,1.00,12.29,0.14,0,0.86,0.12,0.00,0.00,0.00,23.57,,0.00
Tokyo,11611,328.00,10899.86,46.86,266,222.43,1.59,0.00,0.14,0.00,27.50,1.05,0.06
Tottori,7,0.00,5.71,0.00,1,0.29,0.05,0.00,0.00,0.00,36.34,,0.00
Toyama,236,22.00,235.14,3.14,0,0.29,0.03,0.00,0.00,0.00,263.78,0.75,0.00
Wakayama,134,3.00,117.57,0.43,4,4.86,0.53,0.00,0.00,0.00,17.33,2.10,0.00
Yamagata,75,1.00,75.00,0.14,0,0.00,0.00,0.00,0.00,0.00,1271.23,,0.00
Yamaguchi,51,0.00,47.71,0.00,1,1.14,0.09,0.00,0.00,0.00,29.92,1.40,0.00
Yamanashi,88,1.00,84.43,0.14,0,1.14,0.14,0.00,0.00,0.00,53.76,2.01,0.00
Zenkoku,31184,1000.00,28747.86,142.86,927,686.29,0.55,3.00,1.57,0.00,26.87,1.29,0.23
