Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,114079,1164.00,110676.71,166.29,1124,829.86,11.00,0.00,0.43,0.01,154.31,3.10,0.05
Akita,2140,27.00,2036.57,3.86,43,26.57,2.79,0.00,0.00,0.00,97.37,7.08,0.00
Aomori,6607,39.00,6282.14,5.57,85,89.29,7.26,0.00,0.14,0.01,85.21,5.67,0.16
Chiba,107233,1029.00,104381.86,147.00,940,729.29,11.61,0.00,0.14,0.00,158.03,3.00,0.02
Ehime,6598,82.00,6107.00,11.71,112,137.71,10.38,0.00,0.00,0.00,44.34,3.51,0.00
Fukui,3639,38.00,3471.57,5.43,54,49.00,6.42,0.00,0.00,0.00,52.48,1.97,0.00
Fukuoka,81144,628.00,78182.43,89.71,949,748.43,14.66,0.00,0.14,0.00,124.95,3.48,0.02
Fukushima,10015,176.00,9836.14,25.14,69,47.00,2.57,0.00,0.00,0.00,189.01,1.96,0.00
Gifu,20879,219.00,20245.43,31.29,190,177.14,8.97,0.00,0.00,0.00,119.17,2.92,0.00
Gunma,19457,182.00,18679.71,26.00,241,214.29,11.12,0.00,0.43,0.02,83.04,2.43,0.20
Hiroshima,30659,205.00,27511.14,29.29,1280,790.57,28.29,0.00,0.29,0.01,27.87,1.99,0.04
Hokkaido,65272,1477.00,63507.43,211.00,643,431.71,8.28,0.00,0.00,0.00,179.83,3.35,0.00
Hyogo,84852,1399.00,81775.86,199.86,1339,711.57,13.08,0.00,0.14,0.00,152.24,3.77,0.02
Ibaraki,26259,220.00,25485.71,31.43,316,196.86,6.90,0.00,0.00,0.00,144.90,2.77,0.00
Ishikawa,8532,139.00,8315.43,19.86,56,54.00,4.78,0.00,0.00,0.00,176.65,3.15,0.00
Iwate,3625,53.00,3576.57,7.57,11,13.00,1.07,0.00,0.00,0.00,274.28,2.06,0.00
Kagawa,5217,38.00,5019.43,5.43,45,55.14,5.81,0.00,0.00,0.00,90.76,2.76,0.00
Kagoshima,10604,66.00,10189.00,9.43,123,115.00,7.24,0.00,0.00,0.00,58.57,1.26,0.00
Kanagawa,179847,1321.00,175311.86,188.71,1858,1098.57,11.92,0.00,0.29,0.00,179.79,2.81,0.03
Kochi,4354,33.00,4282.14,4.71,15,20.00,2.90,0.00,0.00,0.00,216.93,2.69,0.00
Kumamoto,16831,136.00,15519.71,19.43,1207,295.57,17.03,0.00,0.00,0.00,67.05,12.69,0.00
Kyoto,41061,292.00,39061.57,41.71,551,538.57,20.97,0.00,0.00,0.00,77.33,2.82,0.00
Mie,16081,165.00,15495.86,23.57,224,157.71,8.92,0.00,0.29,0.02,118.27,4.66,0.18
Miyagi,16847,118.00,16628.71,16.86,44,62.29,2.72,0.00,0.00,0.00,276.88,2.99,0.00
Miyazaki,6838,41.00,6407.43,5.86,460,87.71,8.25,0.00,0.00,0.00,123.57,18.93,0.00
Nagano,10860,97.00,10207.57,13.86,208,182.00,8.95,0.00,0.00,0.00,45.97,2.00,0.00
Nagasaki,7328,73.00,6806.14,10.43,172,138.00,10.53,0.00,0.00,0.00,51.98,3.52,0.00
Nara,17685,149.00,16967.14,21.29,395,168.29,12.72,0.00,0.00,0.00,104.37,2.09,0.00
Niigata,10021,63.00,9314.00,9.00,219,188.29,8.56,0.00,0.00,0.00,47.90,2.44,0.00
Oita,8938,84.00,8585.86,12.00,138,86.29,7.67,0.00,0.00,0.00,114.15,3.40,0.00
Okayama,17066,136.00,16427.14,19.43,211,163.86,8.70,0.00,0.00,0.00,104.81,2.66,0.00
Okinawa,67626,398.00,63551.57,56.86,530,1234.57,84.63,0.00,0.00,0.00,31.45,1.15,0.00
Osaka,225409,3069.00,216272.57,438.43,2549,2427.14,27.53,0.00,0.43,0.00,97.54,2.98,0.02
Saga,6983,30.00,6572.00,4.29,133,112.43,13.90,0.00,0.00,0.00,50.86,2.40,0.00
Saitama,123972,1060.00,120585.57,151.43,1139,871.29,11.86,0.00,0.14,0.00,151.03,2.76,0.02
Shiga,14604,104.00,13839.14,14.86,248,211.43,14.97,0.00,0.00,0.00,61.34,2.39,0.00
Shimane,2450,5.00,2179.43,0.71,118,69.43,10.41,0.00,0.00,0.00,28.44,2.27,0.00
Shizuoka,29847,210.00,28572.71,30.00,400,339.00,9.37,0.00,0.14,0.00,92.10,3.13,0.04
Tochigi,17200,118.00,16596.14,16.86,220,166.71,8.63,0.00,0.14,0.01,102.27,2.73,0.09
Tokushima,3502,66.00,3423.71,9.43,24,22.57,3.13,0.00,0.00,0.00,143.65,2.53,0.00
Tokyo,411553,3179.00,399836.29,454.14,3719,3117.86,22.32,1.00,0.57,0.00,135.85,2.76,0.02
Tottori,1940,5.00,1836.43,0.71,51,26.86,4.87,0.00,0.00,0.00,62.99,2.05,0.00
Toyama,5118,52.00,5039.43,7.43,20,21.71,2.10,0.00,0.00,0.00,165.53,1.64,0.00
Wakayama,6230,62.00,5813.00,8.86,122,113.57,12.43,0.00,0.00,0.00,56.78,4.56,0.00
Yamagata,3882,56.00,3776.29,8.00,39,31.29,2.94,0.00,0.00,0.00,123.18,3.10,0.00
Yamaguchi,8374,94.00,7686.43,13.43,252,191.29,14.26,0.00,0.14,0.01,28.04,1.36,0.07
Yamanashi,5768,29.00,5449.86,4.14,309,66.29,8.22,0.00,0.00,0.00,99.48,5.86,0.00
Zenkoku,1895026,18426.00,1827325.86,2632.29,23195,17627.00,14.01,1.00,3.86,0.00,105.89,2.50,0.02
