Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,422,27.00,386.86,3.86,16,10.29,0.14,0.00,0.43,0.01,24.14,1.14,4.17
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,26.10,,4.17
Aomori,22,0.00,22.00,0.00,0,0.00,0.00,0.00,0.00,0.00,26.24,,4.17
Chiba,704,11.00,623.43,1.57,21,25.57,0.41,3.00,0.86,0.01,11.52,1.02,3.35
Ehime,47,3.00,43.43,0.43,1,1.00,0.08,0.00,0.14,0.01,14.01,0.61,14.29
Fukui,118,4.00,108.00,0.57,5,2.57,0.34,0.00,0.29,0.04,17.51,0.79,11.11
Fukuoka,539,13.00,492.43,1.86,15,15.14,0.30,0.00,1.00,0.02,9.27,0.55,6.60
Fukushima,64,0.00,55.86,0.00,0,3.43,0.19,0.00,0.00,0.00,10.85,1.87,0.00
Gifu,140,5.00,135.86,0.71,1,1.71,0.09,2.00,0.57,0.03,13.39,0.32,33.33
Gunma,131,9.00,118.14,1.29,7,3.43,0.18,4.00,0.71,0.04,8.09,0.48,20.83
Hiroshima,138,0.00,120.71,0.00,1,10.14,0.36,0.00,0.00,0.00,4.44,1.43,0.00
Hokkaido,473,21.00,396.14,3.00,22,24.43,0.47,3.00,1.14,0.02,10.49,1.87,4.68
Hyogo,546,17.00,491.57,2.43,22,17.57,0.32,0.00,0.29,0.01,12.38,0.74,1.63
Ibaraki,146,6.00,133.71,0.86,3,3.86,0.14,0.00,0.14,0.01,14.26,0.77,3.70
Ishikawa,190,5.00,166.71,0.71,10,7.14,0.63,1.00,0.14,0.01,9.47,0.83,2.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,,,,,2.00
Kagawa,26,0.00,23.71,0.00,0,0.86,0.09,0.00,0.00,0.00,4.61,0.48,0.00
Kagoshima,10,0.00,7.00,0.00,0,0.86,0.05,0.00,0.00,0.00,7.21,3.60,0.00
Kanagawa,816,19.00,736.14,2.71,14,28.86,0.31,0.00,0.57,0.01,10.43,0.82,1.98
Kochi,69,2.00,65.29,0.29,0,1.00,0.14,0.00,0.29,0.04,22.98,0.43,28.57
Kumamoto,41,1.00,36.00,0.14,1,1.43,0.08,0.00,0.00,0.00,13.73,1.44,0.00
Kyoto,264,6.00,241.57,0.86,5,7.00,0.27,1.00,0.43,0.02,16.72,0.86,6.12
Mie,41,1.00,32.71,0.14,2,3.00,0.17,0.00,0.14,0.01,6.87,2.45,4.76
Miyagi,84,0.00,79.00,0.00,0,2.71,0.12,0.00,0.00,0.00,9.02,0.72,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,80.03,,0.00
Nagano,54,0.00,47.57,0.00,2,2.57,0.13,0.00,0.00,0.00,8.98,1.09,0.00
Nagasaki,17,0.00,16.57,0.00,0,0.29,0.02,0.00,0.00,0.00,25.64,1.00,0.00
Nara,73,1.00,60.29,0.14,9,2.86,0.22,0.00,0.00,0.00,11.05,1.12,0.00
Niigata,58,0.00,53.14,0.00,2,1.71,0.08,0.00,0.00,0.00,18.70,1.34,0.00
Oita,60,1.00,53.86,0.14,5,1.43,0.13,0.00,0.14,0.01,19.51,3.16,10.00
Okayama,19,0.00,18.14,0.00,0,0.43,0.02,0.00,0.00,0.00,36.03,2.19,0.00
Okinawa,125,3.00,104.29,0.43,4,5.57,0.38,0.00,0.43,0.03,7.61,0.92,7.69
Osaka,1351,15.00,1155.71,2.14,54,54.57,0.62,2.00,1.00,0.01,10.61,1.02,1.83
Saga,17,0.00,16.43,0.00,0,0.00,0.00,0.00,0.00,0.00,17.39,,1.83
Saitama,681,10.00,597.71,1.43,19,28.86,0.39,1.00,0.43,0.01,8.84,1.04,1.49
Shiga,76,1.00,66.57,0.14,4,3.43,0.24,0.00,0.14,0.01,7.84,0.92,4.17
Shimane,16,0.00,15.00,0.00,0,0.43,0.06,0.00,0.00,0.00,4.30,0.42,0.00
Shizuoka,53,0.00,50.43,0.00,1,0.86,0.02,0.00,0.00,0.00,12.18,0.31,0.00
Tochigi,51,0.00,45.00,0.00,2,1.71,0.09,0.00,0.00,0.00,14.23,0.78,0.00
Tokushima,5,0.00,3.29,0.00,2,0.29,0.04,0.00,0.00,0.00,53.34,,0.00
Tokyo,3320,19.00,2924.29,2.71,123,123.29,0.88,0.00,0.00,0.00,10.85,0.91,0.00
Tottori,3,0.00,2.14,0.00,0,0.29,0.05,0.00,0.00,0.00,4.42,1.64,0.00
Toyama,115,2.00,84.00,0.29,1,8.71,0.84,0.00,0.29,0.03,4.69,1.35,3.28
Wakayama,47,1.00,41.86,0.14,1,1.43,0.16,0.00,0.00,0.00,20.04,1.44,0.00
Yamagata,64,0.00,57.43,0.00,0,2.71,0.25,0.00,0.00,0.00,7.81,1.08,0.00
Yamaguchi,31,0.00,29.71,0.00,1,0.43,0.03,0.00,0.00,0.00,12.71,0.50,0.00
Yamanashi,50,0.00,46.29,0.00,1,1.57,0.19,0.00,0.00,0.00,11.31,0.84,0.00
Zenkoku,11350,203.00,10039.00,29.00,377,415.43,0.33,17.00,9.57,0.01,10.90,0.91,2.30
