Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,475,30.00,438.86,4.29,1,10.57,0.14,0.00,0.71,0.01,22.00,1.02,6.76
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,269.28,,6.76
Aomori,22,0.00,22.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,6.76
Chiba,778,19.00,724.00,2.71,10,16.71,0.27,1.00,1.57,0.03,15.90,0.71,9.40
Ehime,47,3.00,46.57,0.43,0,0.29,0.02,0.00,0.00,0.00,26.79,0.25,0.00
Fukui,120,5.00,117.29,0.71,0,1.14,0.15,0.00,0.14,0.02,26.79,0.56,12.50
Fukuoka,595,15.00,555.71,2.14,11,11.29,0.22,0.00,0.71,0.01,18.82,0.67,6.33
Fukushima,68,0.00,64.86,0.00,2,0.86,0.05,0.00,0.00,0.00,13.39,0.40,0.00
Gifu,146,7.00,142.71,1.00,0,1.00,0.05,0.00,0.57,0.03,37.25,0.34,57.14
Gunma,140,9.00,132.29,1.29,0,2.57,0.13,0.00,0.57,0.03,20.17,0.69,22.22
Hiroshima,143,1.00,139.00,0.14,1,1.57,0.06,0.00,0.14,0.01,10.65,0.26,9.09
Hokkaido,601,25.00,508.00,3.57,39,23.86,0.46,0.00,1.00,0.02,10.43,1.13,4.19
Hyogo,619,17.00,564.43,2.43,14,15.14,0.28,0.00,0.00,0.00,18.06,0.88,0.00
Ibaraki,158,6.00,149.57,0.86,1,2.71,0.10,0.00,0.14,0.01,22.39,0.80,5.26
Ishikawa,224,5.00,201.29,0.71,2,6.57,0.58,0.00,0.14,0.01,13.52,0.83,2.17
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.17
Kagawa,28,0.00,26.71,0.00,0,0.43,0.05,0.00,0.00,0.00,14.24,0.30,0.00
Kagoshima,10,0.00,9.71,0.00,0,0.29,0.02,0.00,0.00,0.00,6.71,0.75,0.00
Kanagawa,943,25.00,854.00,3.57,31,22.71,0.25,1.00,1.14,0.01,15.77,0.67,5.03
Kochi,72,2.00,70.00,0.29,1,0.57,0.08,0.00,0.14,0.02,37.82,1.00,25.00
Kumamoto,43,1.00,41.43,0.14,0,0.57,0.03,0.00,0.00,0.00,16.73,0.67,0.00
Kyoto,290,7.00,272.43,1.00,4,5.57,0.22,0.00,0.57,0.02,21.71,0.85,10.26
Mie,45,1.00,41.71,0.14,0,1.29,0.07,0.00,0.00,0.00,8.59,0.61,0.00
Miyagi,85,0.00,84.00,0.00,1,0.29,0.01,0.00,0.00,0.00,22.08,0.14,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,66,0.00,58.00,0.00,-1,2.00,0.10,0.00,0.00,0.00,12.23,0.84,0.00
Nagasaki,16,1.00,16.43,0.14,0,-0.14,-0.01,0.00,0.14,0.01,67.29,,0.00
Nara,76,1.00,71.71,0.14,0,2.00,0.15,0.00,0.00,0.00,14.00,0.80,0.00
Niigata,65,0.00,60.43,0.00,0,1.29,0.06,0.00,0.00,0.00,19.78,0.73,0.00
Oita,60,1.00,58.43,0.14,0,0.86,0.08,0.00,0.00,0.00,24.68,0.61,0.00
Okayama,21,0.00,19.43,0.00,1,0.29,0.02,0.00,0.00,0.00,34.18,1.00,0.00
Okinawa,133,4.00,126.29,0.57,0,3.29,0.23,0.00,0.43,0.03,11.90,0.74,13.04
Osaka,1477,27.00,1369.14,3.86,29,37.86,0.43,2.00,2.14,0.02,13.98,0.82,5.66
Saga,36,0.00,22.57,0.00,4,2.71,0.34,0.00,0.00,0.00,11.87,3.74,0.00
Saitama,786,15.00,715.00,2.14,19,20.57,0.28,0.00,0.86,0.01,12.86,0.73,4.17
Shiga,94,1.00,83.71,0.14,1,3.29,0.23,0.00,0.00,0.00,10.93,0.79,0.00
Shimane,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,15.56,,0.00
Shizuoka,62,0.00,56.14,0.00,3,1.43,0.04,0.00,0.00,0.00,27.30,1.08,0.00
Tochigi,52,0.00,50.86,0.00,-1,0.86,0.04,0.00,0.00,0.00,19.62,0.75,0.00
Tokushima,5,0.00,4.43,0.00,0,0.29,0.04,0.00,0.00,0.00,12.46,,0.00
Tokyo,3850,19.00,3463.86,2.71,103,107.86,0.77,0.00,0.00,0.00,14.73,0.88,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,5.73,,0.00
Toyama,175,3.00,132.00,0.43,12,11.86,1.15,0.00,0.29,0.03,5.80,1.46,2.41
Wakayama,57,1.00,49.57,0.14,5,1.57,0.17,0.00,0.00,0.00,16.16,1.54,0.00
Yamagata,66,0.00,64.43,0.00,0,0.71,0.07,0.00,0.00,0.00,14.27,0.31,0.00
Yamaguchi,31,0.00,30.71,0.00,0,0.14,0.01,0.00,0.00,0.00,37.64,0.25,0.00
Yamanashi,51,0.00,50.29,0.00,0,0.29,0.04,0.00,0.00,0.00,21.88,0.26,0.00
Zenkoku,12883,251.00,11762.00,35.86,293,325.00,0.26,4.00,11.43,0.01,15.28,0.80,3.52
