Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,4920,76.00,4826.29,10.86,23,27.14,0.36,0.00,0.29,0.00,122.69,1.13,1.05
Akita,51,0.00,50.29,0.00,0,0.14,0.02,0.00,0.00,0.00,566.88,1.00,0.00
Aomori,35,1.00,35.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,3446,67.00,3368.71,9.57,30,23.57,0.38,0.00,0.29,0.00,84.10,1.00,1.21
Ehime,114,6.00,114.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,1.21
Fukui,244,8.00,244.00,1.14,0,0.00,0.00,0.00,0.00,0.00,374.26,,1.21
Fukuoka,4948,80.00,4909.57,11.43,0,14.71,0.29,0.00,0.86,0.02,152.53,0.63,5.83
Fukushima,214,0.00,202.00,0.00,3,4.00,0.22,0.00,0.00,0.00,34.60,1.49,0.00
Gifu,596,10.00,581.86,1.43,2,4.00,0.20,0.00,0.00,0.00,154.41,4.01,0.00
Gunma,567,19.00,532.71,2.71,14,9.29,0.48,0.00,0.00,0.00,42.87,1.28,0.00
Hiroshima,472,3.00,466.00,0.43,4,1.14,0.04,0.00,0.00,0.00,327.30,4.42,0.00
Hokkaido,1884,106.00,1864.71,15.14,8,5.57,0.11,0.00,0.14,0.00,181.67,1.04,2.56
Hyogo,2478,55.00,2433.86,7.86,8,14.29,0.26,0.00,0.14,0.00,112.05,1.39,1.00
Ibaraki,616,16.00,605.57,2.29,2,3.86,0.14,0.00,0.29,0.01,86.59,0.87,7.41
Ishikawa,736,43.00,727.29,6.14,5,2.57,0.23,0.00,0.43,0.04,97.97,0.51,16.67
Iwate,23,0.00,23.00,0.00,0,0.00,0.00,0.00,0.00,0.00,257.96,,16.67
Kagawa,92,2.00,88.00,0.29,3,0.86,0.09,0.00,0.00,0.00,78.33,0.90,0.00
Kagoshima,373,11.00,372.00,1.57,1,0.29,0.02,0.00,0.00,0.00,629.31,0.37,0.00
Kanagawa,6012,130.00,5857.14,18.57,52,54.71,0.59,2.00,0.57,0.01,51.65,0.93,1.04
Kochi,137,4.00,136.14,0.57,0,0.43,0.06,0.00,0.14,0.02,129.67,0.69,33.33
Kumamoto,570,8.00,564.43,1.14,1,2.29,0.13,0.00,0.00,0.00,109.66,0.77,0.00
Kyoto,1628,25.00,1609.57,3.57,4,4.86,0.19,0.00,0.00,0.00,87.76,0.44,0.00
Mie,463,5.00,453.57,0.71,3,2.86,0.16,0.00,0.14,0.01,42.57,0.49,5.00
Miyagi,313,2.00,287.57,0.29,3,8.14,0.36,0.00,0.00,0.00,21.78,1.31,0.00
Miyazaki,343,1.00,340.57,0.14,1,0.57,0.05,0.00,0.00,0.00,768.72,2.69,0.00
Nagano,297,1.00,295.57,0.14,1,0.57,0.03,0.00,0.00,0.00,119.98,0.28,0.00
Nagasaki,236,3.00,234.86,0.43,0,0.29,0.02,0.00,0.00,0.00,994.66,1.00,0.00
Nara,550,9.00,544.57,1.29,4,1.43,0.11,0.00,0.14,0.01,223.13,0.75,10.00
Niigata,151,0.00,148.29,0.00,2,0.57,0.03,0.00,0.00,0.00,249.39,2.69,0.00
Oita,158,2.00,158.00,0.29,0,0.00,0.00,0.00,0.00,0.00,221.16,,0.00
Okayama,147,,146.29,,0,0.14,0.01,,,,1653.73,1.00,
Okinawa,2297,45.00,2276.14,6.43,3,7.57,0.52,0.00,0.57,0.04,151.56,0.71,7.55
Osaka,9725,186.00,9498.86,26.57,89,70.43,0.80,6.00,2.14,0.02,83.86,1.13,3.04
Saga,244,0.00,243.57,0.00,0,0.29,0.04,0.00,0.00,0.00,328.48,0.75,0.00
Saitama,4320,97.00,4253.29,13.86,18,21.14,0.29,0.00,0.29,0.00,126.66,1.07,1.35
Shiga,472,7.00,469.43,1.00,1,0.86,0.06,0.00,0.00,0.00,254.72,0.65,0.00
Shimane,137,0.00,137.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,506,1.00,503.43,0.14,2,1.00,0.03,0.00,0.00,0.00,158.87,0.78,0.00
Tochigi,368,1.00,339.00,0.14,9,7.00,0.36,0.00,0.00,0.00,54.82,3.35,0.00
Tokushima,147,8.00,146.57,1.14,0,0.14,0.02,0.00,0.29,0.04,223.85,0.21,200.00
Tokyo,23274,386.00,22780.00,55.14,191,158.00,1.13,2.00,1.00,0.01,91.65,1.17,0.63
Tottori,34,0.00,26.57,0.00,2,1.71,0.31,0.00,0.00,0.00,25.70,,0.00
Toyama,408,25.00,408.00,3.57,0,-0.14,-0.01,0.00,0.00,0.00,298.82,,0.00
Wakayama,236,4.00,235.71,0.57,0,0.14,0.02,0.00,0.00,0.00,345.65,0.37,0.00
Yamagata,78,1.00,78.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,194,1.00,193.14,0.14,0,0.71,0.05,0.00,0.14,0.01,72.09,0.66,20.00
Yamanashi,179,5.00,178.71,0.71,0,0.14,0.02,0.00,0.00,0.00,206.87,0.32,0.00
Zenkoku,75433,1460.00,73988.86,208.57,489,457.29,0.36,10.00,7.86,0.01,95.05,1.02,1.72
