Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,8675,105.00,8115.86,15.00,211,139.14,1.85,1.00,0.71,0.01,39.44,1.16,0.51
Akita,74,0.00,73.86,0.00,0,0.14,0.02,0.00,0.00,0.00,81.17,0.28,0.00
Aomori,280,6.00,279.86,0.86,0,0.14,0.01,0.00,0.00,0.00,314.41,0.37,0.00
Chiba,6388,86.00,6114.57,12.29,80,75.71,1.21,0.00,0.29,0.00,52.55,1.23,0.38
Ehime,208,6.00,160.43,0.86,22,11.14,0.84,0.00,0.00,0.00,17.20,3.81,0.00
Fukui,302,11.00,290.86,1.57,2,4.00,0.52,0.00,0.00,0.00,60.87,2.09,0.00
Fukuoka,5543,106.00,5454.29,15.14,30,22.29,0.44,0.00,0.29,0.01,225.99,1.43,1.28
Fukushima,476,6.00,458.00,0.86,2,5.43,0.30,0.00,0.00,0.00,63.46,1.78,0.00
Gifu,918,13.00,872.57,1.86,7,13.57,0.69,0.00,0.00,0.00,42.71,1.28,0.00
Gunma,1045,21.00,998.14,3.00,12,12.00,0.62,0.00,0.14,0.01,84.25,2.14,1.19
Hiroshima,741,6.00,720.71,0.86,5,5.71,0.20,0.00,0.14,0.01,90.98,1.92,2.50
Hokkaido,6918,146.00,6164.57,20.86,234,203.43,3.90,3.00,2.71,0.05,16.88,1.09,1.33
Hyogo,4638,79.00,4258.43,11.29,153,94.86,1.74,0.00,1.00,0.02,33.38,1.50,1.05
Ibaraki,1252,19.00,1110.71,2.71,47,39.29,1.38,0.00,0.14,0.01,21.62,1.60,0.36
Ishikawa,835,49.00,831.43,7.00,2,0.71,0.06,0.00,0.00,0.00,781.98,0.79,0.00
Iwate,137,0.00,101.57,0.00,10,8.86,0.73,0.00,0.00,0.00,6.03,1.39,0.00
Kagawa,131,2.00,124.29,0.29,2,2.29,0.24,0.00,0.00,0.00,41.04,1.80,0.00
Kagoshima,592,13.00,575.14,1.86,0,4.86,0.31,0.00,0.00,0.00,82.48,1.64,0.00
Kanagawa,11344,184.00,10776.14,26.29,163,161.14,1.75,0.00,0.29,0.00,48.81,1.30,0.18
Kochi,146,4.00,144.57,0.57,0,0.29,0.04,0.00,0.00,0.00,1225.14,,0.00
Kumamoto,967,12.00,941.86,1.71,16,7.43,0.43,1.00,0.29,0.02,69.76,1.04,3.85
Kyoto,2409,35.00,2368.71,5.00,0,16.14,0.63,0.00,0.14,0.01,65.55,1.65,0.88
Mie,721,7.00,667.29,1.00,15,14.29,0.81,0.00,0.00,0.00,51.50,2.86,0.00
Miyagi,1091,9.00,1040.43,1.29,16,14.71,0.64,0.00,0.14,0.01,40.10,0.91,0.97
Miyazaki,428,1.00,394.57,0.14,14,7.71,0.73,0.00,0.00,0.00,86.30,,0.00
Nagano,606,6.00,543.00,0.86,14,19.29,0.95,0.00,0.00,0.00,18.12,1.49,0.00
Nagasaki,254,3.00,252.71,0.43,0,0.43,0.03,0.00,0.00,0.00,327.69,,0.00
Nara,989,11.00,923.86,1.57,14,18.71,1.41,0.00,0.00,0.00,31.69,1.22,0.00
Niigata,300,0.00,273.29,0.00,5,10.57,0.48,0.00,0.00,0.00,20.51,2.00,0.00
Oita,219,3.00,195.43,0.43,10,7.29,0.65,0.00,0.00,0.00,26.36,7.57,0.00
Okayama,498,11.00,445.86,1.57,13,14.14,0.75,0.00,0.14,0.01,22.90,1.50,1.01
Okinawa,3999,68.00,3881.57,9.71,32,33.00,2.26,0.00,0.29,0.02,72.84,1.09,0.87
Osaka,17649,277.00,16459.86,39.57,490,307.86,3.49,0.00,1.86,0.02,41.28,1.28,0.60
Saga,293,1.00,287.00,0.14,0,2.00,0.25,0.00,0.00,0.00,122.53,2.45,0.00
Saitama,7614,131.00,7242.14,18.71,115,100.86,1.37,1.00,1.43,0.02,48.74,1.24,1.42
Shiga,735,9.00,706.29,1.29,5,9.00,0.64,0.00,0.00,0.00,50.49,1.31,0.00
Shimane,142,0.00,141.86,0.00,0,0.14,0.02,0.00,0.00,0.00,800.58,,0.00
Shizuoka,1111,4.00,1023.86,0.57,0,31.00,0.86,0.00,0.00,0.00,19.48,2.34,0.00
Tochigi,572,2.00,541.29,0.29,14,7.86,0.41,0.00,0.00,0.00,75.12,2.31,0.00
Tokushima,179,9.00,175.14,1.29,1,1.14,0.16,0.00,0.00,0.00,162.80,2.01,0.00
Tokyo,37708,479.00,36277.29,68.43,391,396.71,2.84,1.00,1.00,0.01,67.65,1.27,0.25
Tottori,53,0.00,52.71,0.00,0,0.14,0.03,0.00,0.00,0.00,176.60,0.61,0.00
Toyama,445,26.00,436.29,3.71,4,2.43,0.23,0.00,0.00,0.00,182.79,7.57,0.00
Wakayama,384,4.00,359.00,0.57,5,7.29,0.80,0.00,0.00,0.00,29.68,1.26,0.00
Yamagata,109,1.00,103.43,0.14,2,1.57,0.15,0.00,0.00,0.00,45.00,1.15,0.00
Yamaguchi,352,2.00,307.86,0.29,9,12.14,0.91,0.00,0.00,0.00,20.21,1.68,0.00
Yamanashi,298,7.00,292.57,1.00,0,2.14,0.27,0.00,0.14,0.02,43.75,0.56,6.67
Zenkoku,130768,1980.00,123961.14,282.86,2167,1851.00,1.47,7.00,11.14,0.01,47.61,1.29,0.60
