Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,26424,556.00,26270.86,79.43,55,37.71,0.50,2.00,2.14,0.03,453.04,0.98,5.68
Akita,269,6.00,269.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,5.68
Aomori,859,20.00,837.29,2.86,7,5.57,0.45,0.00,0.00,0.00,211.38,5.09,0.00
Chiba,27959,508.00,27621.86,72.57,106,92.71,1.48,0.00,3.29,0.05,178.22,0.93,3.54
Ehime,1074,24.00,1070.14,3.43,1,1.14,0.09,0.00,0.00,0.00,1036.05,2.69,0.00
Fukui,546,25.00,546.00,3.57,0,0.00,0.00,0.00,0.00,0.00,2646.78,,0.00
Fukuoka,18472,313.00,18355.86,44.71,41,30.29,0.59,2.00,1.14,0.02,405.31,1.20,3.77
Fukushima,2198,95.00,2154.29,13.57,15,13.29,0.73,4.00,1.86,0.10,81.17,0.77,13.98
Gifu,4796,118.00,4787.00,16.86,2,2.86,0.14,1.00,0.43,0.02,726.66,0.59,15.00
Gunma,4693,90.00,4649.29,12.86,10,11.71,0.61,0.00,0.29,0.01,254.33,0.98,2.44
Hiroshima,5061,103.00,5055.14,14.71,2,2.14,0.08,0.00,0.00,0.00,1112.47,0.81,0.00
Hokkaido,19890,707.00,19721.71,101.00,45,50.71,0.97,1.00,2.00,0.04,214.34,1.01,3.94
Hyogo,18437,566.00,18292.00,80.86,54,36.00,0.66,2.00,1.14,0.02,382.97,1.29,3.17
Ibaraki,6184,121.00,6103.86,17.29,18,24.57,0.86,0.00,0.43,0.02,141.93,0.96,1.74
Ishikawa,1886,62.00,1880.29,8.86,3,1.29,0.11,0.00,0.00,0.00,909.89,0.57,0.00
Iwate,564,30.00,557.86,4.29,3,1.29,0.11,0.00,0.00,0.00,787.04,4.80,0.00
Kagawa,768,18.00,765.57,2.57,0,1.00,0.11,0.00,0.00,0.00,397.60,1.00,0.00
Kagoshima,1763,27.00,1762.14,3.86,1,0.14,0.01,0.00,0.00,0.00,29922.47,1.00,0.00
Kanagawa,46392,746.00,46067.00,106.57,109,94.14,1.02,5.00,4.29,0.05,291.34,0.94,4.55
Kochi,909,19.00,906.14,2.71,1,0.86,0.12,0.00,0.14,0.02,368.37,0.44,16.67
Kumamoto,3469,73.00,3465.71,10.43,0,1.71,0.10,0.00,0.00,0.00,1087.48,1.06,0.00
Kyoto,9173,164.00,9147.29,23.43,0,9.43,0.37,0.00,0.29,0.01,598.50,2.88,3.03
Mie,2606,63.00,2585.71,9.00,8,5.57,0.32,0.00,0.57,0.03,350.27,1.10,10.26
Miyagi,4055,25.00,3915.57,3.57,49,37.71,1.64,0.00,0.00,0.00,81.77,1.56,0.00
Miyazaki,1953,22.00,1953.00,3.14,0,0.00,0.00,0.00,0.14,0.01,33163.63,,0.00
Nagano,2417,41.00,2392.86,5.86,10,6.14,0.30,0.00,0.00,0.00,441.68,2.83,0.00
Nagasaki,1613,37.00,1612.86,5.29,0,0.14,0.01,0.00,0.00,0.00,9127.48,,0.00
Nara,3453,48.00,3432.29,6.86,5,6.29,0.48,0.00,0.00,0.00,325.03,1.09,0.00
Niigata,1182,16.00,1159.00,2.29,2,8.29,0.38,0.00,0.00,0.00,91.73,1.53,0.00
Oita,1298,22.00,1297.29,3.14,0,0.14,0.01,0.00,0.00,0.00,3669.35,0.37,0.00
Okayama,2579,34.00,2557.71,4.86,2,7.57,0.40,0.00,0.14,0.01,221.46,1.29,1.89
Okinawa,8496,122.00,8412.00,17.43,23,23.57,1.62,0.00,0.29,0.02,266.59,1.23,1.21
Osaka,48306,1154.00,48001.57,164.86,92,85.43,0.97,0.00,2.43,0.03,405.25,1.15,2.84
Saga,1143,10.00,1126.00,1.43,4,7.00,0.87,0.00,0.14,0.02,102.05,1.53,2.04
Saitama,30904,664.00,30511.00,94.86,77,111.71,1.52,9.00,5.00,0.07,185.57,1.14,4.48
Shiga,2643,49.00,2618.43,7.00,5,10.14,0.72,1.00,0.29,0.02,122.29,0.85,2.82
Shimane,285,0.00,284.14,0.00,1,0.14,0.02,0.00,0.00,0.00,9648.26,,0.00
Shizuoka,5395,102.00,5342.00,14.57,4,18.29,0.51,0.00,0.43,0.01,183.27,1.16,2.34
Tochigi,4284,68.00,4226.14,9.71,24,16.00,0.83,0.00,0.00,0.00,218.39,1.47,0.00
Tokushima,464,18.00,462.43,2.57,0,0.43,0.06,0.00,0.29,0.04,380.64,0.46,66.67
Tokyo,115409,1580.00,114512.57,225.71,239,262.57,1.88,3.00,14.43,0.10,292.33,1.08,5.50
Tottori,210,2.00,210.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,5.50
Toyama,912,28.00,909.43,4.00,3,0.43,0.04,0.00,0.00,0.00,1284.57,1.00,0.00
Wakayama,1178,18.00,1171.14,2.57,6,1.57,0.17,0.00,0.00,0.00,1017.49,2.53,0.00
Yamagata,554,15.00,549.57,2.14,1,1.43,0.13,0.00,0.00,0.00,403.35,,0.00
Yamaguchi,1390,42.00,1389.00,6.00,0,0.43,0.03,0.00,0.00,0.00,1519.39,0.81,0.00
Yamanashi,946,17.00,943.14,2.43,0,0.71,0.09,0.00,0.00,0.00,1599.23,1.92,0.00
Zenkoku,445461,8588.00,441861.14,1226.86,1028,1030.29,0.82,30.00,41.57,0.03,281.13,1.08,4.03
