Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,51224,971.00,51070.14,138.71,63,43.14,0.57,0.00,1.57,0.02,702.39,0.79,3.64
Akita,908,20.00,891.86,2.86,1,6.57,0.69,0.00,0.00,0.00,50.96,0.80,0.00
Aomori,2521,31.00,2508.86,4.43,1,4.43,0.36,0.00,0.00,0.00,287.40,1.13,0.00
Chiba,41001,710.00,40588.71,101.43,112,122.00,1.94,0.00,0.71,0.01,219.88,1.13,0.59
Ehime,2755,75.00,2754.57,10.71,0,0.14,0.01,0.00,0.00,0.00,3739.85,0.46,0.00
Fukui,1331,35.00,1308.00,5.00,4,8.57,1.12,0.00,0.14,0.02,66.53,0.68,1.67
Fukuoka,35655,523.00,35576.86,74.71,16,24.71,0.48,1.00,0.43,0.01,841.97,0.96,1.73
Fukushima,4974,161.00,4922.57,23.00,12,15.14,0.83,0.00,0.00,0.00,245.99,1.31,0.00
Gifu,9468,187.00,9453.43,26.71,2,4.14,0.21,0.00,0.14,0.01,1251.78,0.73,3.45
Gunma,8053,153.00,8042.71,21.86,2,3.00,0.16,1.00,0.14,0.01,1613.93,1.07,4.76
Hiroshima,11533,175.00,11511.43,25.00,7,5.57,0.20,0.00,0.00,0.00,928.47,0.67,0.00
Hokkaido,41495,1410.00,41397.43,201.43,29,28.71,0.55,5.00,2.29,0.04,890.29,0.97,7.96
Hyogo,41031,1308.00,40949.71,186.86,26,23.43,0.43,0.00,2.86,0.05,1322.17,1.16,12.20
Ibaraki,10663,165.00,10594.29,23.57,12,20.86,0.73,0.00,0.14,0.01,258.31,0.81,0.68
Ishikawa,3965,115.00,3943.57,16.43,11,5.00,0.44,0.00,0.00,0.00,1060.59,2.64,0.00
Iwate,1730,47.00,1694.43,6.71,17,8.57,0.71,0.00,0.14,0.01,205.33,1.68,1.67
Kagawa,2100,31.00,2098.00,4.43,0,0.71,0.08,0.00,0.14,0.02,1110.96,0.66,20.00
Kagoshima,3699,39.00,3686.29,5.57,1,4.00,0.25,1.00,0.14,0.01,506.52,1.05,3.57
Kanagawa,68492,952.00,67842.43,136.00,180,187.14,2.03,0.00,0.71,0.01,222.87,1.04,0.38
Kochi,1852,27.00,1837.57,3.86,1,4.57,0.66,1.00,0.29,0.04,149.41,0.63,6.25
Kumamoto,6492,118.00,6485.29,16.86,6,2.00,0.12,0.00,0.29,0.02,1400.55,0.63,14.29
Kyoto,16667,246.00,16625.71,35.14,6,13.29,0.52,0.00,0.57,0.02,777.52,1.10,4.30
Mie,5281,112.00,5267.86,16.00,2,4.00,0.23,0.00,0.14,0.01,634.29,0.61,3.57
Miyagi,9191,90.00,9157.43,12.86,4,10.14,0.44,0.00,0.00,0.00,725.97,1.56,0.00
Miyazaki,3101,27.00,3094.00,3.86,2,3.57,0.34,0.00,0.00,0.00,732.43,2.48,0.00
Nagano,5041,93.00,5037.14,13.29,2,1.43,0.07,2.00,0.29,0.01,969.63,0.35,20.00
Nagasaki,3217,69.00,3201.43,9.86,1,5.57,0.43,0.00,0.00,0.00,257.07,0.85,0.00
Nara,8381,131.00,8356.43,18.71,3,9.00,0.68,0.00,0.29,0.02,356.38,0.68,3.17
Niigata,3427,52.00,3410.57,7.43,4,4.14,0.19,0.00,0.00,0.00,971.00,2.00,0.00
Oita,3494,64.00,3492.57,9.14,0,0.43,0.04,0.00,0.14,0.01,5389.50,0.69,33.33
Okayama,7596,126.00,7592.71,18.00,0,1.14,0.06,0.00,0.00,0.00,4686.31,1.10,0.00
Okinawa,21045,191.00,20899.57,27.29,28,47.00,3.22,0.00,1.43,0.10,227.29,0.87,3.04
Osaka,103928,2681.00,103614.71,383.00,78,93.29,1.06,1.00,1.86,0.02,719.60,1.08,1.99
Saga,2565,24.00,2561.29,3.43,0,1.43,0.18,0.00,0.00,0.00,1315.63,1.17,0.00
Saitama,47020,832.00,46690.43,118.86,76,98.71,1.34,0.00,0.29,0.00,319.56,1.14,0.29
Shiga,5571,90.00,5562.43,12.86,0,2.86,0.20,0.00,0.00,0.00,815.42,0.70,0.00
Shimane,553,2.00,553.00,0.29,0,0.00,0.00,1.00,0.14,0.02,1705.05,,0.00
Shizuoka,9414,152.00,9356.71,21.71,19,19.43,0.54,0.00,0.29,0.01,232.10,0.77,1.47
Tochigi,7134,82.00,7073.86,11.71,14,19.71,1.02,0.00,0.14,0.01,202.56,0.98,0.72
Tokushima,1657,63.00,1656.43,9.00,0,0.14,0.02,0.00,0.00,0.00,3513.78,0.61,0.00
Tokyo,176843,2240.00,175193.57,320.00,342,517.57,3.70,1.00,1.29,0.01,221.60,1.15,0.25
Tottori,493,2.00,483.86,0.29,2,3.29,0.60,0.00,0.00,0.00,129.03,,0.00
Toyama,2045,38.00,2042.00,5.43,3,0.71,0.07,0.00,0.00,0.00,898.29,0.39,0.00
Wakayama,2693,49.00,2688.71,7.00,0,1.86,0.20,0.00,0.00,0.00,705.48,1.00,0.00
Yamagata,2028,47.00,2023.57,6.71,0,1.14,0.11,0.00,0.00,0.00,2746.73,,0.00
Yamaguchi,3160,80.00,3149.57,11.43,1,3.86,0.29,0.00,0.43,0.03,608.84,1.39,11.11
Yamanashi,2124,21.00,2104.71,3.00,18,4.43,0.55,0.00,0.00,0.00,172.34,0.50,0.00
Zenkoku,804611,14857.00,800048.43,2122.43,1108,1390.57,1.11,14.00,17.43,0.01,359.63,1.05,1.25
