Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,25737,515.00,25617.86,73.57,41,35.14,0.47,1.00,2.00,0.03,341.07,0.74,5.69
Akita,269,6.00,269.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,5.69
Aomori,816,20.00,813.14,2.86,2,0.57,0.05,0.00,0.14,0.01,809.86,0.49,25.00
Chiba,26112,444.00,25776.57,63.43,113,99.71,1.59,7.00,7.86,0.13,135.19,0.90,7.88
Ehime,1061,23.00,1054.14,3.29,3,2.00,0.15,0.00,0.00,0.00,224.17,0.95,0.00
Fukui,544,25.00,542.86,3.57,0,0.29,0.04,0.00,0.00,0.00,281.22,0.28,0.00
Fukuoka,17955,283.00,17846.86,40.43,39,34.14,0.67,2.00,3.29,0.06,214.13,0.70,9.62
Fukushima,1919,70.00,1887.43,10.00,21,6.71,0.37,0.00,0.57,0.03,213.41,1.12,8.51
Gifu,4711,109.00,4686.00,15.57,3,8.00,0.41,1.00,1.29,0.07,290.13,0.67,16.07
Gunma,4459,84.00,4401.29,12.00,37,15.00,0.78,0.00,0.14,0.01,205.47,0.89,0.95
Hiroshima,5019,102.00,5004.57,14.57,6,3.71,0.13,0.00,0.43,0.02,566.05,0.54,11.54
Hokkaido,19023,675.00,18893.57,96.43,36,38.86,0.75,4.00,2.71,0.05,292.47,0.99,6.99
Hyogo,17898,524.00,17820.86,74.86,36,23.00,0.42,8.00,3.00,0.06,323.86,0.66,13.04
Ibaraki,5710,106.00,5626.43,15.14,28,24.86,0.87,0.00,0.57,0.02,127.82,1.04,2.30
Ishikawa,1841,62.00,1810.14,8.86,11,8.86,0.78,0.00,0.14,0.01,85.51,0.67,1.61
Iwate,553,30.00,553.00,4.29,0,0.00,0.00,0.00,0.00,0.00,127.09,,1.61
Kagawa,750,18.00,745.71,2.57,0,1.86,0.20,0.00,0.00,0.00,169.86,0.95,0.00
Kagoshima,1758,26.00,1752.00,3.71,0,2.00,0.13,0.00,0.29,0.02,435.11,0.63,14.29
Kanagawa,44607,675.00,44285.29,96.43,117,88.86,0.96,7.00,4.86,0.05,265.58,0.92,5.47
Kochi,884,17.00,884.00,2.43,0,0.00,0.00,0.00,0.00,0.00,1032.89,,5.47
Kumamoto,3439,72.00,3436.14,10.29,1,1.00,0.06,0.00,0.00,0.00,895.31,0.36,0.00
Kyoto,9046,154.00,9014.43,22.00,7,10.14,0.39,0.00,0.71,0.03,436.21,0.65,7.04
Mie,2509,53.00,2498.71,7.57,8,6.29,0.36,1.00,0.71,0.04,137.14,0.68,11.36
Miyagi,3585,25.00,3569.14,3.57,4,5.00,0.22,0.00,0.14,0.01,301.38,0.96,2.86
Miyazaki,1951,21.00,1947.00,3.00,0,1.14,0.11,0.00,0.00,0.00,530.86,0.33,0.00
Nagano,2363,41.00,2359.00,5.86,4,0.71,0.04,0.00,0.00,0.00,1110.37,0.66,0.00
Nagasaki,1609,36.00,1602.86,5.14,0,2.71,0.21,0.00,0.00,0.00,429.63,1.58,0.00
Nara,3353,45.00,3341.71,6.43,3,3.14,0.24,0.00,0.00,0.00,301.85,0.43,0.00
Niigata,1070,15.00,1044.57,2.14,15,5.71,0.26,0.00,0.14,0.01,163.35,1.40,2.50
Oita,1289,21.00,1286.86,3.00,0,0.86,0.08,0.00,0.14,0.01,339.03,0.44,16.67
Okayama,2478,32.00,2471.00,4.57,4,2.14,0.11,3.00,0.43,0.02,653.24,0.84,20.00
Okinawa,8159,118.00,8111.00,16.86,23,11.86,0.81,4.00,1.00,0.07,396.82,1.06,8.43
Osaka,47000,1112.00,46760.57,158.86,77,68.43,0.78,6.00,3.43,0.04,359.51,0.87,5.01
Saga,1052,8.00,1027.00,1.14,8,6.86,0.85,0.00,0.14,0.02,153.98,15.88,2.08
Saitama,29132,547.00,28846.57,78.14,101,80.14,1.09,9.00,5.00,0.07,165.27,0.76,6.24
Shiga,2444,45.00,2409.86,6.43,12,9.71,0.69,1.00,0.29,0.02,152.28,1.15,2.94
Shimane,284,0.00,282.43,0.00,0,0.43,0.06,0.00,0.00,0.00,597.10,2.19,0.00
Shizuoka,5100,93.00,5043.00,13.29,18,16.43,0.45,0.00,0.14,0.00,151.31,0.87,0.87
Tochigi,4078,66.00,4051.57,9.43,5,7.14,0.37,0.00,0.29,0.01,280.71,0.90,4.00
Tokushima,450,16.00,447.86,2.29,1,0.43,0.06,0.00,0.00,0.00,162.90,0.24,0.00
Tokyo,111010,1355.00,110206.43,193.57,270,221.14,1.58,30.00,15.29,0.11,217.95,0.62,6.91
Tottori,210,2.00,208.29,0.29,2,0.29,0.05,0.00,0.00,0.00,783.60,,0.00
Toyama,905,27.00,902.29,3.86,0,1.14,0.11,0.00,0.00,0.00,406.17,0.85,0.00
Wakayama,1161,18.00,1160.00,2.57,0,0.29,0.03,0.00,0.14,0.02,676.86,0.24,50.00
Yamagata,542,15.00,538.57,2.14,0,0.71,0.07,0.00,0.00,0.00,607.31,1.00,0.00
Yamaguchi,1377,38.00,1371.14,5.43,3,1.43,0.11,1.00,0.43,0.03,579.69,0.79,30.00
Yamanashi,939,16.00,936.00,2.29,0,0.71,0.09,0.00,0.00,0.00,518.73,0.46,0.00
Zenkoku,428161,7805.00,425144.71,1115.00,1059,859.57,0.68,85.00,55.71,0.04,239.23,0.76,6.48
