Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,9849,115.00,9262.14,16.43,217,147.14,1.95,0.00,1.29,0.02,36.73,1.04,0.87
Akita,90,1.00,83.57,0.14,0,2.29,0.24,0.00,0.14,0.02,39.27,7.25,6.25
Aomori,287,6.00,284.29,0.86,0,0.86,0.07,0.00,0.00,0.00,309.04,3.60,0.00
Chiba,6939,86.00,6670.86,12.29,75,70.29,1.12,0.00,0.00,0.00,55.72,0.95,0.00
Ehime,311,6.00,277.57,0.86,7,11.00,0.83,0.00,0.00,0.00,8.85,0.99,0.00
Fukui,314,11.00,308.71,1.57,0,1.57,0.21,0.00,0.00,0.00,81.43,0.51,0.00
Fukuoka,5801,107.00,5641.29,15.29,43,35.57,0.70,0.00,0.14,0.00,143.93,1.40,0.40
Fukushima,499,6.00,486.86,0.86,3,3.00,0.16,0.00,0.00,0.00,79.41,0.65,0.00
Gifu,1055,14.00,989.71,2.00,21,17.57,0.89,0.00,0.14,0.01,38.52,1.20,0.81
Gunma,1195,21.00,1119.71,3.00,18,21.43,1.11,0.00,0.00,0.00,42.22,1.51,0.00
Hiroshima,785,6.00,772.57,0.86,0,5.00,0.18,0.00,0.00,0.00,69.83,0.91,0.00
Hokkaido,8526,184.00,7815.00,26.29,252,194.71,3.74,4.00,5.00,0.10,20.45,0.97,2.57
Hyogo,5459,80.00,5081.00,11.43,145,97.71,1.80,0.00,0.14,0.00,27.47,1.02,0.15
Ibaraki,1539,21.00,1403.86,3.00,31,36.43,1.28,0.00,0.29,0.01,20.72,0.95,0.78
Ishikawa,850,50.00,842.00,7.14,4,2.14,0.19,0.00,0.14,0.01,384.03,2.19,6.67
Iwate,191,3.00,167.00,0.43,8,7.71,0.64,2.00,0.29,0.02,9.76,0.91,3.70
Kagawa,142,2.00,134.86,0.29,4,1.57,0.17,0.00,0.00,0.00,59.44,0.77,0.00
Kagoshima,612,13.00,603.43,1.86,0,2.86,0.18,0.00,0.00,0.00,101.06,0.68,0.00
Kanagawa,12478,194.00,11906.43,27.71,151,152.00,1.65,0.00,1.29,0.01,48.64,0.96,0.85
Kochi,150,4.00,148.86,0.57,1,0.29,0.04,0.00,0.00,0.00,166.09,1.00,0.00
Kumamoto,1012,13.00,988.86,1.86,6,6.00,0.35,0.00,0.14,0.01,99.64,0.86,2.38
Kyoto,2585,37.00,2535.00,5.29,0,25.14,0.98,0.00,0.29,0.01,71.52,1.37,1.14
Mie,844,7.00,781.86,1.00,18,16.00,0.91,0.00,0.00,0.00,30.62,1.08,0.00
Miyagi,1195,10.00,1147.86,1.43,14,13.57,0.59,0.00,0.14,0.01,49.38,0.94,1.05
Miyazaki,477,1.00,458.57,0.14,0,6.29,0.59,0.00,0.00,0.00,32.28,0.86,0.00
Nagano,703,6.00,657.57,0.86,12,12.14,0.60,0.00,0.00,0.00,25.34,0.72,0.00
Nagasaki,265,3.00,262.71,0.43,0,1.57,0.12,0.00,0.00,0.00,125.03,2.53,0.00
Nara,1122,11.00,1064.29,1.57,16,16.00,1.21,0.00,0.00,0.00,34.29,0.89,0.00
Niigata,331,0.00,323.43,0.00,2,2.57,0.12,0.00,0.00,0.00,28.80,0.36,0.00
Oita,280,3.00,249.00,0.43,7,8.14,0.72,0.00,0.00,0.00,20.03,1.08,0.00
Okayama,592,11.00,548.57,1.57,9,12.00,0.64,0.00,0.00,0.00,23.40,0.89,0.00
Okinawa,4294,69.00,4134.86,9.86,47,39.86,2.73,1.00,0.14,0.01,76.76,1.14,0.36
Osaka,20011,316.00,18874.29,45.14,381,297.29,3.37,6.00,5.43,0.06,35.45,0.98,1.83
Saga,307,1.00,300.43,0.14,0,2.00,0.25,0.00,0.00,0.00,106.11,1.00,0.00
Saitama,8361,139.00,7997.14,19.86,139,93.86,1.28,0.00,1.00,0.01,48.93,0.95,1.07
Shiga,780,9.00,761.86,1.29,3,5.71,0.40,0.00,0.00,0.00,64.06,0.72,0.00
Shimane,146,0.00,144.00,0.00,0,0.57,0.09,0.00,0.00,0.00,323.62,2.69,0.00
Shizuoka,1447,10.00,1353.57,1.43,0,48.00,1.33,0.00,0.86,0.02,17.38,1.37,1.79
Tochigi,634,2.00,601.57,0.29,15,8.71,0.45,0.00,0.00,0.00,45.95,1.08,0.00
Tokushima,181,9.00,180.00,1.29,0,0.29,0.04,0.00,0.00,0.00,177.37,0.37,0.00
Tokyo,40628,488.00,39197.57,69.71,418,372.29,2.66,0.00,1.29,0.01,62.67,0.96,0.35
Tottori,58,0.00,56.43,0.00,0,0.71,0.13,0.00,0.00,0.00,71.26,3.16,0.00
Toyama,458,26.00,451.00,3.71,1,1.71,0.17,0.00,0.00,0.00,146.28,0.78,0.00
Wakayama,446,6.00,418.57,0.86,10,7.29,0.80,0.00,0.29,0.03,31.60,1.00,3.92
Yamagata,133,1.00,115.71,0.14,11,3.43,0.32,0.00,0.00,0.00,43.23,1.75,0.00
Yamaguchi,384,2.00,368.43,0.29,3,4.00,0.30,0.00,0.00,0.00,27.01,0.45,0.00
Yamanashi,336,8.00,328.71,1.14,0,5.43,0.67,0.00,0.14,0.02,41.66,1.94,2.63
Zenkoku,145082,2118.00,138301.57,302.57,2092,1821.71,1.45,13.00,18.57,0.01,44.32,0.99,1.02
