Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,523,34.00,522.43,4.86,0,0.29,0.00,0.00,0.00,0.00,452.54,0.37,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,941,45.00,930.57,6.43,4,2.43,0.04,0.00,0.00,0.00,424.68,3.45,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,844,33.00,839.86,4.71,2,0.86,0.02,0.00,0.71,0.01,297.83,0.61,83.33
Fukushima,82,0.00,82.00,0.00,0,0.00,0.00,0.00,0.00,0.00,554.58,,83.33
Gifu,156,7.00,156.00,1.00,0,0.00,0.00,0.00,0.00,0.00,405.14,,83.33
Gunma,152,19.00,151.43,2.71,0,0.14,0.01,0.00,0.00,0.00,1711.96,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hokkaido,1216,98.00,1201.29,14.00,6,3.43,0.07,0.00,0.57,0.01,206.80,0.76,16.67
Hyogo,704,43.00,702.14,6.14,0,0.57,0.01,0.00,0.00,0.00,1081.56,,0.00
Ibaraki,172,10.00,170.29,1.43,2,0.29,0.01,0.00,0.00,0.00,359.04,,0.00
Ishikawa,300,27.00,299.71,3.86,0,0.14,0.01,0.00,0.00,0.00,2033.48,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,11,0.00,11.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kanagawa,1451,96.00,1436.57,13.71,7,3.29,0.04,2.00,0.43,0.00,314.40,0.92,13.04
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,13.04
Kumamoto,49,3.00,48.57,0.43,0,0.14,0.01,0.00,0.00,0.00,409.99,,0.00
Kyoto,366,18.00,364.57,2.57,1,0.43,0.02,0.00,0.00,0.00,535.93,1.00,0.00
Mie,46,1.00,46.00,0.14,0,0.00,0.00,0.00,0.00,0.00,257.96,,0.00
Miyagi,91,1.00,89.86,0.14,0,0.29,0.01,0.00,0.00,0.00,251.89,1.64,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,77,,77.00,,0,0.00,0.00,,,,433.44,,0.00
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Niigata,84,0.00,84.00,0.00,0,0.00,0.00,0.00,0.00,0.00,473.07,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,26,,25.43,,0,0.14,0.01,,,,285.45,,
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,
Osaka,1812,86.00,1808.43,12.29,1,0.86,0.01,0.00,0.00,0.00,462.89,0.61,0.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,1090,65.00,1056.00,9.29,16,8.43,0.11,0.00,0.00,0.00,150.84,4.17,0.00
Shiga,101,1.00,101.00,0.14,0,0.00,0.00,0.00,0.00,0.00,683.65,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,80,1.00,80.00,0.14,0,0.00,0.00,0.00,0.00,0.00,206.58,,0.00
Tochigi,66,0.00,66.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokushima,6,1.00,5.14,0.14,1,0.14,0.02,0.00,0.00,0.00,172.24,,0.00
Tokyo,5997,325.00,5859.71,46.43,54,35.57,0.25,0.00,0.71,0.01,111.28,1.12,2.01
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.01
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,2.01
Wakayama,64,3.00,63.57,0.43,0,0.14,0.02,0.00,0.00,0.00,537.36,,0.00
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamanashi,72,1.00,72.00,0.14,0,0.00,0.00,0.00,0.00,0.00,303.25,,0.00
Zenkoku,17831,970.00,17602.57,138.57,94,57.57,0.05,2.00,2.43,0.00,208.97,1.15,4.22
