Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106030,1152.00,105933.29,164.57,32,26.57,0.35,0.00,0.86,0.01,1448.36,0.61,3.23
Akita,1894,27.00,1893.14,3.86,1,0.14,0.02,0.00,0.00,0.00,1258.34,0.14,0.00
Aomori,5870,38.00,5825.00,5.43,4,13.71,1.11,0.00,0.00,0.00,294.18,2.06,0.00
Chiba,100169,1016.00,100111.71,145.14,9,18.57,0.30,1.00,1.29,0.02,1800.44,0.59,6.92
Ehime,5306,82.00,5285.14,11.71,7,6.57,0.50,0.00,0.14,0.01,336.26,0.86,2.17
Fukui,3098,37.00,3091.71,5.29,0,2.14,0.28,0.00,0.00,0.00,587.50,0.76,0.00
Fukuoka,74292,619.00,74233.00,88.43,21,16.14,0.32,0.00,0.57,0.01,2234.72,0.86,3.54
Fukushima,9476,175.00,9468.86,25.00,3,1.71,0.09,0.00,0.14,0.01,3347.60,0.75,8.33
Gifu,19012,217.00,18981.00,31.00,7,10.43,0.53,0.00,0.14,0.01,626.52,0.75,1.37
Gunma,16694,174.00,16674.00,24.86,9,5.86,0.30,0.00,0.14,0.01,1314.59,0.91,2.44
Hiroshima,21912,199.00,21846.29,28.43,28,15.43,0.55,0.00,0.00,0.00,868.45,1.01,0.00
Hokkaido,60570,1469.00,60488.57,209.86,24,21.29,0.41,0.00,0.00,0.00,1866.95,1.49,0.00
Hyogo,78111,1392.00,78014.86,198.86,27,26.57,0.49,0.00,0.43,0.01,932.87,0.57,1.61
Ibaraki,24351,217.00,24330.57,31.00,5,5.57,0.20,0.00,0.00,0.00,1163.11,0.55,0.00
Ishikawa,7932,129.00,7924.29,18.43,1,2.29,0.20,0.00,0.57,0.05,2006.10,0.82,25.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,6575.31,,25.00
Kagawa,4695,38.00,4694.00,5.43,0,0.43,0.05,0.00,0.00,0.00,4552.66,0.55,0.00
Kagoshima,9096,65.00,9084.57,9.29,4,2.86,0.18,0.00,0.00,0.00,2155.27,1.36,0.00
Kanagawa,168655,1295.00,168529.29,185.00,36,38.00,0.41,1.00,1.14,0.01,1596.00,0.67,3.01
Kochi,4131,32.00,4123.71,4.57,3,2.00,0.29,0.00,0.14,0.02,1685.03,1.27,7.14
Kumamoto,14355,136.00,14338.29,19.43,0,4.71,0.27,0.00,0.14,0.01,2043.74,0.89,3.03
Kyoto,35788,290.00,35755.86,41.43,9,9.29,0.36,1.00,0.43,0.02,1151.96,0.58,4.62
Mie,14742,163.00,14723.14,23.29,6,4.86,0.27,0.00,0.00,0.00,1068.36,0.68,0.00
Miyagi,16252,118.00,16246.71,16.86,2,1.43,0.06,0.00,0.14,0.01,4177.93,0.59,10.00
Miyazaki,6150,41.00,6146.43,5.86,0,1.14,0.11,0.00,0.00,0.00,3067.55,0.75,0.00
Nagano,8831,96.00,8816.29,13.71,7,3.86,0.19,0.00,0.00,0.00,907.72,0.69,0.00
Nagasaki,6065,73.00,6052.71,10.43,5,3.14,0.24,0.00,0.14,0.01,734.40,0.70,4.55
Nara,15817,149.00,15786.14,21.29,6,8.57,0.65,0.00,0.00,0.00,951.60,0.92,0.00
Niigata,7970,61.00,7960.43,8.71,3,2.71,0.12,0.00,0.00,0.00,772.27,0.45,0.00
Oita,8180,84.00,8175.43,12.00,2,1.29,0.11,0.00,0.00,0.00,862.59,0.28,0.00
Okayama,15216,136.00,15198.43,19.43,4,5.43,0.29,0.00,0.00,0.00,1259.68,0.72,0.00
Okinawa,50036,362.00,49950.57,51.71,25,22.43,1.54,0.00,3.00,0.21,1366.85,1.03,13.38
Osaka,201684,3022.00,201418.00,431.71,78,75.57,0.86,2.00,2.43,0.03,980.90,0.66,3.21
Saga,5807,29.00,5802.71,4.14,2,1.43,0.18,0.00,0.00,0.00,992.95,0.54,0.00
Saitama,115419,1023.00,115330.00,146.14,22,25.43,0.35,2.00,1.29,0.02,1774.03,0.65,5.06
Shiga,12349,102.00,12335.00,14.57,8,3.14,0.22,0.00,0.00,0.00,1728.77,0.63,0.00
Shimane,1644,5.00,1635.57,0.71,6,1.71,0.26,0.00,0.14,0.02,955.35,1.06,8.33
Shizuoka,26710,209.00,26698.29,29.86,5,3.00,0.08,0.00,0.00,0.00,2922.69,0.68,0.00
Tochigi,15417,116.00,15397.00,16.57,6,5.71,0.30,0.00,0.00,0.00,907.04,0.61,0.00
Tokushima,3283,65.00,3279.29,9.29,3,0.86,0.12,0.00,0.00,0.00,1502.69,0.48,0.00
Tokyo,377159,3083.00,376966.43,440.43,66,54.71,0.39,7.00,7.86,0.06,2444.23,0.58,14.36
Tottori,1659,5.00,1654.57,0.71,1,1.14,0.21,0.00,0.00,0.00,700.02,1.10,0.00
Toyama,4848,51.00,4840.14,7.29,3,2.43,0.23,0.00,0.00,0.00,703.11,0.76,0.00
Wakayama,5284,62.00,5281.00,8.86,0,1.00,0.11,0.00,0.00,0.00,1398.86,0.39,0.00
Yamagata,3528,56.00,3519.00,8.00,0,2.43,0.23,0.00,0.00,0.00,1591.17,2.40,0.00
Yamaguchi,5682,92.00,5663.43,13.14,9,5.29,0.39,0.00,0.29,0.02,528.93,1.00,5.41
Yamanashi,5144,29.00,5141.00,4.14,0,1.29,0.16,0.00,0.00,0.00,1743.67,0.55,0.00
Zenkoku,1709799,18084.00,1708130.86,2583.43,499,470.29,0.37,14.00,21.43,0.02,1439.59,0.70,4.56
