Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,105300,1135.00,104893.29,162.14,130,124.14,1.65,2.00,1.86,0.02,353.90,0.65,1.50
Akita,1864,26.00,1858.00,3.71,2,1.57,0.17,0.00,0.00,0.00,377.72,0.41,0.00
Aomori,5703,36.00,5650.71,5.14,10,14.29,1.16,1.00,0.14,0.01,166.66,0.75,1.00
Chiba,99634,999.00,99325.86,142.71,75,92.29,1.47,1.00,1.86,0.03,528.00,0.74,2.01
Ehime,5168,81.00,5131.43,11.57,19,8.86,0.67,0.00,0.00,0.00,282.81,0.87,0.00
Fukui,3045,37.00,3028.43,5.29,0,5.43,0.71,0.00,0.14,0.02,229.75,0.61,2.63
Fukuoka,73952,610.00,73823.86,87.14,40,43.43,0.85,0.00,0.57,0.01,634.61,0.60,1.32
Fukushima,9442,174.00,9430.43,24.86,3,3.71,0.20,0.00,0.00,0.00,986.14,0.60,0.00
Gifu,18763,215.00,18653.57,30.71,39,29.29,1.48,1.00,0.71,0.04,354.10,0.90,2.44
Gunma,16566,172.00,16541.00,24.57,0,9.00,0.47,0.00,0.29,0.01,541.43,0.49,3.17
Hiroshima,21626,196.00,21530.57,28.00,38,27.57,0.99,0.00,0.00,0.00,378.04,0.89,0.00
Hokkaido,60270,1467.00,60174.00,209.57,32,28.86,0.55,0.00,0.14,0.00,832.78,0.67,0.50
Hyogo,77330,1388.00,76984.00,198.29,108,107.43,1.98,0.00,0.71,0.01,326.75,0.71,0.66
Ibaraki,24168,215.00,24078.86,30.71,27,27.71,0.97,0.00,0.29,0.01,413.55,0.67,1.03
Ishikawa,7876,124.00,7829.00,17.71,30,10.86,0.96,0.00,0.14,0.01,543.58,1.16,1.32
Iwate,3482,52.00,3478.29,7.43,3,1.00,0.08,0.00,0.00,0.00,1474.29,0.51,0.00
Kagawa,4682,36.00,4676.71,5.14,1,1.57,0.17,0.00,0.00,0.00,816.34,0.48,0.00
Kagoshima,9056,65.00,9045.86,9.29,5,2.71,0.17,0.00,0.14,0.01,1658.30,0.66,5.26
Kanagawa,167707,1260.00,167323.29,180.00,117,117.00,1.27,3.00,2.71,0.03,604.99,0.64,2.32
Kochi,4103,31.00,4092.57,4.43,2,2.71,0.39,0.00,0.00,0.00,480.21,0.51,0.00
Kumamoto,14283,135.00,14244.43,19.29,6,11.57,0.67,0.00,0.14,0.01,510.61,0.68,1.23
Kyoto,35508,279.00,35379.71,39.86,35,37.43,1.46,2.00,2.29,0.09,515.97,0.87,6.11
Mie,14630,162.00,14594.43,23.14,11,11.43,0.65,0.00,0.43,0.02,582.80,0.72,3.75
Miyagi,16212,117.00,16174.00,16.71,8,11.00,0.48,0.00,0.14,0.01,532.99,0.69,1.30
Miyazaki,6130,41.00,6114.14,5.86,1,3.86,0.36,0.00,0.14,0.01,689.78,0.60,3.70
Nagano,8738,96.00,8706.14,13.71,15,8.71,0.43,0.00,0.14,0.01,542.13,0.80,1.64
Nagasaki,5991,71.00,5970.29,10.14,8,6.00,0.46,0.00,0.00,0.00,481.52,0.69,0.00
Nara,15665,149.00,15620.29,21.29,11,14.00,1.06,0.00,0.29,0.02,430.66,0.66,2.04
Niigata,7860,60.00,7800.14,8.57,20,16.43,0.75,0.00,0.29,0.01,247.03,0.87,1.74
Oita,8096,81.00,8064.57,11.57,8,10.86,0.97,0.00,0.00,0.00,346.05,0.82,0.00
Okayama,15104,135.00,15074.86,19.29,10,7.57,0.40,0.00,0.00,0.00,875.80,0.69,0.00
Okinawa,49656,312.00,49489.71,44.57,41,48.86,3.35,5.00,2.14,0.15,399.12,0.66,4.39
Osaka,199794,2970.00,198955.57,424.29,241,244.43,2.77,1.00,3.43,0.04,387.60,0.80,1.40
Saga,5759,29.00,5731.71,4.14,13,7.14,0.88,0.00,0.00,0.00,500.60,1.19,0.00
Saitama,114775,1007.00,114448.71,143.86,105,93.71,1.28,3.00,2.00,0.03,515.86,0.70,2.13
Shiga,12259,100.00,12202.14,14.29,20,15.43,1.09,0.00,0.14,0.01,413.67,0.92,0.93
Shimane,1619,4.00,1600.43,0.57,5,5.43,0.81,1.00,0.14,0.02,199.64,1.04,2.63
Shizuoka,26613,206.00,26545.71,29.43,21,20.71,0.57,1.00,0.29,0.01,517.83,0.64,1.38
Tochigi,15257,115.00,15186.57,16.43,17,20.57,1.06,0.00,0.29,0.01,346.08,0.81,1.39
Tokushima,3256,64.00,3241.29,9.14,3,3.86,0.53,0.00,0.00,0.00,396.44,0.78,0.00
Tokyo,375616,2934.00,374943.29,419.14,200,198.00,1.42,14.00,10.43,0.07,803.15,0.67,5.27
Tottori,1637,5.00,1635.86,0.71,0,0.29,0.05,0.00,0.00,0.00,2312.60,0.52,0.00
Toyama,4794,50.00,4785.86,7.14,1,2.86,0.28,0.00,0.14,0.01,666.49,0.66,5.00
Wakayama,5244,61.00,5226.29,8.71,9,4.57,0.50,0.00,0.29,0.03,400.99,0.61,6.25
Yamagata,3505,56.00,3496.86,8.00,7,1.71,0.16,0.00,0.00,0.00,516.21,0.78,0.00
Yamaguchi,5590,89.00,5569.71,12.71,4,5.29,0.39,0.00,0.00,0.00,510.23,0.75,0.00
Yamanashi,5114,29.00,5083.86,4.14,5,11.43,1.42,0.00,0.00,0.00,246.37,1.03,0.00
Zenkoku,1698442,17676.00,1693436.29,2525.14,1506,1482.57,1.18,35.00,32.86,0.03,508.09,0.71,2.22
