Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,50273,923.00,49949.29,131.86,104,97.14,1.29,6.00,6.00,0.08,229.96,0.72,6.18
Akita,765,20.00,763.71,2.86,1,0.43,0.05,0.00,0.14,0.02,1125.35,2.19,33.33
Aomori,2453,31.00,2450.71,4.43,1,0.86,0.07,0.00,0.14,0.01,614.14,0.32,16.67
Chiba,39070,701.00,38687.86,100.14,119,110.14,1.75,1.00,1.00,0.02,243.59,1.28,0.91
Ehime,2749,75.00,2741.57,10.71,2,1.86,0.14,0.00,0.00,0.00,1255.89,1.21,0.00
Fukui,1096,34.00,1075.29,4.86,8,4.86,0.64,0.00,0.00,0.00,274.24,2.58,0.00
Fukuoka,35185,510.00,35064.00,72.86,47,35.43,0.69,0.00,2.86,0.06,508.48,0.82,8.06
Fukushima,4764,159.00,4732.43,22.71,10,9.00,0.49,0.00,0.57,0.03,333.13,1.07,6.35
Gifu,9357,183.00,9305.14,26.14,17,14.29,0.72,0.00,1.00,0.05,300.58,0.79,7.00
Gunma,7999,149.00,7989.57,21.29,3,3.29,0.17,0.00,0.14,0.01,759.82,0.52,4.35
Hiroshima,11353,165.00,11267.71,23.57,30,26.71,0.96,1.00,2.14,0.08,238.26,0.95,8.02
Hokkaido,40943,1340.00,40689.00,191.43,73,79.00,1.52,6.00,8.00,0.15,216.89,0.68,10.13
Hyogo,40682,1272.00,40570.29,181.71,36,32.86,0.60,1.00,2.29,0.04,596.67,0.75,6.96
Ibaraki,10254,161.00,10181.14,23.00,33,20.43,0.72,0.00,0.57,0.02,225.96,1.04,2.80
Ishikawa,3911,114.00,3888.57,16.29,10,6.00,0.53,0.00,0.43,0.04,459.36,1.09,7.14
Iwate,1632,46.00,1609.86,6.57,7,7.43,0.61,0.00,0.00,0.00,87.93,0.78,0.00
Kagawa,2083,29.00,2074.86,4.14,1,2.86,0.30,0.00,0.43,0.05,341.33,0.77,15.00
Kagoshima,3632,34.00,3608.43,4.86,2,9.00,0.57,1.00,0.14,0.01,194.60,0.91,1.59
Kanagawa,65302,936.00,64676.14,133.71,181,182.43,1.98,3.00,1.71,0.02,206.93,1.04,0.94
Kochi,1715,23.00,1686.29,3.29,10,9.00,1.30,0.00,0.29,0.04,112.79,0.90,3.17
Kumamoto,6432,111.00,6415.29,15.86,0,5.57,0.32,0.00,0.43,0.02,534.25,0.75,7.69
Kyoto,16449,235.00,16391.86,33.57,16,17.71,0.69,1.00,0.86,0.03,357.68,0.64,4.84
Mie,5182,109.00,5158.43,15.57,4,7.86,0.44,0.00,0.14,0.01,288.12,0.76,1.82
Miyagi,9064,86.00,9047.29,12.29,3,5.86,0.26,1.00,0.29,0.01,732.70,0.89,4.88
Miyazaki,3067,27.00,3060.00,3.86,0,1.57,0.15,0.00,0.00,0.00,1330.01,1.07,0.00
Nagano,4961,91.00,4944.57,13.00,7,4.43,0.22,1.00,0.29,0.01,446.60,0.66,6.45
Nagasaki,3106,69.00,3079.14,9.86,8,7.86,0.60,0.00,0.14,0.01,214.99,0.94,1.82
Nara,8145,124.00,8107.43,17.71,11,11.00,0.83,1.00,0.57,0.04,484.08,1.24,5.19
Niigata,3384,47.00,3373.57,6.71,1,3.86,0.18,0.00,0.14,0.01,258.57,0.63,3.70
Oita,3480,61.00,3472.29,8.71,5,1.86,0.17,1.00,0.29,0.03,615.02,0.58,15.38
Okayama,7577,124.00,7561.43,17.71,6,4.71,0.25,1.00,0.57,0.03,577.30,0.59,12.12
Okinawa,20064,167.00,19753.86,23.86,97,94.29,6.46,0.00,1.14,0.08,96.05,0.78,1.21
Osaka,102334,2589.00,102020.43,369.86,111,93.71,1.06,5.00,9.29,0.11,551.98,0.84,9.91
Saga,2546,24.00,2541.43,3.43,3,1.14,0.14,0.00,0.14,0.02,1305.42,0.85,12.50
Saitama,45459,826.00,45222.86,118.00,79,69.14,0.94,1.00,1.71,0.02,355.60,0.94,2.48
Shiga,5485,88.00,5444.43,12.57,11,12.43,0.88,0.00,0.71,0.05,234.64,0.88,5.75
Shimane,551,1.00,550.57,0.14,0,0.29,0.04,0.00,0.14,0.02,716.79,0.75,50.00
Shizuoka,9012,147.00,8918.29,21.00,24,27.00,0.75,0.00,0.57,0.02,186.76,0.96,2.12
Tochigi,6776,81.00,6721.71,11.57,14,16.14,0.84,0.00,0.14,0.01,181.67,0.80,0.88
Tokushima,1650,63.00,1647.71,9.00,0,1.29,0.18,0.00,0.00,0.00,705.97,2.19,0.00
Tokyo,168709,2196.00,167380.43,313.71,388,377.71,2.70,4.00,6.57,0.05,268.67,1.12,1.74
Tottori,466,2.00,466.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,1.74
Toyama,2006,37.00,1978.14,5.29,6,7.43,0.72,0.00,0.00,0.00,216.41,1.38,0.00
Wakayama,2657,48.00,2654.14,6.86,1,0.86,0.09,0.00,0.14,0.02,966.88,0.58,16.67
Yamagata,2020,46.00,2014.14,6.57,3,1.86,0.17,0.00,0.00,0.00,649.08,0.95,0.00
Yamaguchi,3101,71.00,3084.43,10.14,6,5.14,0.38,0.00,0.29,0.02,230.37,0.64,5.56
Yamanashi,1881,20.00,1842.00,2.86,0,14.86,1.84,0.00,0.00,0.00,52.56,0.62,0.00
Zenkoku,780782,14395.00,775863.71,2056.43,1499,1448.57,1.15,35.00,52.43,0.04,285.95,0.91,3.62
