Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,18715,263.00,17665.14,37.57,405,258.57,3.43,7.00,6.00,0.08,51.49,1.27,2.32
Akita,167,1.00,157.71,0.14,2,3.00,0.32,0.00,0.00,0.00,30.99,1.12,0.00
Aomori,559,8.00,534.29,1.14,5,7.57,0.62,0.00,0.00,0.00,34.40,0.84,0.00
Chiba,13830,136.00,12566.71,19.43,477,306.71,4.88,5.00,1.71,0.03,31.89,1.48,0.56
Ehime,630,13.00,548.86,1.86,23,20.86,1.57,0.00,0.00,0.00,24.87,1.84,0.00
Fukui,397,12.00,374.43,1.71,10,5.43,0.71,0.00,0.00,0.00,79.60,2.15,0.00
Fukuoka,10736,128.00,9854.14,18.29,368,280.29,5.49,3.00,1.29,0.03,35.33,2.28,0.46
Fukushima,1179,28.00,1074.00,4.00,39,28.00,1.53,0.00,1.00,0.05,32.72,1.85,3.57
Gifu,2973,45.00,2692.57,6.43,105,75.86,3.84,1.00,1.00,0.05,24.53,1.32,1.32
Gunma,2798,49.00,2582.00,7.00,63,55.14,2.86,0.00,0.43,0.02,37.86,1.55,0.78
Hiroshima,3952,55.00,3669.29,7.86,212,69.43,2.48,4.00,2.00,0.07,32.01,1.05,2.88
Hokkaido,14529,500.00,14038.29,71.43,215,120.57,2.31,4.00,4.00,0.08,88.61,1.20,3.32
Hyogo,11495,259.00,10756.71,37.00,297,179.86,3.31,5.00,5.43,0.10,44.33,1.21,3.02
Ibaraki,3056,40.00,2766.29,5.71,109,70.86,2.48,1.00,0.29,0.01,35.43,1.91,0.40
Ishikawa,1208,52.00,1155.86,7.43,15,14.71,1.30,0.00,0.14,0.01,57.84,1.42,0.97
Iwate,417,25.00,403.14,3.57,7,3.29,0.27,0.00,0.14,0.01,91.34,1.24,4.35
Kagawa,414,4.00,353.14,0.57,11,14.71,1.55,1.00,0.14,0.02,28.50,2.67,0.97
Kagoshima,1189,14.00,1113.43,2.00,0,22.29,1.40,0.00,0.00,0.00,40.89,1.77,0.00
Kanagawa,26617,311.00,24286.00,44.43,999,591.00,6.41,7.00,4.00,0.04,31.03,1.39,0.68
Kochi,725,11.00,704.29,1.57,4,5.43,0.79,1.00,0.29,0.04,62.90,0.82,5.26
Kumamoto,2272,29.00,2069.29,4.14,100,46.43,2.67,1.00,1.14,0.07,34.70,1.26,2.46
Kyoto,5518,69.00,5230.43,9.86,0,102.14,3.98,0.00,2.29,0.09,32.47,1.02,2.24
Mie,1471,21.00,1400.71,3.00,0,21.00,1.19,0.00,0.29,0.02,49.08,1.47,1.36
Miyagi,2514,17.00,2344.00,2.43,58,40.29,1.76,1.00,0.14,0.01,51.88,1.33,0.35
Miyazaki,1173,10.00,984.43,1.43,0,59.14,5.56,0.00,0.71,0.07,16.46,4.59,1.21
Nagano,1541,18.00,1376.29,2.57,41,42.71,2.10,0.00,0.29,0.01,29.31,2.34,0.67
Nagasaki,855,7.00,791.43,1.00,0,21.71,1.66,0.00,0.29,0.02,15.62,0.71,1.32
Nara,2311,26.00,2195.71,3.71,45,29.00,2.19,0.00,0.14,0.01,45.61,1.03,0.49
Niigata,640,3.00,599.86,0.43,13,10.71,0.49,0.00,0.00,0.00,38.52,1.34,0.00
Oita,821,7.00,769.71,1.00,13,14.43,1.28,1.00,0.14,0.01,34.44,1.08,0.99
Okayama,1775,15.00,1591.29,2.14,80,47.86,2.54,0.00,0.29,0.02,27.97,1.80,0.60
Okinawa,5829,84.00,5622.00,12.00,70,54.00,3.70,0.00,0.43,0.03,85.71,1.45,0.79
Osaka,33920,666.00,32158.00,95.14,647,449.71,5.10,10.00,9.29,0.11,60.83,1.63,2.06
Saga,579,3.00,527.86,0.43,13,14.57,1.80,0.00,0.00,0.00,35.83,2.46,0.00
Saitama,17413,244.00,16044.00,34.86,518,353.71,4.82,2.00,4.14,0.06,35.35,1.44,1.17
Shiga,1521,16.00,1379.71,2.29,57,37.29,2.64,1.00,0.43,0.03,26.92,1.60,1.15
Shimane,224,0.00,217.43,0.00,3,1.43,0.21,0.00,0.00,0.00,103.05,0.93,0.00
Shizuoka,3201,48.00,2954.29,6.86,107,59.00,1.63,0.00,1.00,0.03,44.75,1.74,1.69
Tochigi,2392,9.00,1994.14,1.29,138,104.29,5.40,0.00,0.43,0.02,13.94,1.67,0.41
Tokushima,226,9.00,212.14,1.29,5,3.86,0.53,0.00,0.00,0.00,64.26,3.91,0.00
Tokyo,73450,682.00,67225.86,97.43,2268,1551.43,11.10,8.00,7.14,0.05,37.34,1.69,0.46
Tottori,163,1.00,144.00,0.14,2,5.71,1.04,1.00,0.14,0.03,16.49,1.15,2.50
Toyama,687,26.00,617.00,3.71,31,16.43,1.59,0.00,0.00,0.00,42.89,3.26,0.00
Wakayama,748,8.00,697.86,1.14,15,13.71,1.50,0.00,0.14,0.02,36.96,1.69,1.04
Yamagata,422,9.00,412.14,1.29,0,3.57,0.34,0.00,0.00,0.00,60.31,0.97,0.00
Yamaguchi,685,3.00,641.00,0.43,17,12.57,0.94,0.00,0.00,0.00,38.99,1.20,0.00
Yamanashi,676,11.00,622.43,1.57,0,15.43,1.91,0.00,0.00,0.00,34.67,1.54,0.00
Zenkoku,278613,3995.00,258119.29,570.71,7607,5265.71,4.19,64.00,56.71,0.05,39.78,1.51,1.08
