Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106791,1161.00,106749.00,165.86,18,9.71,0.13,0.00,0.00,0.00,12042.91,2.17,0.00
Akita,1934,27.00,1934.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,5902,38.00,5901.29,5.43,0,0.14,0.01,0.00,0.00,0.00,100213.83,,0.00
Chiba,100701,1028.00,100664.00,146.86,13,9.00,0.14,0.00,0.00,0.00,9794.06,1.38,0.00
Ehime,5412,82.00,5412.00,11.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,3117,38.00,3116.00,5.43,0,0.29,0.04,0.00,0.00,0.00,15116.50,,0.00
Fukuoka,74806,627.00,74781.00,89.57,18,5.86,0.11,0.00,0.14,0.00,5822.98,0.67,2.44
Fukushima,9523,176.00,9517.29,25.14,3,1.57,0.09,0.00,0.00,0.00,2484.09,0.77,0.00
Gifu,19280,219.00,19277.57,31.29,0,0.57,0.03,0.00,0.00,0.00,59520.08,,0.00
Gunma,17316,176.00,17309.29,25.14,0,3.86,0.20,0.00,0.00,0.00,1028.97,0.42,0.00
Hiroshima,22221,202.00,22194.71,28.86,22,5.00,0.18,0.00,0.00,0.00,6028.18,3.52,0.00
Hokkaido,61524,1475.00,61452.57,210.71,23,19.00,0.36,0.00,0.14,0.00,2060.01,1.09,0.75
Hyogo,78894,1398.00,78858.71,199.71,8,9.00,0.17,0.00,0.00,0.00,5542.86,1.18,0.00
Ibaraki,24491,220.00,24486.29,31.43,1,1.29,0.05,0.00,0.00,0.00,11086.34,0.93,0.00
Ishikawa,8050,134.00,8040.71,19.14,1,3.43,0.30,0.00,0.43,0.04,1016.59,0.55,12.50
Iwate,3491,53.00,3488.86,7.57,1,0.57,0.05,0.00,0.00,0.00,9112.67,,0.00
Kagawa,4708,38.00,4706.71,5.43,0,0.43,0.05,0.00,0.00,0.00,13319.23,,0.00
Kagoshima,9122,66.00,9121.00,9.43,0,0.29,0.02,0.00,0.00,0.00,7940.84,0.46,0.00
Kanagawa,169850,1319.00,169785.71,188.43,20,18.14,0.20,0.00,0.00,0.00,4755.53,0.97,0.00
Kochi,4168,33.00,4167.29,4.71,0,0.14,0.02,0.00,0.00,0.00,70766.86,,0.00
Kumamoto,14396,136.00,14396.00,19.43,0,0.00,0.00,0.00,0.00,0.00,97787.33,,0.00
Kyoto,36212,292.00,36150.71,41.71,17,16.71,0.65,0.00,0.00,0.00,1830.16,1.71,0.00
Mie,14823,163.00,14820.43,23.29,2,0.71,0.04,0.00,0.00,0.00,29607.23,,0.00
Miyagi,16291,118.00,16289.57,16.86,0,0.43,0.02,0.00,0.00,0.00,42556.22,2.19,0.00
Miyazaki,6153,41.00,6153.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8962,97.00,8944.14,13.86,3,5.00,0.25,0.00,0.00,0.00,1417.11,1.39,0.00
Nagasaki,6125,73.00,6123.86,10.43,1,0.29,0.02,0.00,0.00,0.00,7700.98,0.61,0.00
Nara,15961,149.00,15949.14,21.29,3,2.57,0.19,0.00,0.00,0.00,7521.19,2.19,0.00
Niigata,8249,62.00,8217.57,8.86,5,8.14,0.37,0.00,0.00,0.00,927.92,1.80,0.00
Oita,8187,84.00,8187.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15558,136.00,15555.43,19.43,3,0.43,0.02,0.00,0.00,0.00,29349.12,0.81,0.00
Okinawa,50714,398.00,50588.86,56.86,52,29.57,2.03,0.00,0.00,0.00,1428.22,1.61,0.00
Osaka,203860,3064.00,203672.29,437.71,70,46.14,0.52,0.00,0.00,0.00,4115.17,1.86,0.00
Saga,5875,30.00,5872.57,4.29,0,0.86,0.11,0.00,0.00,0.00,4333.60,,0.00
Saitama,116106,1059.00,116066.43,151.29,14,10.86,0.15,0.00,0.00,0.00,8642.54,1.78,0.00
Shiga,12515,104.00,12488.86,14.86,8,6.14,0.43,0.00,0.00,0.00,2118.44,1.73,0.00
Shimane,1761,5.00,1746.14,0.71,5,4.00,0.60,0.00,0.00,0.00,642.21,,0.00
Shizuoka,26901,209.00,26891.57,29.86,3,2.57,0.07,0.00,0.00,0.00,9818.55,1.64,0.00
Tochigi,15633,117.00,15595.86,16.71,17,10.71,0.55,0.00,0.00,0.00,1146.60,1.63,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,383157,3175.00,382960.57,453.57,79,51.14,0.37,0.00,0.14,0.00,5883.07,1.50,0.28
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.28
Toyama,4869,52.00,4869.00,7.43,0,0.00,0.00,0.00,0.00,0.00,41340.51,,0.28
Wakayama,5304,62.00,5303.43,8.86,0,0.14,0.02,0.00,0.00,0.00,60039.83,,0.00
Yamagata,3607,56.00,3606.57,8.00,0,0.14,0.01,0.00,0.00,0.00,17496.77,1.00,0.00
Yamaguchi,5865,93.00,5828.57,13.29,17,8.43,0.63,0.00,0.00,0.00,967.98,3.55,0.00
Yamanashi,5161,29.00,5161.00,4.14,0,0.00,0.00,0.00,0.00,0.00,29212.46,,0.00
Zenkoku,1728506,18385.00,1727362.57,2626.43,427,293.29,0.23,0.00,0.86,0.00,4494.62,1.39,0.29
