Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,50070,910.00,49703.29,130.00,109,113.57,1.51,9.00,6.29,0.08,199.42,0.74,5.53
Akita,764,20.00,762.71,2.86,0,0.43,0.05,0.00,0.29,0.03,1436.74,2.19,66.67
Aomori,2452,31.00,2448.00,4.43,0,1.43,0.12,0.00,0.14,0.01,407.15,0.33,10.00
Chiba,38816,699.00,38445.86,99.86,123,101.29,1.61,3.00,0.86,0.01,257.73,1.14,0.85
Ehime,2745,75.00,2738.00,10.71,5,1.43,0.11,0.00,0.00,0.00,1237.49,0.88,0.00
Fukui,1077,34.00,1066.14,4.86,5,2.71,0.36,0.00,0.00,0.00,418.62,1.85,0.00
Fukuoka,35112,507.00,34978.14,72.43,41,40.00,0.78,7.00,2.71,0.05,459.65,0.79,6.79
Fukushima,4741,158.00,4712.43,22.57,9,7.43,0.41,0.00,0.43,0.02,329.63,0.85,5.77
Gifu,9318,183.00,9267.00,26.14,13,16.29,0.82,1.00,1.14,0.06,269.60,0.75,7.02
Gunma,7994,149.00,7980.14,21.29,1,5.00,0.26,0.00,0.29,0.01,616.38,0.60,5.71
Hiroshima,11302,164.00,11204.57,23.43,27,28.71,1.03,4.00,2.57,0.09,221.68,0.83,8.96
Hokkaido,40794,1331.00,40485.00,190.14,73,96.29,1.85,4.00,11.29,0.22,183.51,0.70,11.72
Hyogo,40611,1270.00,40489.43,181.43,34,36.43,0.67,2.00,3.43,0.06,528.94,0.76,9.41
Ibaraki,10200,160.00,10118.86,22.86,15,26.86,0.94,0.00,0.43,0.02,237.23,1.08,1.60
Ishikawa,3894,114.00,3875.71,16.29,7,4.71,0.42,2.00,0.57,0.05,423.57,0.69,12.12
Iwate,1620,46.00,1589.14,6.57,4,10.29,0.85,0.00,0.00,0.00,84.75,1.11,0.00
Kagawa,2079,29.00,2068.43,4.14,1,3.00,0.32,0.00,0.43,0.05,305.69,0.94,14.29
Kagoshima,3621,33.00,3585.29,4.71,3,10.71,0.67,0.00,0.00,0.00,167.63,0.69,0.00
Kanagawa,64890,931.00,64235.14,133.00,185,190.29,2.07,1.00,1.57,0.02,209.57,1.04,0.83
Kochi,1699,23.00,1666.57,3.29,10,8.86,1.28,0.00,0.29,0.04,100.66,0.79,3.23
Kumamoto,6425,111.00,6400.86,15.86,6,6.86,0.40,0.00,0.43,0.02,478.54,0.77,6.25
Kyoto,16415,233.00,16344.57,33.29,17,22.00,0.86,1.00,1.00,0.04,306.66,0.69,4.55
Mie,5164,109.00,5137.71,15.57,4,9.14,0.52,0.00,0.14,0.01,255.32,0.74,1.56
Miyagi,9057,85.00,9031.71,12.14,7,7.57,0.33,0.00,0.14,0.01,668.81,0.77,1.89
Miyazaki,3062,27.00,3056.14,3.86,6,1.57,0.15,0.00,0.00,0.00,1480.42,1.38,0.00
Nagano,4949,90.00,4933.00,12.86,5,5.00,0.25,0.00,0.43,0.02,380.97,0.68,8.57
Nagasaki,3087,69.00,3059.86,9.86,10,8.14,0.62,0.00,0.14,0.01,193.28,0.76,1.75
Nara,8121,122.00,8081.71,17.43,13,11.29,0.85,0.00,0.29,0.02,495.74,0.96,2.53
Niigata,3382,47.00,3359.86,6.71,6,7.29,0.33,0.00,0.14,0.01,239.33,1.03,1.96
Oita,3475,60.00,3466.29,8.57,2,3.14,0.28,0.00,0.29,0.03,537.61,0.82,9.09
Okayama,7568,123.00,7548.00,17.57,4,6.71,0.36,0.00,0.57,0.03,480.36,0.68,8.51
Okinawa,19881,167.00,19513.57,23.86,97,111.29,7.63,4.00,1.57,0.11,84.57,0.77,1.41
Osaka,102144,2567.00,101794.57,366.71,95,102.86,1.17,4.00,9.43,0.11,510.38,0.84,9.17
Saga,2543,23.00,2539.14,3.29,1,1.14,0.14,0.00,0.00,0.00,1075.57,0.64,0.00
Saitama,45317,824.00,45059.71,117.71,79,73.14,1.00,1.00,2.00,0.03,341.25,0.95,2.73
Shiga,5470,88.00,5415.71,12.57,21,13.86,0.98,1.00,0.71,0.05,205.64,0.73,5.15
Shimane,551,1.00,549.71,0.14,0,0.43,0.06,0.00,0.14,0.02,664.38,0.69,33.33
Shizuoka,8946,145.00,8853.43,20.71,34,26.71,0.74,0.00,0.29,0.01,180.58,0.92,1.07
Tochigi,6739,80.00,6678.00,11.43,11,19.43,1.01,0.00,0.00,0.00,173.52,0.96,0.00
Tokushima,1650,63.00,1644.14,9.00,0,2.00,0.28,0.00,0.00,0.00,870.10,2.45,0.00
Tokyo,167868,2190.00,166484.86,312.86,452,386.43,2.77,7.00,8.00,0.06,278.22,1.12,2.07
Tottori,466,2.00,466.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,2.07
Toyama,1985,37.00,1962.57,5.29,11,5.29,0.51,0.00,0.00,0.00,229.01,0.90,0.00
Wakayama,2655,48.00,2651.57,6.86,1,1.14,0.13,0.00,0.14,0.02,863.52,1.00,12.50
Yamagata,2017,46.00,2009.86,6.57,0,2.00,0.19,0.00,0.00,0.00,561.73,0.72,0.00
Yamaguchi,3090,71.00,3071.14,10.14,0,6.43,0.48,0.00,0.29,0.02,201.69,0.76,4.44
Yamanashi,1868,20.00,1807.71,2.86,6,17.57,2.18,0.00,0.00,0.00,45.69,0.83,0.00
Zenkoku,777694,14315.00,772341.29,2045.00,1553,1564.14,1.24,51.00,58.86,0.05,271.74,0.90,3.76
