Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,869,35.00,693.00,5.00,97,40.14,0.53,0.00,0.14,0.00,19.06,3.95,0.36
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.36
Aomori,31,1.00,30.43,0.14,0,0.14,0.01,0.00,0.00,0.00,126.74,1.00,0.00
Chiba,1432,46.00,1342.57,6.57,26,22.29,0.35,0.00,0.00,0.00,33.85,1.11,0.00
Ehime,84,5.00,82.86,0.71,1,0.29,0.02,0.00,0.00,0.00,466.60,,0.00
Fukui,127,8.00,126.29,1.14,0,0.14,0.02,0.00,0.00,0.00,283.51,0.37,0.00
Fukuoka,1240,33.00,1083.29,4.71,66,38.29,0.75,0.00,0.00,0.00,31.14,3.58,0.00
Fukushima,86,0.00,84.71,0.00,0,0.29,0.02,0.00,0.00,0.00,357.23,1.64,0.00
Gifu,216,7.00,192.57,1.00,8,6.14,0.31,0.00,0.00,0.00,31.76,2.83,0.00
Gunma,177,19.00,171.14,2.71,0,1.43,0.07,0.00,0.00,0.00,65.93,0.93,0.00
Hiroshima,244,3.00,217.86,0.43,17,5.57,0.20,0.00,0.00,0.00,28.86,1.51,0.00
Hokkaido,1371,103.00,1351.86,14.71,4,6.43,0.12,0.00,0.14,0.00,128.74,1.22,2.22
Hyogo,918,45.00,849.00,6.43,35,16.71,0.31,0.00,0.00,0.00,37.35,1.81,0.00
Ibaraki,239,10.00,230.29,1.43,2,2.71,0.10,0.00,0.00,0.00,41.97,1.00,0.00
Ishikawa,310,27.00,305.43,3.86,3,1.00,0.09,0.00,0.00,0.00,277.94,4.01,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,45,0.00,44.00,0.00,0,0.43,0.05,0.00,0.00,0.00,17.12,0.35,0.00
Kagoshima,203,0.00,174.29,0.00,29,5.57,0.35,0.00,0.00,0.00,35.46,1.21,0.00
Kanagawa,2188,98.00,2067.00,14.00,28,31.43,0.34,0.00,0.00,0.00,35.69,1.07,0.00
Kochi,78,3.00,76.57,0.43,1,0.29,0.04,0.00,0.00,0.00,233.99,1.00,0.00
Kumamoto,57,3.00,52.43,0.43,0,1.00,0.06,0.00,0.00,0.00,74.97,4.01,0.00
Kyoto,586,18.00,549.00,2.57,0,13.71,0.53,0.00,0.00,0.00,25.54,1.25,0.00
Mie,61,1.00,57.71,0.14,2,0.86,0.05,0.00,0.00,0.00,35.21,0.81,0.00
Miyagi,140,1.00,134.71,0.14,2,1.57,0.07,0.00,0.00,0.00,23.34,0.54,0.00
Miyazaki,27,0.00,21.43,0.00,4,1.00,0.09,0.00,0.00,0.00,49.52,2.45,0.00
Nagano,87,,85.29,,1,0.43,0.02,,,,69.96,0.61,
Nagasaki,47,1.00,42.43,0.14,0,2.14,0.16,0.00,0.00,0.00,10.73,1.11,0.00
Nara,195,2.00,167.71,0.29,11,6.29,0.48,0.00,0.00,0.00,17.81,1.35,0.00
Niigata,92,0.00,90.57,0.00,0,0.43,0.02,0.00,0.00,0.00,159.47,1.34,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,49,,43.14,,4,1.86,0.10,,,,13.01,1.74,
Okinawa,172,7.00,157.00,1.00,10,3.29,0.23,0.00,0.00,0.00,84.97,9.39,0.00
Osaka,2915,87.00,2549.00,12.43,149,95.71,1.09,1.00,0.14,0.00,23.08,1.87,0.15
Saga,63,0.00,52.29,0.00,6,2.29,0.28,0.00,0.00,0.00,45.53,,0.00
Saitama,2000,71.00,1840.14,10.14,45,47.43,0.65,0.00,0.57,0.01,27.02,1.27,1.20
Shiga,151,1.00,124.43,0.14,6,6.00,0.42,0.00,0.00,0.00,31.32,4.57,0.00
Shimane,26,0.00,25.43,0.00,0,0.14,0.02,0.00,0.00,0.00,120.94,1.00,0.00
Shizuoka,119,1.00,111.86,0.14,0,2.14,0.06,0.00,0.00,0.00,32.37,1.34,0.00
Tochigi,147,0.00,134.86,0.00,0,4.14,0.21,0.00,0.00,0.00,16.30,1.35,0.00
Tokushima,10,1.00,10.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,10680,327.00,9883.29,46.71,260,208.14,1.49,0.00,0.14,0.00,27.02,1.14,0.07
Tottori,5,0.00,5.00,0.00,0,0.00,0.00,0.00,0.00,0.00,167.38,,0.07
Toyama,235,22.00,232.86,3.14,0,0.57,0.06,0.00,0.00,0.00,393.01,,0.00
Wakayama,112,3.00,98.29,0.43,3,3.29,0.36,0.00,0.00,0.00,27.58,1.59,0.00
Yamagata,75,1.00,75.00,0.14,0,0.00,0.00,0.00,0.00,0.00,167.38,,0.00
Yamaguchi,47,0.00,43.57,0.00,0,0.71,0.05,0.00,0.00,0.00,33.61,1.17,0.00
Yamanashi,85,1.00,79.43,0.14,5,1.14,0.14,0.00,0.00,0.00,114.85,4.42,0.00
Zenkoku,28117,992.00,25866.00,141.71,825,583.57,0.46,1.00,1.14,0.00,30.67,1.39,0.20
