Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,19420,275.00,18308.29,39.29,343,311.14,4.13,9.00,6.14,0.08,46.34,1.44,1.97
Akita,174,1.00,165.14,0.14,1,2.43,0.26,0.00,0.00,0.00,31.10,1.00,0.00
Aomori,567,8.00,549.43,1.14,6,6.29,0.51,0.00,0.00,0.00,39.74,0.77,0.00
Chiba,14558,140.00,13311.86,20.00,340,383.00,6.10,1.00,2.29,0.04,28.30,1.71,0.60
Ehime,689,13.00,602.29,1.86,27,24.43,1.84,0.00,0.00,0.00,19.61,2.48,0.00
Fukui,399,12.00,385.43,1.71,2,5.29,0.69,0.00,0.00,0.00,60.78,2.55,0.00
Fukuoka,11346,129.00,10401.43,18.43,610,240.29,4.71,1.00,1.00,0.02,29.98,1.57,0.42
Fukushima,1253,30.00,1143.57,4.29,28,31.43,1.72,2.00,0.86,0.05,27.06,1.74,2.73
Gifu,3087,46.00,2862.29,6.57,50,70.71,3.58,0.00,0.71,0.04,23.59,1.28,1.01
Gunma,2908,54.00,2713.29,7.71,36,59.29,3.08,5.00,1.00,0.05,33.00,1.54,1.69
Hiroshima,4068,57.00,3823.00,8.14,56,68.71,2.46,1.00,1.71,0.06,33.38,1.00,2.49
Hokkaido,14852,511.00,14339.14,73.00,135,142.14,2.73,5.00,4.57,0.09,80.16,1.38,3.22
Hyogo,12088,272.00,11233.57,38.86,269,234.14,4.30,4.00,5.57,0.10,39.62,1.53,2.38
Ibaraki,3207,40.00,2937.00,5.71,67,78.29,2.74,0.00,0.29,0.01,29.01,1.98,0.36
Ishikawa,1233,52.00,1189.57,7.43,6,13.43,1.19,0.00,0.14,0.01,52.36,1.25,1.06
Iwate,432,25.00,413.57,3.57,3,4.57,0.38,0.00,0.14,0.01,74.73,1.80,3.12
Kagawa,441,4.00,387.71,0.57,14,16.86,1.78,0.00,0.14,0.02,20.46,3.69,0.85
Kagoshima,1245,14.00,1162.14,2.00,56,24.71,1.56,0.00,0.00,0.00,35.77,1.55,0.00
Kanagawa,28036,318.00,25715.71,45.43,692,646.00,7.01,3.00,4.00,0.04,28.03,1.47,0.62
Kochi,734,12.00,717.14,1.71,2,5.43,0.79,0.00,0.29,0.04,69.18,0.86,5.26
Kumamoto,2429,34.00,2193.00,4.86,64,64.00,3.69,1.00,1.71,0.10,30.82,1.55,2.68
Kyoto,5518,69.00,5408.14,9.86,0,52.00,2.02,0.00,1.00,0.04,33.57,0.76,1.92
Mie,1586,22.00,1470.14,3.14,23,31.00,1.75,0.00,0.29,0.02,38.86,1.86,0.92
Miyagi,2640,17.00,2449.43,2.43,58,53.14,2.32,0.00,0.14,0.01,43.16,1.93,0.27
Miyazaki,1327,10.00,1125.57,1.43,29,58.71,5.52,0.00,0.14,0.01,12.50,1.94,0.24
Nagano,1682,18.00,1489.00,2.57,73,54.00,2.65,0.00,0.00,0.00,22.62,2.27,0.00
Nagasaki,1016,8.00,880.86,1.14,0,37.00,2.82,0.00,0.43,0.03,16.00,2.09,1.16
Nara,2388,28.00,2268.14,4.00,31,32.57,2.46,2.00,0.29,0.02,45.26,1.12,0.88
Niigata,679,3.00,628.86,0.43,18,13.86,0.63,0.00,0.00,0.00,34.79,1.56,0.00
Oita,838,9.00,800.71,1.29,9,13.14,1.17,1.00,0.43,0.04,34.57,1.15,3.26
Okayama,1859,15.00,1698.86,2.14,52,47.86,2.54,0.00,0.00,0.00,24.14,1.66,0.00
Okinawa,5944,84.00,5751.86,12.00,41,57.71,3.96,0.00,0.14,0.01,73.98,1.51,0.25
Osaka,34932,680.00,33237.14,97.14,480,497.14,5.64,7.00,8.71,0.10,51.33,1.68,1.75
Saga,608,3.00,561.00,0.43,7,14.00,1.73,0.00,0.00,0.00,28.34,1.80,0.00
Saitama,18174,244.00,16884.57,34.86,347,375.57,5.11,0.00,2.71,0.04,31.58,1.53,0.72
Shiga,1570,16.00,1459.57,2.29,24,35.57,2.52,0.00,0.43,0.03,25.30,1.31,1.20
Shimane,227,0.00,221.14,0.00,0,1.71,0.26,0.00,0.00,0.00,97.70,1.64,0.00
Shizuoka,3376,51.00,3106.86,7.29,84,74.43,2.06,2.00,1.29,0.04,36.02,1.94,1.73
Tochigi,2616,12.00,2241.71,1.71,106,110.57,5.72,2.00,0.71,0.04,12.82,1.66,0.65
Tokushima,230,9.00,220.57,1.29,1,3.43,0.48,0.00,0.00,0.00,45.25,2.69,0.00
Tokyo,76163,689.00,70803.43,98.43,1219,1630.14,11.67,4.00,5.86,0.04,31.91,1.67,0.36
Tottori,165,1.00,155.43,0.14,0,5.14,0.93,0.00,0.14,0.03,17.08,1.26,2.78
Toyama,716,26.00,656.00,3.71,10,18.43,1.78,0.00,0.00,0.00,30.81,2.90,0.00
Wakayama,777,8.00,730.29,1.14,14,14.14,1.55,0.00,0.14,0.02,32.60,1.41,1.01
Yamagata,434,10.00,421.86,1.43,1,3.86,0.36,0.00,0.14,0.01,60.94,1.09,3.70
Yamaguchi,719,3.00,672.29,0.43,13,12.43,0.93,0.00,0.00,0.00,35.64,1.53,0.00
Yamanashi,676,11.00,650.43,1.57,0,10.14,1.26,0.00,0.00,0.00,31.87,1.09,0.00
Zenkoku,290026,4093.00,270548.43,584.71,5447,5690.29,4.52,50.00,53.57,0.04,34.84,1.56,0.94
