Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,8914,109.00,8439.86,15.57,95,144.57,1.92,3.00,1.14,0.02,38.12,1.29,0.79
Akita,75,1.00,74.14,0.14,1,0.14,0.02,1.00,0.14,0.02,123.47,0.28,100.00
Aomori,281,6.00,280.29,0.86,0,0.14,0.01,0.00,0.00,0.00,430.28,0.32,0.00
Chiba,6489,86.00,6277.57,12.29,42,69.43,1.11,0.00,0.29,0.00,51.64,1.08,0.41
Ehime,251,6.00,191.43,0.86,17,15.29,1.15,0.00,0.00,0.00,11.57,3.20,0.00
Fukui,304,11.00,298.71,1.57,1,2.14,0.28,0.00,0.00,0.00,51.79,1.34,0.00
Fukuoka,5552,106.00,5499.86,15.14,0,18.86,0.37,0.00,0.14,0.00,197.13,1.57,0.76
Fukushima,479,6.00,469.14,0.86,1,3.71,0.20,0.00,0.00,0.00,56.34,1.13,0.00
Gifu,939,13.00,902.86,1.86,7,12.00,0.61,0.00,0.00,0.00,40.96,1.13,0.00
Gunma,1069,21.00,1025.14,3.00,24,13.57,0.70,0.00,0.14,0.01,65.28,2.46,1.05
Hiroshima,762,6.00,735.57,0.86,12,7.43,0.27,0.00,0.14,0.01,77.11,1.60,1.92
Hokkaido,7369,152.00,6643.86,21.71,206,212.71,4.08,3.00,3.00,0.06,17.61,1.10,1.41
Hyogo,4852,79.00,4492.57,11.29,77,104.57,1.92,0.00,0.57,0.01,29.70,1.49,0.55
Ibaraki,1310,19.00,1194.29,2.71,26,34.14,1.20,0.00,0.14,0.01,20.04,1.23,0.42
Ishikawa,836,49.00,833.00,7.00,1,0.86,0.08,0.00,0.00,0.00,829.69,1.14,0.00
Iwate,155,1.00,121.57,0.14,18,9.86,0.81,0.00,0.14,0.01,6.64,1.38,1.45
Kagawa,132,2.00,128.14,0.29,1,1.43,0.15,0.00,0.00,0.00,40.19,0.83,0.00
Kagoshima,592,13.00,584.86,1.86,0,4.86,0.31,0.00,0.00,0.00,75.14,1.71,0.00
Kanagawa,11480,185.00,11108.86,26.43,66,129.29,1.40,0.00,0.29,0.00,46.21,1.15,0.22
Kochi,148,4.00,145.71,0.57,0,0.57,0.08,0.00,0.00,0.00,409.99,,0.00
Kumamoto,974,12.00,956.00,1.71,4,5.00,0.29,0.00,0.29,0.02,76.55,0.65,5.71
Kyoto,2508,35.00,2413.57,5.00,99,21.71,0.85,0.00,0.00,0.00,63.97,1.18,0.00
Mie,737,7.00,698.71,1.00,5,13.14,0.74,0.00,0.00,0.00,37.95,2.54,0.00
Miyagi,1116,9.00,1073.71,1.29,16,12.71,0.55,0.00,0.14,0.01,42.16,0.90,1.12
Miyazaki,439,1.00,412.14,0.14,6,7.71,0.73,0.00,0.00,0.00,49.19,10.53,0.00
Nagano,629,6.00,583.14,0.86,11,14.86,0.73,0.00,0.00,0.00,17.69,1.01,0.00
Nagasaki,262,3.00,254.71,0.43,8,1.43,0.11,0.00,0.00,0.00,237.88,3.16,0.00
Nara,1026,11.00,968.14,1.57,16,18.57,1.40,0.00,0.00,0.00,30.36,1.23,0.00
Niigata,316,0.00,293.86,0.00,3,6.14,0.28,0.00,0.00,0.00,19.17,1.00,0.00
Oita,228,3.00,210.29,0.43,5,5.57,0.50,0.00,0.00,0.00,20.59,1.81,0.00
Okayama,515,11.00,477.00,1.57,7,12.14,0.65,0.00,0.14,0.01,20.96,1.31,1.18
Okinawa,4031,68.00,3951.00,9.71,16,28.29,1.94,0.00,0.14,0.01,73.19,1.01,0.51
Osaka,18140,282.00,17147.43,40.29,210,300.57,3.41,4.00,2.43,0.03,38.12,1.35,0.81
Saga,297,1.00,291.43,0.14,4,1.86,0.23,0.00,0.00,0.00,98.56,1.98,0.00
Saitama,7745,133.00,7462.86,19.00,41,89.00,1.21,1.00,1.43,0.02,47.19,1.14,1.61
Shiga,747,9.00,725.14,1.29,7,7.29,0.52,0.00,0.00,0.00,49.38,1.06,0.00
Shimane,142,0.00,142.00,0.00,0,0.00,0.00,0.00,0.00,0.00,801.39,,0.00
Shizuoka,1294,4.00,1109.86,0.57,183,45.14,1.25,0.00,0.00,0.00,17.23,1.97,0.00
Tochigi,584,2.00,558.00,0.29,11,8.14,0.42,0.00,0.00,0.00,57.51,2.28,0.00
Tokushima,179,9.00,177.14,1.29,0,0.71,0.10,0.00,0.00,0.00,134.30,1.44,0.00
Tokyo,38197,479.00,37142.86,68.43,175,353.57,2.53,0.00,0.43,0.00,62.90,1.23,0.12
Tottori,54,0.00,53.14,0.00,1,0.14,0.03,0.00,0.00,0.00,178.06,1.00,0.00
Toyama,446,26.00,441.29,3.71,0,1.57,0.15,0.00,0.00,0.00,137.63,2.06,0.00
Wakayama,403,4.00,377.14,0.57,8,8.14,0.89,0.00,0.00,0.00,28.37,1.29,0.00
Yamagata,109,1.00,106.57,0.14,0,1.29,0.12,0.00,0.00,0.00,44.54,1.34,0.00
Yamaguchi,356,2.00,331.57,0.29,0,10.14,0.76,0.00,0.00,0.00,18.48,1.36,0.00
Yamanashi,327,7.00,300.29,1.00,29,5.14,0.64,0.00,0.14,0.02,53.58,1.11,2.78
Zenkoku,133790,2000.00,128106.43,285.71,1460,1765.57,1.40,12.00,11.29,0.01,44.69,1.25,0.64
