Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,27264,580.00,27084.71,82.86,56,54.43,0.72,3.00,1.14,0.02,315.22,1.29,2.10
Akita,283,6.00,282.14,0.86,0,0.57,0.06,0.00,0.00,0.00,231.29,0.85,0.00
Aomori,1031,20.00,950.14,2.86,81,15.71,1.28,0.00,0.00,0.00,82.92,2.97,0.00
Chiba,29634,568.00,29336.29,81.14,106,88.57,1.41,5.00,2.00,0.03,199.96,1.03,2.26
Ehime,1365,24.00,1279.00,3.43,33,24.57,1.85,0.00,0.00,0.00,30.85,2.20,0.00
Fukui,589,25.00,572.00,3.57,6,5.14,0.67,0.00,0.00,0.00,136.33,4.80,0.00
Fukuoka,18985,332.00,18908.57,47.43,30,22.86,0.45,1.00,0.57,0.01,450.15,0.83,2.50
Fukushima,2499,111.00,2440.43,15.86,20,16.00,0.87,0.00,0.43,0.02,88.14,0.96,2.68
Gifu,4953,125.00,4916.00,17.86,16,11.14,0.56,1.00,0.29,0.01,283.47,1.39,2.56
Gunma,5007,99.00,4947.29,14.14,21,16.71,0.87,0.00,0.00,0.00,183.23,1.10,0.00
Hiroshima,5151,106.00,5119.43,15.14,8,7.86,0.28,0.00,0.00,0.00,607.67,1.92,0.00
Hokkaido,20994,749.00,20803.29,107.00,76,54.71,1.05,3.00,1.29,0.02,227.64,1.04,2.35
Hyogo,19848,587.00,19477.00,83.86,176,102.57,1.89,1.00,0.57,0.01,146.32,1.66,0.56
Ibaraki,6740,127.00,6638.29,18.14,37,29.57,1.04,0.00,0.29,0.01,132.00,1.06,0.97
Ishikawa,1911,64.00,1902.14,9.14,9,1.71,0.15,0.00,0.00,0.00,1007.02,1.34,0.00
Iwate,621,30.00,607.57,4.29,7,3.57,0.29,0.00,0.00,0.00,130.69,1.38,0.00
Kagawa,836,19.00,795.71,2.71,28,8.00,0.84,0.00,0.14,0.02,215.51,6.59,1.79
Kagoshima,1830,28.00,1807.14,4.00,7,7.43,0.47,0.00,0.00,0.00,244.06,3.25,0.00
Kanagawa,48071,781.00,47758.57,111.57,137,87.00,0.94,3.00,0.86,0.01,333.40,1.08,0.99
Kochi,917,19.00,914.71,2.71,1,0.43,0.06,0.00,0.00,0.00,1825.08,1.00,0.00
Kumamoto,3506,74.00,3498.14,10.57,2,1.71,0.10,0.00,0.00,0.00,1625.13,1.06,0.00
Kyoto,9460,169.00,9375.57,24.14,30,21.00,0.82,0.00,0.29,0.01,366.13,1.72,1.36
Mie,2753,70.00,2708.71,10.00,19,12.00,0.68,0.00,0.29,0.02,194.99,1.91,2.38
Miyagi,5915,31.00,5527.86,4.43,149,113.57,4.95,1.00,0.57,0.02,27.12,1.21,0.50
Miyazaki,1966,22.00,1956.29,3.14,5,1.86,0.17,0.00,0.00,0.00,2886.43,,0.00
Nagano,2796,41.00,2705.00,5.86,43,26.00,1.28,0.00,0.00,0.00,71.58,1.50,0.00
Nagasaki,1634,39.00,1627.29,5.57,5,1.71,0.13,1.00,0.14,0.01,679.91,2.69,8.33
Nara,3771,55.00,3659.57,7.86,46,28.00,2.12,1.00,0.57,0.04,119.06,2.22,2.04
Niigata,1461,18.00,1396.00,2.57,33,16.29,0.74,0.00,0.14,0.01,54.05,1.11,0.88
Oita,1309,22.00,1305.57,3.14,1,1.00,0.09,0.00,0.00,0.00,1301.77,2.45,0.00
Okayama,2693,35.00,2654.57,5.00,19,8.00,0.42,0.00,0.00,0.00,352.53,1.34,0.00
Okinawa,9482,128.00,9231.29,18.29,111,70.57,4.84,0.00,0.29,0.02,91.42,1.45,0.40
Osaka,52201,1184.00,50965.71,169.14,599,321.86,3.65,2.00,1.71,0.02,135.46,1.87,0.53
Saga,1189,13.00,1176.43,1.86,5,3.57,0.44,0.00,0.29,0.04,330.54,1.51,8.00
Saitama,32828,700.00,32459.43,100.00,152,104.86,1.43,1.00,1.29,0.02,193.31,1.08,1.23
Shiga,2770,55.00,2739.00,7.86,17,7.14,0.51,1.00,0.14,0.01,287.37,1.19,2.00
Shimane,287,0.00,286.00,0.00,1,0.29,0.04,0.00,0.00,0.00,1385.25,,0.00
Shizuoka,5708,118.00,5637.29,16.86,25,21.43,0.59,1.00,0.43,0.01,187.89,1.42,2.00
Tochigi,4638,70.00,4548.29,10.00,48,23.43,1.21,0.00,0.00,0.00,168.45,1.30,0.00
Tokushima,535,18.00,517.29,2.57,8,5.29,0.73,0.00,0.00,0.00,50.45,2.11,0.00
Tokyo,120986,1770.00,119926.71,252.86,414,304.43,2.18,23.00,13.71,0.10,237.62,1.11,4.50
Tottori,241,2.00,218.29,0.29,11,4.29,0.78,0.00,0.00,0.00,125.38,,0.00
Toyama,938,29.00,933.43,4.14,2,1.14,0.11,1.00,0.14,0.01,342.17,0.75,12.50
Wakayama,1287,18.00,1253.71,2.57,14,8.43,0.92,0.00,0.00,0.00,115.84,1.58,0.00
Yamagata,948,16.00,855.00,2.29,33,28.00,2.63,0.00,0.00,0.00,16.86,1.36,0.00
Yamaguchi,1418,43.00,1408.57,6.14,3,2.14,0.16,0.00,0.00,0.00,635.45,1.92,0.00
Yamanashi,968,19.00,959.86,2.71,3,1.71,0.21,0.00,0.14,0.02,1049.21,5.90,8.33
Zenkoku,472217,9159.00,466071.29,1308.43,2653,1698.29,1.35,49.00,27.71,0.02,188.38,1.31,1.63
