Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,198113,1246.00,180131.00,178.00,6381,4868.29,64.56,10.00,8.43,0.11,22.21,1.18,0.17
Akita,5380,27.00,4786.71,3.86,174,174.57,18.34,0.00,0.00,0.00,13.73,0.88,0.00
Aomori,12492,42.00,11238.43,6.00,428,349.71,28.42,0.00,0.14,0.01,20.22,1.19,0.04
Chiba,173368,1076.00,158846.29,153.71,5112,3917.86,62.37,2.00,3.57,0.06,25.75,1.21,0.09
Ehime,12046,92.00,11244.00,13.14,179,245.57,18.51,0.00,1.00,0.08,24.63,0.93,0.41
Fukui,6873,38.00,6214.71,5.43,236,179.86,23.58,0.00,0.00,0.00,19.71,1.14,0.00
Fukuoka,153551,680.00,138486.71,97.14,3945,4627.00,90.61,1.00,4.86,0.10,18.40,1.17,0.10
Fukushima,16513,178.00,14920.86,25.43,514,449.29,24.55,0.00,0.00,0.00,20.57,1.29,0.00
Gifu,34989,229.00,32323.29,32.71,740,790.71,40.05,0.00,0.57,0.03,24.87,1.12,0.07
Gunma,36215,203.00,32991.43,29.00,811,907.86,47.13,4.00,1.71,0.09,20.57,1.06,0.19
Hiroshima,55783,262.00,52243.57,37.43,1276,973.14,34.82,2.00,3.71,0.13,26.26,0.90,0.38
Hokkaido,113402,1532.00,102490.00,218.86,3464,3012.57,57.80,5.00,4.29,0.08,21.63,1.27,0.14
Hyogo,159819,1469.00,142724.14,209.86,5851,4540.14,83.48,6.00,6.14,0.11,19.09,1.27,0.14
Ibaraki,44100,227.00,39717.14,32.43,1668,1129.14,39.56,0.00,0.29,0.01,23.89,1.33,0.03
Ishikawa,15827,144.00,14242.71,20.57,502,430.29,38.07,0.00,0.43,0.04,20.00,1.16,0.10
Iwate,5626,53.00,5176.71,7.57,122,126.00,10.39,0.00,0.00,0.00,23.84,1.13,0.00
Kagawa,10579,46.00,9538.57,6.57,332,299.86,31.60,1.00,0.71,0.08,17.65,1.06,0.24
Kagoshima,20294,76.00,18372.29,10.86,1132,547.71,34.51,2.00,0.71,0.04,19.95,1.11,0.13
Kanagawa,295194,1366.00,270059.71,195.14,8411,6953.14,75.46,5.00,3.57,0.04,23.59,1.24,0.05
Kochi,7402,39.00,6704.29,5.57,220,204.57,29.66,0.00,0.29,0.04,21.66,1.30,0.14
Kumamoto,33838,159.00,31255.71,22.71,653,791.29,45.58,3.00,2.14,0.12,20.25,0.92,0.27
Kyoto,80569,311.00,72685.00,44.43,2585,2187.43,85.17,2.00,1.86,0.07,18.74,1.13,0.08
Mie,26913,182.00,24550.86,26.00,776,660.00,37.34,1.00,1.43,0.08,24.04,1.25,0.22
Miyagi,25561,119.00,23533.14,17.00,617,565.29,24.66,1.00,0.14,0.01,27.07,1.23,0.03
Miyazaki,13552,50.00,12493.86,7.14,324,312.71,29.40,1.00,1.00,0.09,20.71,0.94,0.32
Nagano,21261,106.00,19341.14,15.14,557,520.00,25.56,1.00,1.14,0.06,21.88,1.06,0.22
Nagasaki,17432,80.00,15987.86,11.43,397,452.71,34.54,1.00,0.71,0.05,17.46,0.92,0.16
