Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,516,34.00,513.57,4.86,0,0.71,0.01,0.00,0.00,0.00,620.54,1.92,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,919,45.00,917.29,6.43,0,1.00,0.02,0.00,0.00,0.00,412.97,1.83,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,826,28.00,817.71,4.00,1,2.57,0.05,0.00,0.14,0.00,167.95,0.79,5.56
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,5.56
Gifu,154,7.00,153.29,1.00,0,0.14,0.01,0.00,0.00,0.00,398.05,0.61,0.00
Gunma,151,19.00,151.00,2.71,0,0.00,0.00,0.00,0.00,0.00,1279.72,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,2850.57,,0.00
Hokkaido,1176,91.00,1153.71,13.00,6,6.29,0.12,0.00,0.00,0.00,129.05,1.46,0.00
Hyogo,699,43.00,699.00,6.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Ibaraki,168,10.00,168.00,1.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Ishikawa,299,27.00,299.00,3.86,0,0.00,0.00,0.00,0.00,0.00,5075.22,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,11,0.00,10.71,0.00,0,0.14,0.01,0.00,0.00,0.00,70.33,,0.00
Kanagawa,1413,91.00,1403.86,13.00,2,2.14,0.02,1.00,0.29,0.00,412.19,0.74,13.33
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Kyoto,360,18.00,360.00,2.57,0,0.00,0.00,0.00,0.00,0.00,1016.50,,13.33
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Nagano,76,,76.00,,0,0.00,0.00,,,,,,13.33
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Niigata,83,0.00,83.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Okayama,25,,25.00,,0,0.00,0.00,,,,,,13.33
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Osaka,1787,86.00,1785.86,12.29,1,0.29,0.00,1.00,0.29,0.00,4041.26,1.00,100.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,100.00
Saitama,1022,52.00,1019.00,7.43,1,1.14,0.02,0.00,0.14,0.00,390.86,2.01,12.50
Shiga,100,1.00,100.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,12.50
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,12.50
Shizuoka,78,1.00,77.00,0.14,1,0.29,0.01,0.00,0.00,0.00,215.50,,0.00
Tochigi,66,0.00,66.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5619,316.00,5514.14,45.14,27,27.57,0.20,2.00,0.71,0.01,170.65,1.47,2.59
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Yamanashi,71,1.00,69.29,0.14,0,0.43,0.05,0.00,0.00,0.00,88.06,1.34,0.00
Zenkoku,17201,931.00,17044.43,133.00,39,42.71,0.03,4.00,1.57,0.00,295.97,1.31,3.68
