Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,50575,943.00,50338.71,134.71,96,72.14,0.96,4.00,4.71,0.06,309.05,0.65,6.53
Akita,787,20.00,772.86,2.86,2,3.29,0.35,0.00,0.00,0.00,352.29,4.28,0.00
Aomori,2455,31.00,2453.00,4.43,2,0.43,0.03,0.00,0.00,0.00,1770.22,0.37,0.00
Chiba,39463,701.00,39151.86,100.14,131,92.43,1.47,0.00,0.29,0.00,228.71,0.96,0.31
Ehime,2750,75.00,2748.29,10.71,1,0.71,0.05,0.00,0.00,0.00,1122.19,0.88,0.00
Fukui,1180,34.00,1121.71,4.86,25,14.71,1.93,0.00,0.00,0.00,90.93,4.16,0.00
Fukuoka,35306,516.00,35210.57,73.71,32,27.71,0.54,3.00,1.29,0.03,611.48,0.77,4.64
Fukushima,4803,161.00,4773.29,23.00,12,8.86,0.48,0.00,0.43,0.02,328.43,1.09,4.84
Gifu,9401,185.00,9363.14,26.43,12,11.86,0.60,0.00,0.29,0.01,389.21,0.74,2.41
Gunma,8013,151.00,8002.71,21.57,3,2.71,0.14,0.00,0.29,0.01,1349.84,0.57,10.53
Hiroshima,11424,167.00,11369.00,23.86,12,17.43,0.62,0.00,0.43,0.02,277.58,0.70,2.46
Hokkaido,41110,1369.00,40972.14,195.57,49,45.14,0.87,11.00,5.43,0.10,323.77,0.52,12.03
Hyogo,40759,1275.00,40692.43,182.14,27,21.14,0.39,2.00,0.71,0.01,792.33,0.63,3.38
Ibaraki,10315,162.00,10261.71,23.14,20,16.43,0.58,0.00,0.29,0.01,284.90,0.68,1.74
Ishikawa,3922,114.00,3910.57,16.29,2,4.00,0.35,0.00,0.00,0.00,466.90,0.91,0.00
Iwate,1643,46.00,1632.00,6.57,5,3.29,0.27,0.00,0.00,0.00,141.16,0.40,0.00
Kagawa,2085,30.00,2082.71,4.29,1,0.86,0.09,0.00,0.14,0.02,537.55,0.32,16.67
Kagoshima,3643,38.00,3634.14,5.43,2,3.14,0.20,0.00,0.71,0.04,285.96,0.39,22.73
Kanagawa,65962,939.00,65442.86,134.14,200,153.14,1.66,2.00,1.14,0.01,220.39,0.85,0.75
Kochi,1763,24.00,1727.00,3.43,14,9.14,1.33,0.00,0.14,0.02,115.82,1.01,1.56
Kumamoto,6457,113.00,6438.29,16.14,7,4.57,0.26,0.00,0.29,0.02,680.92,0.71,6.25
Kyoto,16499,236.00,16457.86,33.71,21,12.00,0.47,1.00,0.43,0.02,563.34,0.58,3.57
Mie,5206,110.00,5185.71,15.71,13,6.00,0.34,0.00,0.14,0.01,418.93,0.64,2.38
Miyagi,9085,87.00,9068.00,12.43,10,4.00,0.17,1.00,0.29,0.01,972.22,0.62,7.14
Miyazaki,3070,27.00,3067.00,3.86,1,1.14,0.11,0.00,0.00,0.00,1168.00,1.10,0.00
Nagano,5002,91.00,4971.43,13.00,17,7.57,0.37,0.00,0.14,0.01,530.22,1.16,1.89
Nagasaki,3123,69.00,3108.29,9.86,6,5.14,0.39,0.00,0.00,0.00,255.68,0.69,0.00
Nara,8208,127.00,8159.71,18.14,21,12.43,0.94,1.00,0.71,0.05,437.47,1.16,5.75
Niigata,3390,47.00,3384.86,6.71,3,1.14,0.05,0.00,0.00,0.00,472.63,0.23,0.00
Oita,3487,62.00,3481.43,8.86,1,1.71,0.15,1.00,0.29,0.03,893.36,0.61,16.67
Okayama,7582,125.00,7576.86,17.86,1,2.00,0.11,1.00,0.29,0.02,983.56,0.38,14.29
Okinawa,20328,171.00,20107.86,24.43,96,63.86,4.38,0.00,0.57,0.04,131.34,0.63,0.89
Osaka,102714,2624.00,102418.00,374.86,125,81.43,0.92,15.00,8.14,0.09,662.43,0.80,10.00
Saga,2549,24.00,2545.57,3.43,3,0.86,0.11,0.00,0.14,0.02,1598.65,0.81,16.67
Saitama,45785,827.00,45533.29,118.14,108,66.86,0.91,1.00,0.43,0.01,390.38,0.90,0.64
Shiga,5518,90.00,5492.43,12.86,9,6.86,0.49,1.00,0.29,0.02,284.56,0.63,4.17
Shimane,551,1.00,551.00,0.14,0,0.00,0.00,0.00,0.00,0.00,1557.10,,4.17
Shizuoka,9092,149.00,9024.43,21.29,29,20.86,0.58,1.00,0.57,0.02,213.26,0.83,2.74
Tochigi,6857,81.00,6795.14,11.57,22,16.86,0.87,0.00,0.14,0.01,231.16,0.82,0.85
Tokushima,1653,63.00,1651.14,9.00,0,0.43,0.06,0.00,0.00,0.00,887.73,0.33,0.00
Tokyo,170375,2213.00,169062.14,316.14,619,358.14,2.56,10.00,3.29,0.02,268.61,0.95,0.92
Tottori,466,2.00,466.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.92
Toyama,2026,37.00,2008.71,5.29,8,5.86,0.57,0.00,0.00,0.00,184.48,1.22,0.00
Wakayama,2666,49.00,2659.57,7.00,3,1.57,0.17,0.00,0.14,0.02,1288.00,0.89,9.09
Yamagata,2020,47.00,2019.14,6.71,0,0.43,0.04,0.00,0.14,0.01,833.90,0.29,33.33
Yamaguchi,3117,74.00,3105.43,10.57,1,3.86,0.29,1.00,0.43,0.03,353.90,0.59,11.11
Yamanashi,2019,21.00,1930.86,3.00,14,21.57,2.68,1.00,0.14,0.02,62.93,1.08,0.66
Zenkoku,786204,14548.00,781930.86,2078.29,1786,1215.71,0.97,57.00,33.29,0.03,328.77,0.81,2.74
