Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106556,1160.00,106538.57,165.71,6,4.71,0.06,1.00,0.14,0.00,10485.98,0.67,3.03
Akita,1925,27.00,1925.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,3.03
Aomori,5897,38.00,5897.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,3.03
Chiba,100452,1028.00,100443.00,146.86,3,2.86,0.05,0.00,0.14,0.00,21319.24,0.79,5.00
Ehime,5412,82.00,5409.71,11.71,2,0.43,0.03,0.00,0.00,0.00,26245.67,2.19,0.00
Fukui,3115,38.00,3115.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,74594,624.00,74571.00,89.14,11,7.29,0.14,0.00,0.29,0.01,6159.97,1.17,3.92
Fukushima,9487,176.00,9487.00,25.14,0,0.00,0.00,0.00,0.00,0.00,46028.79,,3.92
Gifu,19245,218.00,19241.14,31.14,1,1.00,0.05,0.00,0.00,0.00,14520.02,1.00,0.00
Gunma,16851,176.00,16846.57,25.14,3,1.29,0.07,0.00,0.00,0.00,4055.59,0.66,0.00
Hiroshima,22155,202.00,22151.43,28.86,2,1.14,0.04,0.00,0.00,0.00,8087.42,0.54,0.00
Hokkaido,61098,1472.00,61061.14,210.29,12,11.29,0.22,0.00,0.00,0.00,2251.81,0.72,0.00
Hyogo,78662,1396.00,78650.43,199.43,4,3.29,0.06,0.00,0.00,0.00,10391.74,0.57,0.00
Ibaraki,24447,220.00,24445.71,31.43,0,0.57,0.02,0.00,0.00,0.00,10507.44,0.52,0.00
Ishikawa,7968,129.00,7968.00,18.43,0,0.00,0.00,0.00,0.00,0.00,38658.55,,0.00
Iwate,3487,53.00,3487.00,7.57,0,0.00,0.00,0.00,0.00,0.00,59214.18,,0.00
Kagawa,4705,38.00,4705.00,5.43,0,0.00,0.00,0.00,0.00,0.00,159799.19,,0.00
Kagoshima,9103,66.00,9102.71,9.43,0,0.14,0.01,0.00,0.00,0.00,61830.88,,0.00
Kanagawa,169225,1312.00,169196.43,187.43,5,8.86,0.10,0.00,0.00,0.00,7480.16,0.75,0.00
Kochi,4167,33.00,4167.00,4.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kumamoto,14395,136.00,14395.00,19.43,0,0.00,0.00,0.00,0.00,0.00,81483.38,,0.00
Kyoto,35986,291.00,35978.29,41.57,1,2.29,0.09,0.00,0.00,0.00,6497.44,0.61,0.00
Mie,14812,163.00,14811.71,23.29,0,0.14,0.01,0.00,0.00,0.00,29589.82,0.46,0.00
Miyagi,16280,118.00,16277.00,16.86,2,0.71,0.03,0.00,0.00,0.00,36853.27,3.16,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8883,97.00,8883.00,13.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagasaki,6119,73.00,6118.86,10.43,0,0.14,0.01,0.00,0.00,0.00,34634.60,,0.00
Nara,15928,149.00,15928.00,21.29,0,0.00,0.00,0.00,0.00,0.00,11038.02,,0.00
Niigata,8019,61.00,8015.29,8.71,1,1.29,0.06,0.00,0.00,0.00,4534.79,1.78,0.00
Oita,8186,84.00,8186.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15523,136.00,15513.00,19.43,4,3.00,0.16,0.00,0.00,0.00,1465.22,0.46,0.00
Okinawa,50304,398.00,50300.14,56.86,2,1.00,0.07,0.00,0.00,0.00,31634.70,0.91,0.00
Osaka,203067,3062.00,203032.29,437.43,13,10.71,0.12,0.00,0.29,0.00,7978.86,0.74,2.67
Saga,5866,30.00,5866.00,4.29,0,0.00,0.00,0.00,0.00,0.00,28459.58,,2.67
Saitama,115804,1056.00,115786.14,150.86,10,4.57,0.06,0.00,0.14,0.00,10346.48,0.65,3.12
Shiga,12432,104.00,12431.71,14.86,0,0.29,0.02,0.00,0.00,0.00,6699.69,0.28,0.00
Shimane,1732,5.00,1731.29,0.71,0,0.14,0.02,0.00,0.00,0.00,29398.45,,0.00
Shizuoka,26786,209.00,26782.29,29.86,2,0.86,0.02,0.00,0.00,0.00,21655.65,0.61,0.00
Tochigi,15479,117.00,15478.43,16.71,0,0.14,0.01,0.00,0.00,0.00,6568.98,0.14,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.14,0.02,111773.80,,0.00
Tokyo,382144,3164.00,382097.00,452.00,27,13.00,0.09,0.00,0.43,0.00,15747.12,0.85,3.30
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,56683.84,,3.30
Toyama,4867,52.00,4867.00,7.43,0,0.00,0.00,0.00,0.00,0.00,,,3.30
Wakayama,5300,62.00,5299.43,8.86,0,0.14,0.02,0.00,0.00,0.00,22496.44,0.61,0.00
Yamagata,3555,56.00,3554.29,8.00,0,0.14,0.01,0.00,0.00,0.00,5484.78,1.00,0.00
Yamaguchi,5788,93.00,5787.86,13.29,0,0.14,0.01,0.00,0.00,0.00,14039.00,0.46,0.00
Yamanashi,5156,29.00,5155.29,4.14,0,0.14,0.02,0.00,0.00,0.00,87545.18,,0.00
Zenkoku,1722073,18345.00,1721795.14,2620.71,111,81.71,0.06,1.00,1.57,0.00,9262.37,0.72,1.92
