Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,498,34.00,491.57,4.86,3,1.71,0.02,0.00,0.43,0.01,99.98,0.42,25.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,25.00
Aomori,26,0.00,26.00,0.00,0,0.00,0.00,0.00,0.00,0.00,35.91,,25.00
Chiba,835,27.00,821.71,3.86,1,4.14,0.07,1.00,0.57,0.01,76.84,0.50,13.79
Ehime,48,3.00,47.43,0.43,0,0.14,0.01,0.00,0.00,0.00,534.53,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.14,0.02,342.87,,0.00
Fukuoka,650,22.00,645.86,3.14,1,1.57,0.03,0.00,0.71,0.01,56.83,0.30,45.45
Fukushima,79,0.00,75.57,0.00,1,1.00,0.05,0.00,0.00,0.00,42.56,1.27,0.00
Gifu,150,6.00,148.71,0.86,0,0.57,0.03,0.00,-0.14,-0.01,227.15,1.23,-25.00
Gunma,146,16.00,146.00,2.29,0,0.00,0.00,0.00,0.14,0.01,121.53,,-25.00
Hiroshima,162,2.00,158.71,0.29,0,1.29,0.05,0.00,0.14,0.01,48.39,0.93,11.11
Hokkaido,891,43.00,817.57,6.14,12,23.57,0.45,7.00,2.43,0.05,15.11,0.89,10.30
Hyogo,673,18.00,656.86,2.57,6,4.43,0.08,0.00,0.14,0.00,63.55,0.54,3.23
Ibaraki,168,9.00,165.00,1.29,1,0.86,0.03,1.00,0.43,0.02,105.33,0.65,50.00
Ishikawa,268,13.00,259.14,1.86,1,2.57,0.23,0.00,1.00,0.09,33.74,0.51,38.89
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,38.89
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,473.07,,38.89
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,38.89
Kanagawa,1125,41.00,1067.00,5.86,14,17.57,0.19,1.00,1.43,0.02,33.97,0.94,8.13
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,165.12,,8.13
Kumamoto,47,2.00,47.00,0.29,0,0.00,0.00,0.00,0.14,0.01,64.06,,8.13
Kyoto,338,12.00,327.00,1.71,4,3.14,0.12,1.00,0.43,0.02,43.81,0.68,13.64
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,379.67,,13.64
Miyagi,88,0.00,88.00,0.00,0,0.00,0.00,0.00,0.00,0.00,139.89,,13.64
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,13.64
Nagano,72,0.00,68.71,0.00,0,0.86,0.04,0.00,0.00,0.00,64.22,0.69,0.00
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,80.03,,0.00
Nara,88,2.00,85.29,0.29,1,0.86,0.06,0.00,0.14,0.01,45.81,1.14,16.67
Niigata,78,0.00,76.57,0.00,1,0.43,0.02,0.00,0.00,0.00,34.67,0.33,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,23,0.00,23.00,0.00,0,0.00,0.00,0.00,0.00,0.00,46.36,,0.00
Okinawa,142,4.00,141.86,0.57,0,0.14,0.01,0.00,0.00,0.00,86.77,0.18,0.00
Osaka,1689,55.00,1652.14,7.86,7,12.86,0.15,3.00,2.57,0.03,41.71,0.63,20.00
Saga,45,0.00,42.43,0.00,0,1.00,0.12,0.00,0.00,0.00,15.24,0.49,0.00
Saitama,901,27.00,873.14,3.86,7,8.29,0.11,1.00,1.71,0.02,44.23,0.62,20.69
Shiga,98,1.00,96.57,0.14,0,0.29,0.02,0.00,0.00,0.00,119.04,0.46,0.00
Shimane,24,0.00,23.43,0.00,0,0.14,0.02,0.00,0.00,0.00,21.60,0.25,0.00
Shizuoka,73,1.00,72.14,0.14,0,0.71,0.02,0.00,0.14,0.00,30.18,0.61,20.00
Tochigi,54,0.00,54.00,0.00,0,0.00,0.00,0.00,0.00,0.00,226.82,,20.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.14,0.02,,,20.00
Tokyo,4727,19.00,4440.86,2.71,58,86.71,0.62,0.00,0.00,0.00,31.07,0.98,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,216,10.00,206.00,1.43,4,3.71,0.36,0.00,1.00,0.10,21.53,0.47,26.92
Wakayama,62,2.00,61.71,0.29,0,0.29,0.03,0.00,0.00,0.00,42.12,0.30,0.00
Yamagata,69,0.00,68.29,0.00,0,0.14,0.01,0.00,0.00,0.00,126.41,1.00,0.00
Yamaguchi,37,0.00,34.29,0.00,1,0.71,0.05,0.00,0.00,0.00,52.99,3.16,0.00
Yamanashi,56,0.00,54.43,0.00,0,0.57,0.07,0.00,0.00,0.00,77.92,2.69,0.00
Zenkoku,15043,384.00,14461.00,54.86,123,180.29,0.14,15.00,13.71,0.01,38.73,0.77,7.61
