Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,191732,1236.00,174637.14,176.57,6147,4582.29,60.76,13.00,7.29,0.10,22.31,1.22,0.16
Akita,5206,27.00,4600.29,3.86,259,161.57,16.97,0.00,0.00,0.00,12.63,0.86,0.00
Aomori,12064,42.00,10859.71,6.00,408,317.57,25.81,1.00,0.29,0.02,20.33,1.21,0.09
Chiba,168256,1074.00,154451.29,153.43,4716,3664.71,58.34,4.00,3.57,0.06,26.01,1.21,0.10
Ehime,11867,92.00,10974.29,13.14,313,244.14,18.41,2.00,1.00,0.08,23.68,0.97,0.41
Fukui,6637,38.00,6006.14,5.43,235,174.86,22.93,0.00,0.00,0.00,19.63,1.18,0.00
Fukuoka,149606,679.00,133859.71,97.00,5603,4063.43,79.57,6.00,4.71,0.09,18.28,1.46,0.12
Fukushima,15999,178.00,14416.86,25.43,541,430.57,23.53,0.00,0.00,0.00,21.05,1.38,0.00
Gifu,34249,229.00,31459.71,32.71,955,757.86,38.39,1.00,0.86,0.04,24.75,1.14,0.11
Gunma,35404,199.00,31983.57,28.43,1170,892.00,46.30,2.00,1.29,0.07,20.22,1.30,0.14
Hiroshima,54507,260.00,51073.86,37.14,1233,987.43,35.33,7.00,3.57,0.13,25.10,0.90,0.36
Hokkaido,109938,1527.00,99153.71,218.14,4046,2841.43,54.51,5.00,3.57,0.07,21.98,1.30,0.13
Hyogo,153968,1463.00,137504.29,209.00,5598,4384.00,80.60,8.00,5.71,0.11,19.39,1.32,0.13
Ibaraki,42432,227.00,38453.43,32.43,1555,1025.43,35.93,1.00,0.57,0.02,24.59,1.32,0.06
Ishikawa,15325,144.00,13749.29,20.57,499,421.71,37.31,0.00,0.43,0.04,20.07,1.20,0.10
Iwate,5504,53.00,5030.43,7.57,144,128.86,10.63,0.00,0.00,0.00,23.97,1.20,0.00
Kagawa,10247,45.00,9208.14,6.43,309,283.00,29.83,1.00,0.57,0.06,17.21,1.09,0.20
Kagoshima,19162,74.00,17768.86,10.57,0,441.71,27.83,0.00,0.43,0.03,19.70,1.01,0.10
Kanagawa,286783,1361.00,262106.43,194.43,9095,6751.71,73.28,4.00,3.00,0.03,23.89,1.23,0.04
Kochi,7182,39.00,6486.14,5.57,248,186.71,27.07,1.00,0.43,0.06,22.13,1.33,0.23
Kumamoto,33185,156.00,30380.57,22.29,921,781.86,45.04,1.00,1.86,0.11,19.31,0.95,0.24
Kyoto,77984,309.00,70181.57,44.14,2649,2134.14,83.09,2.00,1.57,0.06,18.39,1.11,0.07
Mie,26137,181.00,23824.14,25.86,771,615.86,34.84,4.00,1.29,0.07,24.39,1.23,0.21
Miyagi,24944,118.00,22914.71,16.86,744,530.29,23.13,0.00,0.00,0.00,27.62,1.28,0.00
Miyazaki,13228,49.00,12146.71,7.00,313,300.86,28.28,2.00,0.86,0.08,19.12,0.80,0.28
Nagano,20704,105.00,18759.57,15.00,1296,502.00,24.68,4.00,1.00,0.05,21.40,1.05,0.20
Nagasaki,17035,79.00,15477.00,11.29,356,454.14,34.65,2.00,0.57,0.04,16.55,0.94,0.13
Nara,31199,160.00,28310.29,22.86,1022,809.29,61.17,0.00,1.00,0.08,20.24,1.18,0.12
Niigata,19045,63.00,17454.86,9.00,550,419.14,19.05,0.00,0.00,0.00,22.39,0.96,0.00
Oita,15810,87.00,14467.14,12.43,446,375.43,33.37,1.00,0.29,0.03,22.11,1.15,0.08
Okayama,31974,143.00,28383.14,20.43,1458,944.86,50.20,3.00,0.57,0.03,19.14,1.33,0.06
Okinawa,86279,407.00,84273.14,58.14,671,561.57,38.49,2.00,1.14,0.08,66.17,0.72,0.20
Osaka,399882,3197.00,359376.71,456.71,12302,10676.14,121.08,23.00,11.57,0.13,21.60,1.27,0.11
Saga,14132,34.00,12529.29,4.86,517,448.43,55.44,0.00,0.14,0.02,17.51,1.23,0.03
Saitama,195934,1074.00,178587.71,153.43,11950,4368.14,59.48,6.00,1.00,0.01,26.34,1.26,0.02
Shiga,27599,111.00,24816.57,15.86,971,722.14,51.13,1.00,0.71,0.05,19.74,1.17,0.10
Shimane,4590,7.00,4365.14,1.00,53,66.29,9.94,0.00,0.14,0.02,34.27,0.81,0.22
Shizuoka,53112,224.00,48114.29,32.00,1965,1264.00,34.93,6.00,1.86,0.05,22.75,1.11,0.15
Tochigi,28751,133.00,26097.29,19.00,854,716.57,37.09,2.00,1.29,0.07,23.72,1.26,0.18
Tokushima,5721,68.00,5180.71,9.71,184,146.00,20.24,0.00,0.14,0.02,22.03,1.28,0.10
Tokyo,675403,3234.00,616290.29,462.00,21122,15621.86,111.82,10.00,4.86,0.03,23.71,1.18,0.03
Tottori,4080,5.00,3722.29,0.71,119,108.29,19.64,0.00,0.00,0.00,15.86,0.99,0.00
Toyama,8554,52.00,7669.14,7.43,299,232.71,22.49,0.00,0.00,0.00,20.14,1.32,0.00
Wakayama,13702,69.00,12147.71,9.86,552,422.57,46.23,0.00,0.43,0.05,15.66,1.15,0.10
Yamagata,7148,58.00,6272.57,8.29,259,235.57,22.12,1.00,0.29,0.03,16.99,1.44,0.12
Yamaguchi,14836,104.00,13835.29,14.86,320,276.29,20.60,0.00,0.57,0.04,24.57,0.89,0.21
Yamanashi,10320,35.00,9557.14,5.00,0,311.71,38.66,0.00,0.00,0.00,18.41,1.14,0.00
Zenkoku,3197356,19249.00,2908918.29,2749.86,105738,76787.14,61.05,126.00,70.43,0.06,22.77,1.20,0.09
