Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,25892,522.00,25784.14,74.57,31,28.00,0.37,4.00,1.14,0.02,404.89,0.76,4.08
Akita,269,6.00,269.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,4.08
Aomori,817,20.00,815.43,2.86,1,0.57,0.05,0.00,0.00,0.00,1201.72,2.69,0.00
Chiba,26609,461.00,26256.00,65.86,87,102.43,1.63,5.00,5.00,0.08,147.97,0.95,4.88
Ehime,1064,23.00,1061.14,3.29,0,1.14,0.09,0.00,0.00,0.00,300.43,0.43,0.00
Fukui,545,25.00,544.57,3.57,0,0.14,0.02,0.00,0.00,0.00,614.10,0.25,0.00
Fukuoka,18078,293.00,17992.14,41.86,17,26.86,0.53,2.00,2.57,0.05,291.78,0.64,9.57
Fukushima,1969,71.00,1929.14,10.14,7,11.29,0.62,0.00,0.29,0.02,152.83,1.75,2.53
Gifu,4741,111.00,4718.29,15.86,9,5.86,0.30,0.00,0.43,0.02,375.52,0.77,7.32
Gunma,4528,85.00,4476.43,12.14,11,16.00,0.83,1.00,0.14,0.01,185.96,1.29,0.89
Hiroshima,5026,102.00,5019.14,14.57,2,2.57,0.09,0.00,0.14,0.01,899.54,0.73,5.56
Hokkaido,19151,684.00,19055.14,97.71,29,29.57,0.57,5.00,2.43,0.05,312.96,0.85,8.21
Hyogo,17989,534.00,17918.00,76.29,21,20.71,0.38,4.00,3.57,0.07,454.45,0.71,17.24
Ibaraki,5826,114.00,5741.43,16.29,18,22.43,0.79,4.00,1.29,0.05,131.58,0.93,5.73
Ishikawa,1862,62.00,1844.00,8.86,5,5.71,0.51,0.00,0.14,0.01,123.07,0.59,2.50
Iwate,554,30.00,553.57,4.29,0,0.14,0.01,0.00,0.00,0.00,585.12,0.15,0.00
Kagawa,755,18.00,751.86,2.57,2,0.71,0.08,0.00,0.00,0.00,236.22,0.36,0.00
Kagoshima,1762,27.00,1759.86,3.86,1,0.57,0.04,1.00,0.14,0.01,566.83,0.39,25.00
Kanagawa,45035,683.00,44731.57,97.57,84,94.86,1.03,2.00,3.29,0.04,277.36,0.97,3.46
Kochi,887,17.00,884.43,2.43,3,0.43,0.06,0.00,0.00,0.00,6005.36,1.34,0.00
Kumamoto,3445,72.00,3440.29,10.29,1,1.00,0.06,0.00,0.00,0.00,2012.17,0.68,0.00
Kyoto,9067,156.00,9048.57,22.29,3,5.00,0.19,0.00,0.29,0.01,632.55,0.57,5.71
Mie,2541,54.00,2529.43,7.71,9,-4.71,-0.27,1.00,0.29,0.02,174.70,,5.71
Miyagi,3644,25.00,3603.00,3.57,18,9.71,0.42,0.00,0.00,0.00,298.24,1.26,0.00
Miyazaki,1953,21.00,1951.00,3.00,2,0.57,0.05,0.00,0.00,0.00,1140.06,0.61,0.00
Nagano,2364,41.00,2362.43,5.86,0,0.71,0.04,0.00,0.00,0.00,1602.33,0.66,0.00
Nagasaki,1612,36.00,1610.43,5.14,0,0.43,0.03,0.00,0.00,0.00,469.10,0.24,0.00
Nara,3368,47.00,3356.29,6.71,3,3.43,0.26,0.00,0.29,0.02,540.40,0.68,8.33
Niigata,1091,15.00,1072.71,2.14,6,5.57,0.25,0.00,0.14,0.01,117.80,1.51,2.56
Oita,1294,21.00,1291.00,3.00,1,0.86,0.08,0.00,0.00,0.00,642.39,0.48,0.00
Okayama,2488,32.00,2480.43,4.57,2,2.00,0.11,0.00,0.43,0.02,743.11,1.00,21.43
Okinawa,8217,120.00,8172.00,17.14,17,13.71,0.94,1.00,0.86,0.06,383.06,1.14,6.25
Osaka,47260,1123.00,47056.43,160.43,81,59.86,0.68,4.00,3.14,0.04,415.41,0.84,5.25
Saga,1067,8.00,1052.71,1.14,4,5.00,0.62,0.00,0.00,0.00,108.60,1.04,0.00
Saitama,29509,581.00,29228.14,83.00,101,84.14,1.15,11.00,6.71,0.09,200.37,0.83,7.98
Shiga,2481,47.00,2454.29,6.71,11,8.14,0.58,0.00,0.43,0.03,149.40,0.93,5.26
Shimane,284,0.00,284.00,0.00,0,0.00,0.00,0.00,0.00,0.00,436.02,,5.26
Shizuoka,5169,93.00,5119.86,13.29,18,14.14,0.39,0.00,0.00,0.00,171.98,0.77,0.00
Tochigi,4113,67.00,4086.86,9.57,12,7.57,0.39,1.00,0.29,0.01,305.34,0.94,3.77
Tokushima,452,16.00,450.43,2.29,0,0.57,0.08,0.00,0.00,0.00,422.53,0.61,0.00
Tokyo,112029,1400.00,111285.57,200.00,232,232.71,1.67,5.00,14.00,0.10,278.59,0.91,6.02
Tottori,210,2.00,209.43,0.29,0,0.29,0.05,0.00,0.00,0.00,544.73,1.64,0.00
Toyama,905,28.00,905.00,4.00,0,0.00,0.00,0.00,0.14,0.01,651.56,,0.00
Wakayama,1164,18.00,1162.29,2.57,0,0.43,0.05,0.00,0.00,0.00,1271.00,0.61,0.00
Yamagata,543,15.00,542.00,2.14,0,0.71,0.07,0.00,0.00,0.00,457.78,1.44,0.00
Yamaguchi,1384,39.00,1378.71,5.57,2,1.71,0.13,0.00,0.43,0.03,575.68,1.47,25.00
Yamanashi,939,17.00,938.57,2.43,0,0.43,0.05,0.00,0.14,0.02,883.07,0.61,33.33
Zenkoku,431952,7982.00,429177.14,1140.29,851,824.00,0.66,51.00,48.14,0.04,283.08,0.87,5.84
