Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,3392,38.00,2948.14,5.43,86,102.43,1.36,1.00,0.14,0.00,14.35,0.83,0.14
Akita,37,0.00,34.86,0.00,1,0.71,0.08,0.00,0.00,0.00,7.34,,0.00
Aomori,32,1.00,32.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,2304,55.00,2190.00,7.86,46,34.71,0.55,0.00,0.43,0.01,25.79,0.79,1.23
Ehime,108,6.00,104.57,0.86,1,1.14,0.09,1.00,0.14,0.01,59.85,0.80,12.50
Fukui,154,8.00,153.71,1.14,0,0.14,0.02,0.00,0.00,0.00,72.13,0.16,0.00
Fukuoka,3215,38.00,2960.00,5.43,77,85.86,1.68,0.00,0.29,0.01,14.33,0.88,0.33
Fukushima,101,0.00,97.71,0.00,1,0.86,0.05,0.00,0.00,0.00,55.76,2.19,0.00
Gifu,492,7.00,467.57,1.00,8,8.14,0.41,0.00,0.00,0.00,19.97,0.87,0.00
Gunma,254,19.00,232.57,2.71,10,6.14,0.32,0.00,0.00,0.00,28.60,1.86,0.00
Hiroshima,425,3.00,409.86,0.43,2,4.57,0.16,0.00,0.00,0.00,33.67,0.54,0.00
Hokkaido,1583,103.00,1551.71,14.71,4,9.86,0.19,0.00,0.00,0.00,78.63,0.83,0.00
Hyogo,1728,47.00,1617.57,6.71,36,34.86,0.64,0.00,0.00,0.00,21.92,0.94,0.00
Ibaraki,431,10.00,400.14,1.43,15,9.00,0.32,0.00,0.00,0.00,22.47,0.87,0.00
Ishikawa,412,28.00,373.43,4.00,13,11.57,1.02,0.00,0.14,0.01,34.07,4.80,1.23
Iwate,7,0.00,6.86,0.00,0,0.14,0.01,0.00,0.00,0.00,9.00,0.61,0.00
Kagawa,60,0.00,59.14,0.00,0,0.43,0.05,0.00,0.00,0.00,21.11,0.55,0.00
Kagoshima,277,4.00,276.14,0.57,0,0.57,0.04,1.00,0.29,0.02,63.13,0.24,50.00
Kanagawa,3521,104.00,3280.29,14.86,123,66.00,0.72,0.00,0.43,0.00,24.53,0.99,0.65
Kochi,83,3.00,83.00,0.43,0,0.00,0.00,0.00,0.00,0.00,232.48,,0.65
Kumamoto,380,5.00,356.57,0.71,9,6.86,0.40,0.00,0.00,0.00,14.64,0.49,0.00
Kyoto,1026,21.00,958.57,3.00,25,14.71,0.57,0.00,0.00,0.00,30.87,0.78,0.00
Mie,262,1.00,232.57,0.14,13,10.43,0.59,0.00,0.00,0.00,8.28,0.88,0.00
Miyagi,184,1.00,181.86,0.14,2,0.57,0.02,0.00,0.00,0.00,62.56,0.33,0.00
Miyazaki,248,0.00,231.00,0.00,5,5.71,0.54,0.00,0.00,0.00,12.99,0.64,0.00
Nagano,140,,132.86,,1,1.86,0.09,,,,40.50,0.71,
Nagasaki,173,3.00,164.86,0.43,3,3.43,0.26,0.00,0.14,0.01,13.76,0.47,4.17
Nara,351,3.00,331.00,0.43,10,7.00,0.53,1.00,0.14,0.01,23.39,0.89,2.04
Niigata,129,0.00,128.00,0.00,0,0.43,0.02,0.00,0.00,0.00,56.29,0.40,0.00
Oita,93,1.00,88.00,0.14,0,2.14,0.19,0.00,0.00,0.00,21.78,1.34,0.00
Okayama,119,,113.14,,2,1.71,0.09,,,,23.11,0.61,
Okinawa,1404,10.00,1158.71,1.43,97,74.29,5.09,0.00,0.43,0.03,7.00,1.23,0.58
Osaka,6355,101.00,5879.71,14.43,177,137.00,1.55,3.00,0.86,0.01,19.42,0.92,0.63
Saga,175,0.00,158.29,0.00,1,4.86,0.60,0.00,0.00,0.00,11.78,0.75,0.00
Saitama,3057,80.00,2910.29,11.43,56,45.57,0.62,0.00,0.14,0.00,32.43,0.89,0.31
Shiga,317,3.00,296.43,0.43,6,6.29,0.45,0.00,0.29,0.02,12.82,0.71,4.55
Shimane,132,0.00,85.71,0.00,2,14.71,2.21,0.00,0.00,0.00,4.48,,0.00
Shizuoka,388,1.00,360.86,0.14,6,6.14,0.17,0.00,0.00,0.00,26.75,0.69,0.00
Tochigi,265,1.00,249.00,0.14,4,5.00,0.26,1.00,0.14,0.01,23.67,1.14,2.86
Tokushima,70,1.00,60.43,0.14,8,2.14,0.30,0.00,0.00,0.00,8.14,0.64,0.00
Tokyo,16680,338.00,15997.14,48.29,206,224.71,1.61,2.00,0.71,0.01,30.48,0.86,0.32
Tottori,21,0.00,21.00,0.00,0,0.00,0.00,0.00,0.00,0.00,31.48,,0.32
Toyama,298,22.00,285.43,3.14,5,4.29,0.41,0.00,0.00,0.00,37.25,1.05,0.00
Wakayama,189,4.00,181.00,0.57,3,2.29,0.25,0.00,0.14,0.02,57.81,0.77,6.25
Yamagata,76,1.00,76.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,6.25
Yamaguchi,81,0.00,75.00,0.00,3,2.43,0.18,0.00,0.00,0.00,19.62,1.36,0.00
Yamanashi,135,1.00,128.00,0.14,2,1.57,0.19,0.00,0.00,0.00,21.50,0.65,0.00
Zenkoku,51364,1072.00,48120.71,153.14,1069,963.29,0.77,10.00,4.86,0.00,23.01,0.89,0.50
