Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,12820,145.00,12287.14,20.71,114,169.14,2.24,1.00,1.00,0.01,41.04,1.03,0.59
Akita,94,1.00,92.00,0.14,0,0.57,0.06,0.00,0.00,0.00,220.76,,0.00
Aomori,382,6.00,368.14,0.86,7,4.00,0.33,0.00,0.00,0.00,40.35,0.80,0.00
Chiba,8388,101.00,8059.43,14.43,119,99.43,1.58,3.00,0.86,0.01,55.37,1.39,0.86
Ehime,363,9.00,357.57,1.29,3,1.43,0.11,0.00,0.29,0.02,99.61,0.52,20.00
Fukui,333,11.00,331.29,1.57,1,0.57,0.07,0.00,0.00,0.00,160.63,0.67,0.00
Fukuoka,6749,111.00,6507.43,15.86,69,69.29,1.36,0.00,0.14,0.00,60.33,1.74,0.21
Fukushima,630,8.00,594.86,1.14,8,10.71,0.59,0.00,0.00,0.00,39.01,1.51,0.00
Gifu,1544,21.00,1447.86,3.00,35,29.71,1.51,1.00,0.71,0.04,27.71,1.10,2.40
Gunma,1708,27.00,1605.00,3.86,25,32.29,1.68,1.00,0.43,0.02,29.46,1.34,1.33
Hiroshima,1733,9.00,1437.43,1.29,99,86.43,3.09,0.00,0.29,0.01,13.22,1.85,0.33
Hokkaido,11564,341.00,10987.57,48.71,104,171.00,3.28,11.00,10.00,0.19,37.19,1.07,5.85
Hyogo,7403,112.00,7085.14,16.00,64,101.57,1.87,0.00,1.43,0.03,34.75,0.92,1.41
Ibaraki,2030,32.00,1962.86,4.57,18,19.71,0.69,1.00,1.14,0.04,50.70,0.71,5.80
Ishikawa,922,50.00,903.71,7.14,6,5.43,0.48,0.00,0.00,0.00,121.82,1.71,0.00
Iwate,315,12.00,275.00,1.71,9,12.86,1.06,2.00,0.86,0.07,20.37,3.43,6.67
Kagawa,201,3.00,197.43,0.43,2,1.43,0.15,0.00,0.00,0.00,22.79,0.51,0.00
Kagoshima,837,13.00,788.00,1.86,0,13.71,0.86,0.00,0.00,0.00,25.00,1.23,0.00
Kanagawa,15397,226.00,14779.57,32.29,225,185.29,2.01,1.00,1.00,0.01,51.02,1.27,0.54
Kochi,404,4.00,337.43,0.57,36,17.57,2.55,0.00,0.00,0.00,10.65,1.18,0.00
Kumamoto,1298,13.00,1207.71,1.86,31,23.57,1.36,0.00,0.00,0.00,42.02,1.92,0.00
Kyoto,3307,42.00,3110.14,6.00,40,51.43,2.00,0.00,0.43,0.02,41.29,1.57,0.83
Mie,1086,13.00,1037.29,1.86,14,17.00,0.96,1.00,0.43,0.02,45.46,1.25,2.52
Miyagi,1561,12.00,1456.14,1.71,30,32.14,1.40,0.00,0.14,0.01,35.68,1.81,0.44
Miyazaki,616,3.00,590.43,0.43,4,6.00,0.56,0.00,0.14,0.01,61.20,0.92,2.38
Nagano,991,7.00,932.86,1.00,14,18.29,0.90,1.00,0.14,0.01,29.25,1.29,0.78
Nagasaki,328,3.00,296.29,0.43,7,7.29,0.56,0.00,0.00,0.00,61.64,7.57,0.00
Nara,1530,15.00,1461.29,2.14,18,20.57,1.55,0.00,0.29,0.02,36.66,0.92,1.39
Niigata,414,3.00,390.71,0.43,6,6.43,0.29,3.00,0.43,0.02,47.61,1.62,6.67
Oita,534,3.00,496.14,0.43,12,13.57,1.21,0.00,0.00,0.00,17.38,1.01,0.00
Okayama,702,11.00,700.14,1.57,0,1.86,0.10,0.00,0.00,0.00,61.29,0.34,0.00
Okinawa,4824,77.00,4761.57,11.00,0,24.00,1.65,0.00,0.29,0.02,93.53,0.84,1.19
Osaka,25420,431.00,24504.43,61.57,306,285.71,3.24,10.00,7.29,0.08,46.84,1.01,2.55
Saga,390,3.00,374.86,0.43,6,5.14,0.64,0.00,0.14,0.02,43.66,1.42,2.78
Saitama,10715,173.00,10248.71,24.71,172,141.00,1.92,0.00,0.86,0.01,42.36,1.07,0.61
Shiga,877,11.00,858.14,1.57,8,5.00,0.35,0.00,0.00,0.00,91.27,0.98,0.00
Shimane,168,0.00,164.14,0.00,0,1.43,0.21,0.00,0.00,0.00,73.92,1.00,0.00
Shizuoka,2227,22.00,2110.86,3.14,28,28.14,0.78,0.00,0.43,0.01,36.42,0.81,1.52
Tochigi,915,2.00,855.14,0.29,35,16.43,0.85,0.00,0.00,0.00,31.09,1.15,0.00
Tokushima,187,9.00,187.00,1.29,0,0.00,0.00,0.00,0.00,0.00,300.01,,0.00
Tokyo,47990,547.00,46581.43,78.14,460,437.57,3.13,9.00,2.71,0.02,64.35,1.14,0.62
Tottori,68,0.00,67.00,0.00,1,0.29,0.05,0.00,0.00,0.00,66.50,0.52,0.00
Toyama,475,26.00,467.57,3.71,1,1.86,0.18,0.00,0.00,0.00,358.49,3.81,0.00
Wakayama,562,7.00,547.86,1.00,5,4.86,0.53,0.00,0.00,0.00,45.86,0.82,0.00
Yamagata,281,1.00,237.71,0.14,16,12.14,1.14,0.00,0.00,0.00,12.71,1.58,0.00
Yamaguchi,440,2.00,431.86,0.29,3,2.57,0.19,0.00,0.00,0.00,85.91,0.93,0.00
Yamanashi,454,9.00,441.86,1.29,3,3.29,0.41,0.00,0.00,0.00,36.60,0.43,0.00
Zenkoku,182177,2687.00,174924.14,383.86,2164,2199.71,1.75,45.00,31.86,0.03,47.44,1.13,1.45
