Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106159,1155.00,106096.86,165.00,22,18.43,0.24,0.00,0.43,0.01,2542.42,0.64,2.33
Akita,1896,27.00,1894.71,3.86,0,0.29,0.03,0.00,0.00,0.00,4594.18,1.00,0.00
Aomori,5884,38.00,5875.57,5.43,2,2.00,0.16,0.00,0.00,0.00,416.81,0.22,0.00
Chiba,100241,1022.00,100206.43,146.00,5,10.29,0.16,1.00,0.86,0.01,3959.66,0.51,8.33
Ehime,5332,82.00,5319.71,11.71,2,3.71,0.28,0.00,0.00,0.00,578.53,0.54,0.00
Fukui,3102,37.00,3100.43,5.29,0,0.57,0.07,0.00,0.00,0.00,1266.29,0.30,0.00
Fukuoka,74350,621.00,74325.00,88.71,0,8.29,0.16,0.00,0.29,0.01,3129.57,0.53,3.45
Fukushima,9482,175.00,9478.86,25.00,3,0.86,0.05,0.00,0.00,0.00,3923.69,0.75,0.00
Gifu,19061,217.00,19035.86,31.00,10,7.00,0.35,0.00,0.00,0.00,1285.50,0.56,0.00
Gunma,16729,176.00,16707.00,25.14,14,5.00,0.26,0.00,0.29,0.01,1961.03,0.79,5.71
Hiroshima,21984,199.00,21953.14,28.43,9,10.29,0.37,0.00,0.00,0.00,845.83,0.77,0.00
Hokkaido,60671,1470.00,60628.57,210.00,15,14.43,0.28,1.00,0.14,0.00,1757.57,0.70,0.99
Hyogo,78247,1394.00,78174.00,199.14,29,19.43,0.36,0.00,0.29,0.01,1887.34,0.62,1.47
Ibaraki,24381,218.00,24364.86,31.14,5,4.29,0.15,0.00,0.14,0.01,2624.66,0.55,3.33
Ishikawa,7951,129.00,7939.43,18.43,3,2.71,0.24,0.00,0.00,0.00,2137.70,1.00,0.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,118396.82,,0.00
Kagawa,4699,38.00,4696.86,5.43,1,0.57,0.06,0.00,0.00,0.00,6933.45,1.23,0.00
Kagoshima,9097,65.00,9096.57,9.29,0,0.14,0.01,0.00,0.00,0.00,2858.29,0.12,0.00
Kanagawa,168803,1302.00,168729.57,186.00,24,21.14,0.23,2.00,1.00,0.01,3176.04,0.52,4.73
Kochi,4154,32.00,4143.71,4.57,3,3.29,0.48,0.00,0.00,0.00,911.45,1.69,0.00
Kumamoto,14384,136.00,14372.57,19.43,2,4.14,0.24,0.00,0.00,0.00,1785.68,0.91,0.00
Kyoto,35822,290.00,35804.14,41.43,7,4.86,0.19,0.00,0.00,0.00,2718.06,0.46,0.00
Mie,14759,163.00,14748.71,23.29,3,2.43,0.14,0.00,0.00,0.00,2175.52,0.50,0.00
Miyagi,16254,118.00,16253.00,16.86,1,0.29,0.01,0.00,0.00,0.00,9515.17,0.28,0.00
Miyazaki,6151,41.00,6150.43,5.86,0,0.14,0.01,0.00,0.00,0.00,5800.20,0.23,0.00
Nagano,8849,96.00,8838.14,13.71,5,2.57,0.13,0.00,0.00,0.00,1569.20,0.68,0.00
Nagasaki,6095,73.00,6083.29,10.43,0,4.29,0.33,0.00,0.00,0.00,840.89,1.11,0.00
Nara,15841,149.00,15830.00,21.29,0,3.43,0.26,0.00,0.00,0.00,1405.04,0.47,0.00
Niigata,7976,61.00,7972.57,8.71,1,0.86,0.04,0.00,0.00,0.00,2331.90,0.33,0.00
Oita,8182,84.00,8180.86,12.00,0,0.29,0.03,0.00,0.00,0.00,4788.20,0.21,0.00
