Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,219037,1281.00,202414.29,183.00,6287,4778.86,63.37,14.00,8.29,0.11,23.07,1.06,0.17
Akita,6155,29.00,5532.29,4.14,216,172.57,18.13,2.00,0.29,0.03,17.90,1.01,0.17
Aomori,14110,46.00,12836.86,6.57,469,350.57,28.49,0.00,0.71,0.06,20.60,1.15,0.20
Chiba,194495,1097.00,178395.14,156.71,6603,4422.14,70.40,6.00,3.86,0.06,24.29,1.23,0.09
Ehime,12939,98.00,12252.71,14.00,230,197.86,14.92,4.00,1.14,0.09,29.70,0.85,0.58
Fukui,7748,38.00,7089.71,5.43,200,192.29,25.21,0.00,0.00,0.00,20.69,1.12,0.00
Fukuoka,171200,718.00,157598.00,102.57,4655,3885.29,76.08,14.00,6.43,0.13,19.79,0.91,0.17
Fukushima,18694,180.00,16890.14,25.71,827,462.29,25.26,2.00,0.29,0.02,21.29,1.10,0.06
Gifu,38471,235.00,35811.57,33.57,937,739.57,37.46,0.00,1.00,0.05,26.20,1.03,0.14
Gunma,39470,209.00,36913.71,29.86,843,748.00,38.83,2.00,1.71,0.09,22.68,1.03,0.23
Hiroshima,59571,282.00,56598.86,40.29,1042,899.57,32.19,5.00,4.14,0.15,32.10,0.89,0.46
Hokkaido,126672,1569.00,116219.29,224.14,4098,2968.57,56.95,9.00,6.71,0.13,21.59,1.10,0.23
Hyogo,181104,1519.00,164582.86,217.00,6134,4676.29,85.98,19.00,9.14,0.17,19.06,1.13,0.20
Ibaraki,49863,237.00,45440.86,33.86,1484,1283.71,44.98,3.00,1.57,0.06,21.30,1.31,0.12
Ishikawa,17520,147.00,16159.86,21.00,546,384.86,34.05,2.00,0.43,0.04,20.95,1.01,0.11
Iwate,6240,54.00,5768.71,7.71,189,125.71,10.37,0.00,0.14,0.01,24.73,1.05,0.11
Kagawa,11927,50.00,10882.57,7.14,369,284.14,29.95,2.00,0.86,0.09,20.00,1.00,0.30
Kagoshima,22683,90.00,20787.14,12.86,590,503.00,31.69,2.00,2.29,0.14,21.89,1.01,0.45
Kanagawa,326466,1402.00,302310.29,200.29,8681,6968.29,75.63,14.00,6.43,0.07,23.97,1.08,0.09
