Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,494,34.00,495.00,4.86,3,-0.14,-0.00,0.00,0.00,0.00,287.43,,37.66
Akita,16,,16.00,,0,0.00,0.00,,,,,,37.66
Aomori,27,,26.43,,0,0.14,0.01,,,,147.16,0.46,
Chiba,880,40.00,854.71,5.71,1,6.57,0.10,1.00,2.00,0.03,92.42,1.22,30.43
Ehime,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,269.28,,30.43
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,4141.21,,30.43
Fukuoka,654,24.00,651.43,3.43,1,0.71,0.01,0.00,0.29,0.01,210.31,0.26,40.00
Fukushima,81,0.00,79.71,0.00,0,0.43,0.02,0.00,0.00,0.00,55.14,0.46,0.00
Gifu,150,6.00,150.00,0.86,0,0.00,0.00,0.00,0.00,0.00,297.25,,0.00
Gunma,147,18.00,146.71,2.57,0,0.14,0.01,0.00,0.29,0.01,994.18,,200.00
Hiroshima,165,2.00,163.29,0.29,0,0.43,0.02,0.00,0.00,0.00,87.00,0.29,0.00
Hokkaido,945,51.00,917.00,7.29,11,9.43,0.18,3.00,2.14,0.04,25.11,0.46,22.73
Hyogo,688,34.00,678.86,4.86,0,3.00,0.06,2.00,2.29,0.04,98.24,0.65,76.19
Ibaraki,168,9.00,167.86,1.29,0,0.14,0.01,0.00,0.14,0.01,175.72,0.37,100.00
Ishikawa,278,16.00,273.00,2.29,1,1.57,0.14,0.00,0.43,0.04,58.95,0.51,27.27
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,27.27
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,27.27
Kagoshima,11,,10.43,,0,0.14,0.01,,,,115.62,,
Kanagawa,1150,47.00,1138.71,6.71,-8,5.57,0.06,0.00,1.00,0.01,46.00,0.41,17.95
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,1254.25,,17.95
Kumamoto,48,3.00,47.43,0.43,0,0.14,0.01,0.00,0.14,0.01,227.69,0.61,100.00
Kyoto,347,13.00,343.00,1.86,0,1.86,0.07,0.00,0.29,0.01,69.46,0.69,15.38
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,15.38
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.14,0.01,993.86,,15.38
Miyazaki,17,,17.00,,0,0.00,0.00,,,,,,15.38
Nagano,74,,73.14,,0,0.29,0.01,,,,55.31,0.61,
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,286.26,,
Nara,90,2.00,88.71,0.29,0,0.43,0.03,0.00,0.00,0.00,71.04,0.46,0.00
Niigata,82,,79.57,,0,0.71,0.03,,,,82.01,0.71,
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,
Okayama,24,,23.29,,0,0.14,0.01,,,,195.28,1.00,
Okinawa,142,5.00,142.00,0.71,0,0.00,0.00,0.00,0.14,0.01,686.56,,
Osaka,1743,59.00,1711.29,8.43,11,8.71,0.10,0.00,1.00,0.01,79.76,0.54,11.48
Saga,45,0.00,45.00,0.00,0,0.00,0.00,0.00,0.00,0.00,41.19,,11.48
Saitama,967,42.00,928.71,6.00,5,10.43,0.14,1.00,2.29,0.03,56.72,1.09,21.92
Shiga,97,1.00,97.57,0.14,0,-0.14,-0.01,0.00,0.00,0.00,218.49,,21.92
Shimane,24,,24.00,,0,0.00,0.00,,,,114.01,,21.92
Shizuoka,73,1.00,73.00,0.14,0,0.00,0.00,0.00,0.00,0.00,115.62,,21.92
Tochigi,56,,54.29,,2,0.29,0.01,,,,919.46,,
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,,,,,,
Tokyo,4868,180.00,4780.29,25.71,22,28.43,0.20,0.00,23.00,0.16,40.96,0.44,80.90
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,80.90
Toyama,216,13.00,216.43,1.86,0,0.57,0.06,0.00,0.43,0.04,54.08,0.23,75.00
Wakayama,62,2.00,62.00,0.29,0,0.00,0.00,0.00,0.00,0.00,298.39,,75.00
Yamagata,69,,69.00,,0,0.00,0.00,,,,210.61,,75.00
Yamaguchi,37,,36.86,,0,0.14,0.01,,,,43.89,0.46,
Yamanashi,56,0.00,56.00,0.00,0,0.00,0.00,0.00,0.00,0.00,92.65,,
Zenkoku,15481,621.00,15227.71,88.71,49,80.14,0.06,8.00,36.00,0.03,58.32,0.50,44.92
