Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106229,1155.00,106162.43,165.00,16,19.00,0.25,0.00,0.29,0.00,3050.68,0.77,1.50
Akita,1899,27.00,1896.86,3.86,0,0.71,0.08,0.00,0.00,0.00,2681.96,3.16,0.00
Aomori,5888,38.00,5882.71,5.43,1,1.71,0.14,0.00,0.00,0.00,940.03,0.30,0.00
Chiba,100259,1022.00,100238.14,146.00,3,7.86,0.13,0.00,0.29,0.00,5615.58,0.63,3.64
Ehime,5347,82.00,5333.14,11.71,4,4.00,0.30,0.00,0.00,0.00,758.65,0.85,0.00
Fukui,3104,37.00,3102.71,5.29,0,0.43,0.06,0.00,0.00,0.00,2288.47,0.50,0.00
Fukuoka,74378,621.00,74353.86,88.71,8,7.71,0.15,0.00,0.14,0.00,4206.52,0.62,1.85
Fukushima,9482,175.00,9480.71,25.00,0,0.43,0.02,0.00,0.00,0.00,5852.21,0.33,0.00
Gifu,19077,217.00,19058.43,31.00,5,5.57,0.28,0.00,0.00,0.00,1640.48,0.74,0.00
Gunma,16743,176.00,16725.00,25.14,2,5.43,0.28,0.00,0.00,0.00,2063.21,1.11,0.00
Hiroshima,22007,201.00,21982.86,28.71,5,7.29,0.26,1.00,0.29,0.01,1068.78,0.52,3.92
Hokkaido,60695,1470.00,60666.86,210.00,1,9.14,0.18,0.00,0.14,0.00,2341.72,0.51,1.56
Hyogo,78314,1395.00,78243.71,199.29,17,21.29,0.39,1.00,0.14,0.00,2221.41,0.83,0.67
Ibaraki,24384,218.00,24377.43,31.14,0,3.00,0.11,0.00,0.00,0.00,3418.90,0.68,0.00
Ishikawa,7955,129.00,7948.14,18.43,0,2.71,0.24,0.00,0.00,0.00,2042.67,1.13,0.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4702,38.00,4699.29,5.43,0,0.71,0.08,0.00,0.00,0.00,5317.82,1.44,0.00
Kagoshima,9097,66.00,9097.00,9.43,0,0.00,0.00,1.00,0.14,0.01,6571.46,,0.00
Kanagawa,168830,1306.00,168787.29,186.57,7,15.14,0.16,0.00,1.29,0.01,4669.72,0.58,8.49
Kochi,4156,32.00,4151.86,4.57,0,1.57,0.23,0.00,0.00,0.00,913.25,0.65,0.00
Kumamoto,14386,136.00,14382.29,19.43,2,1.43,0.08,0.00,0.00,0.00,2130.69,0.35,0.00
Kyoto,35849,290.00,35825.43,41.43,4,6.57,0.26,0.00,0.00,0.00,3474.09,0.89,0.00
Mie,14768,163.00,14758.00,23.29,3,3.14,0.18,0.00,0.00,0.00,2845.55,0.82,0.00
Miyagi,16258,118.00,16254.43,16.86,3,0.71,0.03,0.00,0.00,0.00,17249.73,0.79,0.00
Miyazaki,6151,41.00,6150.86,5.86,0,0.14,0.01,0.00,0.00,0.00,11603.63,0.37,0.00
Nagano,8857,96.00,8847.71,13.71,4,2.86,0.14,0.00,0.00,0.00,1807.85,0.90,0.00
Nagasaki,6097,73.00,6093.57,10.43,0,1.86,0.14,0.00,0.00,0.00,934.06,0.54,0.00
Nara,15852,149.00,15841.57,21.29,7,3.43,0.26,0.00,0.00,0.00,2043.38,0.55,0.00
Niigata,7980,61.00,7976.14,8.71,1,1.14,0.05,0.00,0.00,0.00,3760.12,0.75,0.00
Oita,8186,84.00,8182.86,12.00,0,0.86,0.08,0.00,0.00,0.00,7938.27,1.00,0.00
Okayama,15255,136.00,15247.14,19.43,2,2.86,0.15,0.00,0.00,0.00,2028.39,0.68,0.00
Okinawa,50167,372.00,50134.29,53.14,5,11.29,0.77,0.00,1.00,0.07,1791.85,0.65,8.86
Osaka,202143,3041.00,202023.00,434.43,26,39.43,0.45,1.00,1.57,0.02,2243.58,0.68,3.99
Saga,5849,30.00,5833.14,4.29,4,4.43,0.55,0.00,0.00,0.00,1074.30,2.10,0.00
Saitama,115536,1037.00,115507.14,148.14,3,9.57,0.13,1.00,1.43,0.02,4602.16,0.52,14.93
Shiga,12389,103.00,12374.14,14.71,3,4.29,0.30,0.00,0.14,0.01,1873.81,1.21,3.33
Shimane,1674,5.00,1671.14,0.71,0,1.57,0.24,0.00,0.00,0.00,294.74,0.51,0.00
Shizuoka,26737,209.00,26730.71,29.86,0,2.43,0.07,0.00,0.00,0.00,5215.32,0.81,0.00
Tochigi,15438,116.00,15433.29,16.57,1,1.86,0.10,0.00,0.00,0.00,3027.51,0.59,0.00
Tokushima,3284,65.00,3283.43,9.29,0,0.14,0.02,0.00,0.00,0.00,6193.08,0.37,0.00
Tokyo,377435,3120.00,377361.29,445.71,17,24.43,0.17,3.00,1.71,0.01,6610.98,0.63,7.02
Tottori,1662,5.00,1661.86,0.71,0,0.14,0.03,0.00,0.00,0.00,1610.25,0.23,0.00
Toyama,4857,51.00,4854.43,7.29,0,0.71,0.07,0.00,0.00,0.00,2614.67,0.48,0.00
Wakayama,5289,62.00,5287.14,8.86,1,0.57,0.06,0.00,0.00,0.00,5983.36,1.00,0.00
Yamagata,3544,56.00,3543.00,8.00,0,0.43,0.04,0.00,0.00,0.00,952.61,0.26,0.00
Yamaguchi,5711,93.00,5703.00,13.29,1,2.43,0.18,0.00,0.14,0.01,1017.03,0.64,5.88
Yamanashi,5154,29.00,5150.29,4.14,4,0.86,0.11,0.00,0.00,0.00,3427.48,1.14,0.00
Zenkoku,1712540,18199.00,1711785.71,2599.86,160,243.29,0.19,8.00,8.71,0.01,3173.90,0.66,3.58
