Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,24202,410.00,23854.43,58.57,101,119.14,1.58,5.00,4.43,0.06,69.19,0.60,3.72
Akita,266,3.00,260.71,0.43,4,1.57,0.17,0.00,0.29,0.03,49.93,0.45,18.18
Aomori,730,13.00,714.29,1.86,6,4.43,0.36,0.00,0.00,0.00,82.08,0.85,0.00
Chiba,22948,271.00,22263.00,38.71,218,214.29,3.41,3.00,6.14,0.10,38.12,0.61,2.87
Ehime,997,21.00,988.71,3.00,1,3.86,0.29,0.00,0.43,0.03,58.38,0.34,11.11
Fukui,517,20.00,512.86,2.86,0,1.57,0.21,0.00,0.43,0.06,66.39,0.38,27.27
Fukuoka,16316,196.00,15933.71,28.00,77,135.57,2.65,3.00,3.71,0.07,49.55,0.65,2.74
Fukushima,1750,50.00,1723.86,7.14,13,8.14,0.44,4.00,1.14,0.06,52.31,0.42,14.04
Gifu,4321,70.00,4221.00,10.00,52,25.57,1.30,1.00,0.43,0.02,52.76,0.50,1.68
Gunma,3969,71.00,3853.29,10.14,39,33.57,1.74,0.00,0.43,0.02,56.95,0.79,1.28
Hiroshima,4841,94.00,4781.86,13.43,14,20.14,0.72,0.00,0.43,0.02,94.57,0.68,2.13
Hokkaido,17720,611.00,17430.71,87.29,94,85.00,1.63,3.00,3.29,0.06,87.78,0.70,3.87
Hyogo,16662,422.00,16303.43,60.29,134,118.86,2.19,9.00,7.29,0.13,49.00,0.61,6.13
Ibaraki,4914,68.00,4784.86,9.71,39,44.86,1.57,0.00,1.14,0.04,39.09,0.63,2.55
Ishikawa,1484,58.00,1462.57,8.29,11,5.29,0.47,0.00,0.00,0.00,116.40,0.55,0.00
Iwate,505,28.00,497.43,4.00,6,1.43,0.12,1.00,0.14,0.01,198.69,0.61,10.00
Kagawa,670,15.00,645.43,2.14,5,7.14,0.75,0.00,0.14,0.02,43.87,0.84,2.00
Kagoshima,1632,19.00,1608.00,2.71,0,9.43,0.59,0.00,0.14,0.01,61.34,0.51,1.52
Kanagawa,41404,494.00,40609.71,70.57,232,258.86,2.81,13.00,8.86,0.10,52.47,0.54,3.42
Kochi,851,14.00,846.00,2.00,0,2.29,0.33,0.00,0.00,0.00,127.58,0.54,0.00
Kumamoto,3360,63.00,3334.71,9.00,7,8.71,0.50,0.00,0.57,0.03,74.91,0.36,6.56
Kyoto,8566,122.00,8316.29,17.43,56,67.86,2.64,1.00,1.86,0.07,41.35,0.55,2.74
Mie,2259,31.00,2190.14,4.43,27,18.57,1.05,2.00,0.29,0.02,41.03,0.58,1.54
Miyagi,3431,22.00,3392.57,3.14,11,12.29,0.54,0.00,0.00,0.00,71.84,0.41,0.00
Miyazaki,1866,20.00,1824.71,2.86,13,10.29,0.97,0.00,0.43,0.04,65.13,0.52,4.17
Nagano,2314,38.00,2284.86,5.43,16,8.29,0.41,0.00,0.57,0.03,71.60,0.40,6.90
Nagasaki,1537,32.00,1494.43,4.57,7,13.00,0.99,1.00,1.00,0.08,48.80,0.63,7.69
Nara,3121,40.00,3037.57,5.71,34,23.43,1.77,0.00,0.57,0.04,60.14,0.72,2.44
Niigata,928,12.00,908.86,1.71,7,5.57,0.25,2.00,0.43,0.02,49.68,0.56,7.69
Oita,1191,17.00,1155.29,2.43,14,10.86,0.97,0.00,0.14,0.01,37.28,0.60,1.32
Okayama,2366,20.00,2335.71,2.86,12,9.00,0.48,0.00,0.43,0.02,84.25,0.51,4.76
Okinawa,7691,92.00,7538.14,13.14,60,46.14,3.16,0.00,0.29,0.02,54.09,0.58,0.62
Osaka,44355,958.00,43655.71,136.86,244,218.71,2.48,12.00,9.00,0.10,68.54,0.57,4.11
Saga,965,6.00,950.00,0.86,8,3.86,0.48,2.00,0.29,0.04,58.30,0.35,7.41
Saitama,25851,375.00,25137.00,53.57,257,209.29,2.85,10.00,7.14,0.10,49.70,0.67,3.41
Shiga,2180,33.00,2124.57,4.71,22,16.14,1.14,0.00,0.71,0.05,47.61,0.55,4.42
Shimane,273,0.00,266.29,0.00,2,2.71,0.41,0.00,0.00,0.00,51.69,1.31,0.00
Shizuoka,4645,80.00,4573.29,11.43,16,25.29,0.70,1.00,0.57,0.02,51.49,0.54,2.26
Tochigi,3803,49.00,3758.86,7.00,12,16.57,0.86,0.00,1.14,0.06,65.71,0.49,6.90
Tokushima,389,15.00,385.29,2.14,0,1.14,0.16,1.00,0.29,0.04,42.65,0.21,25.00
Tokyo,101466,949.00,99649.86,135.57,676,556.43,3.98,32.00,14.57,0.10,61.39,0.57,2.62
Tottori,203,2.00,199.43,0.29,1,0.71,0.13,0.00,0.00,0.00,85.52,0.39,0.00
Toyama,876,27.00,868.43,3.86,3,2.71,0.26,0.00,0.00,0.00,110.57,0.60,0.00
Wakayama,1085,15.00,1059.57,2.14,14,7.57,0.83,0.00,0.29,0.03,51.90,0.56,3.77
Yamagata,513,13.00,499.86,1.86,3,4.71,0.44,0.00,0.00,0.00,55.09,1.19,0.00
Yamaguchi,1272,24.00,1229.86,3.43,22,11.71,0.87,1.00,1.43,0.11,31.31,0.53,12.20
Yamanashi,902,15.00,899.43,2.14,1,0.57,0.07,1.00,0.29,0.04,172.12,0.18,50.00
Zenkoku,394107,6018.00,386366.57,859.71,2591,2413.14,1.92,108.00,81.14,0.06,57.06,0.58,3.36
