Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,513,34.00,511.57,4.86,0,0.57,0.01,0.00,0.00,0.00,787.35,1.64,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,919,45.00,912.57,6.43,1,1.71,0.03,0.00,0.00,0.00,735.54,,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,821,28.00,808.14,4.00,9,3.14,0.06,0.00,0.14,0.00,120.09,0.55,4.55
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,4.55
Gifu,153,7.00,152.57,1.00,0,0.29,0.01,0.00,0.00,0.00,429.40,1.64,0.00
Gunma,151,19.00,151.00,2.71,0,0.00,0.00,0.00,0.00,0.00,510.43,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,1424.07,,0.00
Hokkaido,1154,91.00,1132.86,13.00,10,5.29,0.10,0.00,0.14,0.00,155.90,1.36,2.70
Hyogo,699,43.00,699.00,6.14,0,0.00,0.00,0.00,0.14,0.00,,,2.70
Ibaraki,168,10.00,168.00,1.43,0,0.00,0.00,0.00,0.00,0.00,,,2.70
Ishikawa,299,27.00,299.00,3.86,0,0.00,0.00,0.00,0.00,0.00,2028.63,,2.70
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.70
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.70
Kagoshima,11,0.00,10.29,0.00,0,0.14,0.01,0.00,0.00,0.00,172.24,,0.00
Kanagawa,1402,89.00,1397.57,12.71,0,2.14,0.02,0.00,0.29,0.00,311.92,0.64,13.33
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,13.33
Kyoto,360,18.00,359.43,2.57,0,0.29,0.01,0.00,0.00,0.00,1218.34,,0.00
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,76,,76.00,,0,0.00,0.00,,,,,,0.00
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Niigata,83,0.00,83.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,,,0.00
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1786,85.00,1785.00,12.14,0,0.29,0.00,0.00,0.14,0.00,4661.12,1.64,50.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,50.00
Saitama,1019,51.00,1013.00,7.29,0,1.71,0.02,0.00,0.00,0.00,580.72,2.19,0.00
Shiga,100,1.00,100.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,77,1.00,76.00,0.14,0,0.29,0.01,0.00,0.00,0.00,1288.21,,0.00
Tochigi,66,0.00,66.00,0.00,0,0.00,0.00,0.00,0.00,0.00,1118.39,,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5497,314.00,5433.00,44.86,24,16.29,0.12,1.00,0.43,0.00,195.34,0.90,2.63
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.63
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,2.63
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,2.63
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.63
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.63
Yamanashi,69,1.00,67.57,0.14,0,0.57,0.07,0.00,0.00,0.00,106.84,2.69,0.00
Zenkoku,17030,925.00,16908.57,132.14,44,32.71,0.03,1.00,1.29,0.00,324.80,0.96,3.93
