Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,26541,563.00,26436.43,80.43,48,32.00,0.42,1.00,1.71,0.02,448.77,1.07,5.36
Akita,273,6.00,270.14,0.86,1,0.57,0.06,0.00,0.00,0.00,1144.47,,0.00
Aomori,885,20.00,865.86,2.86,4,5.86,0.48,0.00,0.00,0.00,97.24,1.96,0.00
Chiba,28324,532.00,28029.71,76.00,122,85.71,1.36,6.00,4.29,0.07,187.40,1.00,5.00
Ehime,1077,24.00,1074.43,3.43,1,0.57,0.04,0.00,0.00,0.00,699.34,1.00,0.00
Fukui,549,25.00,547.00,3.57,0,0.43,0.06,0.00,0.00,0.00,1855.42,2.19,0.00
Fukuoka,18593,320.00,18495.43,45.71,42,29.29,0.57,1.00,1.57,0.03,372.38,1.07,5.37
Fukushima,2253,99.00,2207.43,14.14,19,12.00,0.66,2.00,1.29,0.07,105.28,0.88,10.71
Gifu,4814,119.00,4800.00,17.00,5,3.43,0.17,0.00,0.43,0.02,991.65,1.00,12.50
Gunma,4767,93.00,4709.86,13.29,25,14.71,0.76,0.00,0.57,0.03,229.40,1.37,3.88
Hiroshima,5069,103.00,5063.43,14.71,2,1.57,0.06,0.00,0.00,0.00,1454.99,0.65,0.00
Hokkaido,20182,719.00,19963.86,102.71,96,56.43,1.08,0.00,2.14,0.04,222.39,1.00,3.80
Hyogo,18659,572.00,18482.86,81.71,74,46.43,0.85,6.00,1.29,0.02,293.54,1.51,2.77
Ibaraki,6306,123.00,6211.00,17.57,47,22.43,0.79,0.00,0.29,0.01,153.94,0.96,1.27
Ishikawa,1888,63.00,1885.14,9.00,1,1.29,0.11,0.00,0.14,0.01,1228.87,2.19,11.11
Iwate,575,30.00,565.57,4.29,4,2.43,0.20,0.00,0.00,0.00,264.36,4.61,0.00
Kagawa,775,18.00,769.57,2.57,3,1.14,0.12,0.00,0.00,0.00,464.32,0.85,0.00
Kagoshima,1766,27.00,1763.57,3.86,1,0.57,0.04,0.00,0.00,0.00,5442.87,,0.00
Kanagawa,46791,761.00,46467.29,108.71,160,86.00,0.93,6.00,3.43,0.04,313.53,0.96,3.99
Kochi,911,19.00,909.14,2.71,1,0.43,0.06,0.00,0.00,0.00,769.53,0.69,0.00
Kumamoto,3482,74.00,3474.00,10.57,1,1.86,0.11,0.00,0.14,0.01,1177.49,1.06,7.69
Kyoto,9225,164.00,9193.29,23.43,14,7.43,0.29,0.00,0.00,0.00,514.53,0.76,0.00
Mie,2626,65.00,2608.71,9.29,8,4.71,0.27,0.00,0.29,0.02,320.94,1.00,6.06
Miyagi,4319,27.00,4112.14,3.86,102,52.29,2.28,1.00,0.29,0.01,61.64,1.56,0.55
Miyazaki,1953,22.00,1953.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,0.55
Nagano,2478,41.00,2433.57,5.86,14,11.29,0.55,0.00,0.00,0.00,205.76,2.58,0.00
Nagasaki,1614,38.00,1613.43,5.43,0,0.14,0.01,0.00,0.14,0.01,7825.98,1.00,100.00
Nara,3489,49.00,3462.57,7.00,7,6.57,0.50,0.00,0.14,0.01,317.14,1.03,2.17
Niigata,1226,16.00,1194.29,2.29,12,7.43,0.34,0.00,0.00,0.00,87.49,0.94,0.00
Oita,1300,22.00,1298.57,3.14,1,0.43,0.04,0.00,0.00,0.00,4007.11,,0.00
Okayama,2598,34.00,2583.71,4.86,8,3.86,0.20,0.00,0.00,0.00,242.01,0.61,0.00
Okinawa,8618,123.00,8522.71,17.57,43,24.71,1.69,0.00,0.14,0.01,223.36,1.23,0.58
Osaka,48747,1161.00,48399.86,165.86,141,93.29,1.06,1.00,1.57,0.02,352.92,1.26,1.68
Saga,1150,11.00,1143.14,1.57,2,2.00,0.25,1.00,0.14,0.02,130.07,0.39,7.14
Saitama,31318,677.00,30992.00,96.71,115,96.29,1.31,1.00,4.57,0.06,175.04,1.01,4.75
Shiga,2674,51.00,2650.86,7.29,11,5.57,0.39,0.00,0.43,0.03,177.63,0.56,7.69
Shimane,285,0.00,284.71,0.00,0,0.14,0.02,0.00,0.00,0.00,1931.59,,0.00
Shizuoka,5451,108.00,5411.57,15.43,13,11.14,0.31,1.00,0.86,0.02,193.51,0.68,7.69
Tochigi,4354,70.00,4295.43,10.00,19,16.00,0.83,1.00,0.29,0.01,179.25,1.28,1.79
Tokushima,466,18.00,464.29,2.57,2,0.29,0.04,0.00,0.00,0.00,683.18,1.00,0.00
Tokyo,116616,1624.00,115685.14,232.00,323,253.71,1.82,12.00,9.00,0.06,277.64,1.07,3.55
Tottori,210,2.00,210.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,3.55
Toyama,915,28.00,911.71,4.00,2,0.86,0.08,0.00,0.00,0.00,1287.81,2.19,0.00
Wakayama,1189,18.00,1179.86,2.57,2,2.43,0.27,0.00,0.00,0.00,486.26,2.81,0.00
Yamagata,576,16.00,559.86,2.29,11,3.29,0.31,1.00,0.14,0.01,182.18,1.81,4.35
Yamaguchi,1396,43.00,1391.86,6.14,1,1.00,0.07,0.00,0.14,0.01,1430.10,1.49,14.29
Yamanashi,955,18.00,950.14,2.57,1,1.29,0.16,0.00,0.14,0.02,501.80,,11.11
Zenkoku,450228,8756.00,446498.14,1250.86,1509,1011.29,0.80,41.00,35.57,0.03,268.80,1.08,3.52
