Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106658,1161.00,106638.57,165.86,5,6.00,0.08,0.00,0.00,0.00,13716.87,1.16,0.00
Akita,1934,27.00,1934.00,3.86,0,0.00,0.00,0.00,0.00,0.00,2116.50,,0.00
Aomori,5900,38.00,5899.29,5.43,0,0.43,0.03,0.00,0.00,0.00,12520.36,,0.00
Chiba,100538,1028.00,100523.00,146.86,10,3.86,0.06,0.00,0.00,0.00,13933.02,0.81,0.00
Ehime,5412,82.00,5412.00,11.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,3115,38.00,3115.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,74668,625.00,74661.29,89.29,2,2.43,0.05,0.00,0.00,0.00,13136.49,0.55,0.00
Fukushima,9494,176.00,9492.00,25.14,1,0.71,0.04,0.00,0.00,0.00,10072.21,3.16,0.00
Gifu,19269,218.00,19264.71,31.14,0,1.14,0.06,0.00,0.00,0.00,17681.65,1.10,0.00
Gunma,17028,176.00,16995.86,25.14,14,9.57,0.50,0.00,0.00,0.00,1066.56,0.95,0.00
Hiroshima,22175,202.00,22175.00,28.86,0,0.00,0.00,0.00,0.00,0.00,376575.77,,0.00
Hokkaido,61199,1474.00,61189.29,210.57,3,2.86,0.05,0.00,0.29,0.01,11292.39,0.79,10.00
Hyogo,78743,1398.00,78730.14,199.71,3,4.00,0.07,0.00,0.14,0.00,11829.46,0.87,3.57
Ibaraki,24463,220.00,24456.71,31.43,1,1.86,0.07,0.00,0.00,0.00,15380.04,,0.00
Ishikawa,7969,129.00,7969.00,18.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Iwate,3487,53.00,3487.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4705,38.00,4705.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,9103,66.00,9103.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kanagawa,169418,1315.00,169377.71,187.86,29,11.29,0.12,0.00,0.14,0.00,11344.28,1.30,1.27
Kochi,4167,33.00,4167.00,4.71,0,0.00,0.00,0.00,0.00,0.00,,,1.27
Kumamoto,14395,136.00,14395.00,19.43,0,0.00,0.00,0.00,0.00,0.00,,,1.27
Kyoto,36009,291.00,36001.71,41.57,0,2.14,0.08,0.00,0.00,0.00,20042.98,1.57,0.00
Mie,14817,163.00,14817.00,23.29,0,0.00,0.00,0.00,0.00,0.00,62903.54,,0.00
Miyagi,16286,118.00,16285.71,16.86,0,0.14,0.01,0.00,0.00,0.00,17840.52,0.46,0.00
Miyazaki,6153,41.00,6153.00,5.86,0,0.00,0.00,0.00,0.00,0.00,17412.72,,0.00
Nagano,8894,97.00,8891.57,13.86,2,0.57,0.03,0.00,0.00,0.00,8159.61,1.00,0.00
Nagasaki,6119,73.00,6119.00,10.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,15936,149.00,15935.71,21.29,0,0.29,0.02,0.00,0.00,0.00,36080.51,1.64,0.00
Niigata,8086,61.00,8063.57,8.71,8,6.29,0.29,0.00,0.00,0.00,1209.40,2.88,0.00
Oita,8187,84.00,8187.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15549,136.00,15547.14,19.43,1,0.57,0.03,0.00,0.00,0.00,15084.62,0.85,0.00
Okinawa,50355,398.00,50344.43,56.86,5,2.43,0.17,0.00,0.00,0.00,11321.47,0.86,0.00
Osaka,203283,3064.00,203257.29,437.71,6,7.86,0.09,0.00,0.00,0.00,12503.87,0.77,0.00
Saga,5866,30.00,5866.00,4.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,115928,1059.00,115911.00,151.29,4,5.86,0.08,0.00,0.00,0.00,12416.58,0.98,0.00
Shiga,12440,104.00,12438.43,14.86,0,0.71,0.05,0.00,0.00,0.00,12067.90,1.44,0.00
Shimane,1733,5.00,1733.00,0.71,0,0.00,0.00,0.00,0.00,0.00,19617.57,,0.00
Shizuoka,26855,209.00,26838.14,29.86,3,5.86,0.16,0.00,0.00,0.00,3173.66,1.56,0.00
Tochigi,15502,117.00,15499.86,16.71,0,0.71,0.04,0.00,0.00,0.00,5912.63,0.61,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,382382,3170.00,382338.00,452.86,13,13.71,0.10,0.00,0.29,0.00,16229.83,1.03,2.08
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,2.08
Toyama,4868,52.00,4868.00,7.43,0,0.00,0.00,0.00,0.00,0.00,,,2.08
Wakayama,5303,62.00,5303.00,8.86,0,0.00,0.00,0.00,0.00,0.00,180109.79,,2.08
Yamagata,3604,56.00,3604.00,8.00,0,0.00,0.00,0.00,0.00,0.00,984.73,,2.08
Yamaguchi,5793,93.00,5792.57,13.29,0,0.14,0.01,0.00,0.00,0.00,39345.60,1.00,0.00
Yamanashi,5157,29.00,5156.71,4.14,0,0.14,0.02,0.00,0.00,0.00,35026.32,,0.00
Zenkoku,1723905,18365.00,1723602.43,2623.57,110,91.57,0.07,0.00,0.86,0.00,11420.17,0.98,0.94
