Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,4864,75.00,4769.14,10.71,29,23.71,0.31,0.00,0.14,0.00,122.25,0.95,0.60
Akita,50,0.00,50.00,0.00,0,0.00,0.00,0.00,0.00,0.00,563.64,,0.60
Aomori,35,1.00,35.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.60
Chiba,3405,67.00,3314.57,9.57,20,25.71,0.41,0.00,0.43,0.01,83.62,1.08,1.67
Ehime,114,6.00,114.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,1.67
Fukui,244,8.00,243.86,1.14,0,0.14,0.02,0.00,0.00,0.00,170.11,0.14,0.00
Fukuoka,4932,79.00,4874.57,11.29,0,16.43,0.32,0.00,1.43,0.03,123.36,0.64,8.70
Fukushima,208,0.00,193.14,0.00,4,4.14,0.23,0.00,0.00,0.00,39.04,1.46,0.00
Gifu,592,10.00,573.29,1.43,12,4.00,0.20,0.00,0.00,0.00,232.16,2.25,0.00
Gunma,547,19.00,514.00,2.71,6,7.86,0.41,0.00,0.00,0.00,44.46,1.21,0.00
Hiroshima,466,3.00,463.00,0.43,2,1.00,0.04,0.00,0.00,0.00,521.75,4.01,0.00
Hokkaido,1873,106.00,1850.71,15.14,7,6.43,0.12,0.00,0.14,0.00,175.13,0.91,2.22
Hyogo,2455,55.00,2400.43,7.86,20,14.43,0.27,0.00,0.14,0.00,121.46,1.29,0.99
Ibaraki,612,15.00,597.14,2.14,3,4.14,0.15,0.00,0.14,0.01,79.00,0.82,3.45
Ishikawa,730,42.00,720.57,6.00,0,3.14,0.28,0.00,0.43,0.04,69.53,0.40,13.64
Iwate,23,0.00,23.00,0.00,0,0.00,0.00,0.00,0.00,0.00,68.56,,13.64
Kagawa,89,2.00,86.29,0.29,2,0.71,0.08,0.00,0.14,0.02,70.81,0.79,20.00
Kagoshima,372,11.00,371.57,1.57,0,0.14,0.01,0.00,0.00,0.00,358.14,0.21,0.00
Kanagawa,5944,127.00,5715.86,18.14,53,69.14,0.75,1.00,0.14,0.00,50.17,1.02,0.21
Kochi,137,4.00,135.00,0.57,0,0.71,0.10,0.00,0.14,0.02,112.19,0.79,20.00
Kumamoto,569,8.00,558.57,1.14,1,3.14,0.18,0.00,0.00,0.00,100.66,0.97,0.00
Kyoto,1607,25.00,1596.14,3.57,0,4.57,0.18,0.00,0.00,0.00,67.95,0.61,0.00
Mie,457,5.00,444.43,0.71,0,4.71,0.27,0.00,0.29,0.02,36.32,0.69,6.06
Miyagi,302,2.00,268.71,0.29,12,8.57,0.37,0.00,0.00,0.00,23.57,1.47,0.00
Miyazaki,342,1.00,339.57,0.14,2,0.43,0.04,0.00,0.00,0.00,884.75,1.00,0.00
Nagano,296,1.00,294.00,0.14,0,0.86,0.04,0.00,0.00,0.00,70.97,0.31,0.00
Nagasaki,235,3.00,234.29,0.43,0,0.14,0.01,0.00,0.00,0.00,881.72,0.46,0.00
Nara,545,8.00,541.86,1.14,0,1.00,0.08,0.00,0.00,0.00,183.46,0.47,0.00
Niigata,149,0.00,147.00,0.00,1,0.57,0.03,0.00,0.00,0.00,330.42,1.23,0.00
Oita,158,2.00,157.71,0.29,0,0.14,0.01,0.00,0.00,0.00,119.30,0.17,0.00
Okayama,146,,146.00,,0,0.00,0.00,,,,1650.50,,0.00
Okinawa,2290,45.00,2258.43,6.43,10,8.71,0.60,0.00,1.29,0.09,132.84,0.82,14.75
Osaka,9604,179.00,9341.14,25.57,77,73.71,0.84,2.00,1.86,0.02,83.51,1.02,2.52
Saga,244,0.00,242.86,0.00,0,0.43,0.05,0.00,0.00,0.00,282.00,1.00,0.00
Saitama,4286,97.00,4205.00,13.86,22,21.43,0.29,0.00,0.57,0.01,120.57,0.84,2.67
Shiga,471,7.00,467.43,1.00,0,1.00,0.07,0.00,0.00,0.00,209.24,0.68,0.00
Shimane,137,0.00,137.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,504,1.00,500.29,0.14,0,1.43,0.04,0.00,0.00,0.00,152.03,1.29,0.00
Tochigi,338,1.00,325.14,0.14,0,3.43,0.18,0.00,0.00,0.00,85.90,2.41,0.00
Tokushima,147,8.00,146.14,1.14,0,0.29,0.04,0.00,0.43,0.06,103.16,0.24,150.00
Tokyo,23003,382.00,22424.43,54.57,146,164.86,1.18,0.00,1.43,0.01,95.24,1.14,0.87
Tottori,31,0.00,23.43,0.00,8,1.29,0.23,0.00,0.00,0.00,77.12,,0.00
Toyama,408,25.00,407.00,3.57,0,0.86,0.08,0.00,0.00,0.00,203.88,0.52,0.00
Wakayama,236,4.00,235.29,0.57,0,0.29,0.03,0.00,0.00,0.00,273.13,0.75,0.00
Yamagata,78,1.00,78.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,194,1.00,190.29,0.14,0,1.43,0.11,0.00,0.14,0.01,63.49,0.71,10.00
Yamanashi,179,5.00,178.14,0.71,0,0.43,0.05,0.00,0.00,0.00,180.91,2.19,0.00
Zenkoku,74648,1441.00,72933.43,205.86,437,485.57,0.39,3.00,9.29,0.01,93.26,0.99,1.91
