Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,5363,86.00,5276.57,12.29,26,26.29,0.35,2.00,0.43,0.01,132.61,1.18,1.63
Akita,53,0.00,53.00,0.00,0,0.00,0.00,0.00,0.00,0.00,597.61,,1.63
Aomori,36,1.00,35.57,0.14,0,0.14,0.01,0.00,0.00,0.00,299.61,,0.00
Chiba,3934,71.00,3835.57,10.14,38,26.86,0.43,0.00,0.14,0.00,95.50,1.13,0.53
Ehime,114,6.00,114.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,0.53
Fukui,244,11.00,244.00,1.57,0,0.00,0.00,0.00,0.14,0.02,,,0.53
Fukuoka,5040,98.00,5026.29,14.00,8,3.29,0.06,1.00,0.43,0.01,962.06,1.10,13.04
Fukushima,253,3.00,248.43,0.43,0,1.57,0.09,0.00,0.14,0.01,46.88,0.84,9.09
Gifu,627,10.00,620.14,1.43,1,2.29,0.12,0.00,0.00,0.00,144.85,1.40,0.00
Gunma,706,19.00,699.71,2.71,5,1.43,0.07,0.00,0.00,0.00,97.83,0.28,0.00
Hiroshima,577,3.00,534.14,0.43,14,11.57,0.41,0.00,0.00,0.00,45.15,2.93,0.00
Hokkaido,2107,107.00,2058.43,15.29,16,14.29,0.27,0.00,0.00,0.00,95.61,1.11,0.00
Hyogo,2717,59.00,2671.00,8.43,13,13.29,0.24,0.00,0.29,0.01,140.88,1.12,2.15
Ibaraki,659,17.00,646.29,2.43,2,3.86,0.14,0.00,0.00,0.00,156.62,2.19,0.00
Ishikawa,777,47.00,775.00,6.71,1,0.86,0.08,0.00,0.14,0.01,189.70,0.44,16.67
Iwate,23,0.00,23.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,16.67
Kagawa,93,2.00,93.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,16.67
Kagoshima,422,12.00,409.00,1.71,7,3.14,0.20,0.00,0.00,0.00,62.15,1.46,0.00
Kanagawa,6975,138.00,6780.43,19.71,77,55.29,0.60,0.00,0.29,0.00,82.94,1.35,0.52
Kochi,138,4.00,137.71,0.57,0,0.14,0.02,0.00,0.00,0.00,933.04,,0.00
Kumamoto,578,8.00,573.29,1.14,4,0.86,0.05,0.00,0.00,0.00,1295.65,3.60,0.00
Kyoto,1762,25.00,1729.86,3.57,15,7.43,0.29,0.00,0.00,0.00,141.92,1.09,0.00
Mie,509,7.00,496.57,1.00,6,3.57,0.20,0.00,0.00,0.00,104.98,1.38,0.00
Miyagi,406,2.00,393.00,0.29,7,3.29,0.14,0.00,0.00,0.00,62.34,0.85,0.00
Miyazaki,344,1.00,344.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,310,1.00,305.29,0.14,4,1.00,0.05,0.00,0.00,0.00,429.60,1.49,0.00
Nagasaki,236,3.00,236.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,574,9.00,566.00,1.29,5,2.00,0.15,0.00,0.00,0.00,244.02,1.64,0.00
Niigata,170,0.00,169.71,0.00,0,0.29,0.01,0.00,0.00,0.00,153.35,0.41,0.00
Oita,158,2.00,158.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,157,,153.86,,0,1.00,0.05,,,,128.20,4.01,
Okinawa,2516,46.00,2446.57,6.57,30,18.14,1.24,0.00,0.14,0.01,128.62,1.71,0.79
Osaka,10669,209.00,10494.00,29.86,76,48.00,0.54,3.00,1.29,0.01,127.83,0.97,2.68
Saga,245,0.00,244.86,0.00,0,0.14,0.02,0.00,0.00,0.00,1660.85,,0.00
Saitama,4685,102.00,4601.71,14.57,33,23.29,0.32,0.00,0.29,0.00,140.95,1.42,1.23
Shiga,503,8.00,496.00,1.14,1,2.43,0.17,0.00,0.00,0.00,139.13,1.88,0.00
Shimane,140,0.00,140.00,0.00,0,0.00,0.00,0.00,0.00,0.00,235.32,,0.00
Shizuoka,548,2.00,532.86,0.29,10,3.14,0.09,0.00,0.14,0.00,176.75,2.88,4.55
Tochigi,432,1.00,428.29,0.14,1,0.86,0.04,0.00,0.00,0.00,61.06,0.28,0.00
Tokushima,148,9.00,147.29,1.29,0,0.14,0.02,0.00,0.00,0.00,2498.79,,0.00
Tokyo,25973,409.00,25400.86,58.43,235,161.43,1.16,1.00,1.43,0.01,106.44,1.26,0.88
Tottori,36,0.00,36.00,0.00,0,0.00,0.00,0.00,0.00,0.00,1220.28,,0.88
Toyama,419,26.00,414.29,3.71,1,1.29,0.12,0.00,0.14,0.01,451.47,4.80,11.11
Wakayama,242,4.00,240.14,0.57,0,0.57,0.06,0.00,0.00,0.00,337.41,1.64,0.00
Yamagata,78,1.00,78.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,201,2.00,198.71,0.29,-1,0.86,0.06,0.00,0.00,0.00,257.15,,0.00
Yamanashi,190,6.00,183.00,0.86,4,1.43,0.18,0.00,0.00,0.00,293.54,,0.00
Zenkoku,83087,1577.00,81489.43,225.29,639,445.43,0.35,7.00,5.43,0.00,122.02,1.21,1.22
