Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106825,1161.00,106774.43,165.86,21,13.57,0.18,0.00,0.00,0.00,8632.12,2.33,0.00
Akita,1934,27.00,1934.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,5906,38.00,5902.29,5.43,3,0.71,0.06,0.00,0.00,0.00,22271.63,,0.00
Chiba,100745,1028.00,100690.57,146.86,24,14.00,0.22,0.00,0.00,0.00,7597.30,1.97,0.00
Ehime,5412,82.00,5412.00,11.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,3118,38.00,3116.86,5.43,0,0.29,0.04,0.00,0.00,0.00,8140.77,,0.00
Fukuoka,74823,627.00,74795.86,89.57,10,7.00,0.14,0.00,0.14,0.00,6528.12,0.83,2.04
Fukushima,9533,176.00,9522.43,25.14,4,2.57,0.14,0.00,0.00,0.00,2485.43,0.96,0.00
Gifu,19292,219.00,19280.86,31.29,9,2.29,0.12,0.00,0.00,0.00,19258.14,,0.00
Gunma,17316,177.00,17316.00,25.29,0,0.00,0.00,1.00,0.14,0.01,1421.60,,0.00
Hiroshima,22300,202.00,22218.86,28.86,58,16.00,0.57,0.00,0.00,0.00,2782.24,4.93,0.00
Hokkaido,61550,1475.00,61495.00,210.71,10,18.29,0.35,0.00,0.14,0.00,2021.44,1.03,0.78
Hyogo,78915,1398.00,78881.43,199.71,3,10.86,0.20,0.00,0.00,0.00,5209.92,1.12,0.00
Ibaraki,24495,220.00,24489.57,31.43,2,1.71,0.06,0.00,0.00,0.00,11087.83,1.34,0.00
Ishikawa,8056,136.00,8048.71,19.43,1,2.00,0.18,0.00,0.57,0.05,1201.84,0.64,28.57
Iwate,3495,53.00,3490.57,7.57,3,1.00,0.08,0.00,0.00,0.00,4937.34,4.01,0.00
Kagawa,4712,38.00,4708.57,5.43,1,0.86,0.09,0.00,0.00,0.00,6394.49,,0.00
Kagoshima,9128,66.00,9122.57,9.43,5,1.14,0.07,0.00,0.00,0.00,9110.54,1.40,0.00
Kanagawa,169905,1319.00,169829.14,188.43,34,21.00,0.23,0.00,0.00,0.00,4923.37,0.92,0.00
Kochi,4168,33.00,4167.57,4.71,0,0.14,0.02,0.00,0.00,0.00,35384.64,,0.00
Kumamoto,14397,136.00,14396.14,19.43,1,0.14,0.01,0.00,0.00,0.00,122235.99,1.00,0.00
Kyoto,36249,292.00,36190.57,41.71,22,18.43,0.72,0.00,0.00,0.00,1491.11,1.69,0.00
Mie,14825,163.00,14822.29,23.29,0,0.71,0.04,0.00,0.00,0.00,17357.13,3.16,0.00
Miyagi,16294,118.00,16291.00,16.86,2,0.71,0.03,0.00,0.00,0.00,26345.72,3.16,0.00
Miyazaki,6153,41.00,6153.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8985,97.00,8959.00,13.86,6,6.86,0.34,0.00,0.00,0.00,1141.50,1.69,0.00
Nagasaki,6127,73.00,6124.86,10.43,1,0.43,0.03,0.00,0.00,0.00,7998.57,0.81,0.00
Nara,15984,149.00,15958.71,21.29,15,5.71,0.43,0.00,0.00,0.00,4265.49,3.88,0.00
Niigata,8261,62.00,8235.43,8.86,6,8.29,0.38,0.00,0.00,0.00,768.12,1.82,0.00
Oita,8188,84.00,8187.14,12.00,1,0.14,0.01,0.00,0.00,0.00,278067.43,,0.00
Okayama,15566,136.00,15557.71,19.43,6,1.57,0.08,0.00,0.00,0.00,20320.86,2.53,0.00
Okinawa,50895,398.00,50680.43,56.86,130,50.57,3.47,0.00,0.00,0.00,1083.58,2.18,0.00
Osaka,203996,3064.00,203790.57,437.71,79,56.71,0.64,0.00,0.00,0.00,3187.24,2.04,0.00
Saga,5881,30.00,5875.14,4.29,6,1.29,0.16,0.00,0.00,0.00,3438.00,2.19,0.00
Saitama,116137,1059.00,116092.14,151.29,21,12.29,0.17,0.00,0.00,0.00,7353.88,1.49,0.00
Shiga,12536,104.00,12505.71,14.86,10,8.43,0.60,0.00,0.00,0.00,1530.95,2.54,0.00
Shimane,1768,5.00,1755.71,0.71,3,4.00,0.60,0.00,0.00,0.00,372.61,,0.00
Shizuoka,26908,209.00,26898.14,29.86,4,2.86,0.08,0.00,0.00,0.00,7674.67,2.36,0.00
Tochigi,15655,117.00,15620.43,16.71,12,9.14,0.47,0.00,0.00,0.00,987.38,1.27,0.00
Tokushima,3292,66.00,3291.14,9.43,1,0.14,0.02,0.00,0.00,0.00,111778.65,,0.00
Tokyo,383344,3175.00,383096.57,453.57,103,66.29,0.47,0.00,0.00,0.00,4915.02,1.64,0.00
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,4869,52.00,4869.00,7.43,0,0.00,0.00,0.00,0.00,0.00,82683.45,,0.00
Wakayama,5304,62.00,5303.71,8.86,0,0.14,0.02,0.00,0.00,0.00,36024.87,,0.00
Yamagata,3608,56.00,3607.00,8.00,1,0.29,0.03,0.00,0.00,0.00,15311.19,1.64,0.00
Yamaguchi,5941,93.00,5858.57,13.29,56,18.14,1.35,0.00,0.00,0.00,509.09,5.74,0.00
Yamanashi,5161,29.00,5161.00,4.14,0,0.00,0.00,0.00,0.00,0.00,58427.34,,0.00
Zenkoku,1729621,18388.00,1728147.43,2626.86,674,386.71,0.31,1.00,1.00,0.00,3805.24,1.60,0.26
