Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,41083,681.00,39530.14,97.29,362,482.29,6.40,9.00,3.43,0.05,48.91,1.27,0.71
Akita,711,11.00,676.71,1.57,19,9.71,1.02,2.00,0.29,0.03,30.20,0.86,2.94
Aomori,2009,27.00,1939.71,3.86,28,19.43,1.58,0.00,0.00,0.00,48.64,0.84,0.00
Chiba,35703,657.00,35325.71,93.86,89,118.71,1.89,2.00,1.29,0.02,159.59,1.02,1.08
Ehime,2638,67.00,2607.71,9.57,9,10.14,0.76,0.00,0.57,0.04,106.10,0.70,5.63
Fukui,995,34.00,982.43,4.86,2,4.57,0.60,0.00,0.00,0.00,114.23,0.76,0.00
Fukuoka,30868,396.00,29653.57,56.57,343,375.00,7.34,5.00,3.14,0.06,37.72,0.93,0.84
Fukushima,4288,131.00,4191.86,18.71,20,32.43,1.77,0.00,0.29,0.02,47.81,0.72,0.88
Gifu,7803,145.00,7436.86,20.71,143,109.00,5.52,2.00,0.43,0.02,37.81,1.07,0.39
Gunma,7304,119.00,7138.29,17.00,65,51.14,2.65,2.00,1.29,0.07,56.49,0.55,2.51
Hiroshima,8593,113.00,7952.57,16.14,197,184.29,6.59,0.00,0.29,0.01,27.06,1.40,0.16
Hokkaido,31307,952.00,29790.14,136.00,533,466.71,8.95,8.00,5.57,0.11,38.70,1.28,1.19
Hyogo,37668,1024.00,36913.86,146.29,119,248.43,4.57,162.00,30.43,0.56,68.81,0.82,12.25
Ibaraki,9125,138.00,8947.00,19.71,31,53.71,1.88,1.00,0.43,0.02,98.98,1.19,0.80
Ishikawa,3292,97.00,3169.86,13.86,43,37.71,3.34,0.00,1.29,0.11,38.21,0.88,3.41
Iwate,1257,41.00,1199.57,5.86,16,17.00,1.40,1.00,0.43,0.04,43.05,1.05,2.52
Kagawa,1833,24.00,1769.43,3.43,17,21.14,2.23,0.00,0.14,0.02,28.99,0.66,0.68
Kagoshima,2946,28.00,2835.43,4.00,37,33.71,2.12,0.00,0.00,0.00,39.21,0.86,0.00
Kanagawa,58318,858.00,57509.86,122.57,247,249.43,2.71,3.00,2.29,0.02,131.46,1.06,0.92
Kochi,1173,20.00,1149.14,2.86,15,5.86,0.85,0.00,0.00,0.00,159.51,1.28,0.00
Kumamoto,5485,89.00,5169.43,12.71,70,81.57,4.70,3.00,0.86,0.05,34.61,1.14,1.05
Kyoto,14779,196.00,14307.86,28.00,103,121.57,4.73,0.00,0.29,0.01,70.83,0.99,0.24
Mie,4531,97.00,4406.00,13.86,41,38.00,2.15,1.00,0.29,0.02,64.77,1.02,0.75
Miyagi,8608,79.00,8520.86,11.29,31,24.14,1.05,2.00,0.71,0.03,177.09,1.00,2.96
Miyazaki,2867,25.00,2775.71,3.57,27,24.29,2.28,0.00,0.00,0.00,41.83,0.53,0.00
Nagano,4401,76.00,4297.86,10.86,27,29.86,1.47,1.00,0.57,0.03,87.60,1.12,1.91
Nagasaki,2773,54.00,2697.00,7.71,33,24.29,1.85,0.00,1.14,0.09,44.58,0.67,4.71
Nara,7522,100.00,7342.00,14.29,58,55.00,4.16,1.00,1.14,0.09,66.49,0.84,2.08
Niigata,2892,34.00,2803.57,4.86,33,28.29,1.29,0.00,1.00,0.05,46.97,0.95,3.54
Oita,2960,35.00,2802.57,5.00,44,52.86,4.70,2.00,0.71,0.06,25.09,0.90,1.35
Okayama,6374,73.00,5936.57,10.43,130,133.00,7.07,0.00,3.43,0.18,23.40,1.06,2.58
Okinawa,14086,146.00,13732.00,20.86,168,102.00,6.99,4.00,0.86,0.06,88.13,1.32,0.84
Osaka,95666,2014.00,93993.14,287.71,509,518.71,5.88,33.00,25.57,0.29,81.25,0.77,4.93
Saga,2279,16.00,2192.00,2.29,26,26.86,3.32,0.00,0.14,0.02,33.07,0.71,0.53
Saitama,41876,766.00,41277.43,109.43,185,189.71,2.58,1.00,1.57,0.02,114.50,0.96,0.83
Shiga,4586,74.00,4453.14,10.57,57,39.57,2.80,2.00,0.86,0.06,59.40,0.92,2.17
Shimane,457,0.00,422.86,0.00,20,9.00,1.35,0.00,0.00,0.00,38.68,2.27,0.00
Shizuoka,7564,131.00,7318.29,18.71,66,76.71,2.12,0.00,0.29,0.01,62.68,1.51,0.37
Tochigi,5910,74.00,5806.00,10.57,43,32.57,1.69,0.00,0.00,0.00,112.14,1.17,0.00
Tokushima,1590,58.00,1560.14,8.29,5,9.14,1.27,2.00,0.86,0.12,74.68,0.82,9.38
Tokyo,153390,1969.00,151434.43,281.29,732,618.43,4.43,11.00,5.43,0.04,120.88,0.88,0.88
Tottori,440,2.00,424.14,0.29,4,5.00,0.91,0.00,0.00,0.00,57.81,1.20,0.00
Toyama,1548,32.00,1491.00,4.57,20,14.71,1.42,0.00,0.00,0.00,76.80,1.63,0.00
Wakayama,2503,35.00,2464.86,5.00,16,12.71,1.39,0.00,0.14,0.02,92.04,0.87,1.12
Yamagata,1751,37.00,1696.43,5.29,22,16.14,1.52,0.00,0.00,0.00,77.13,1.77,0.00
Yamaguchi,2506,53.00,2371.71,7.57,66,39.29,2.93,0.00,0.57,0.04,31.51,1.09,1.45
Yamanashi,1409,19.00,1378.71,2.71,6,8.86,1.10,0.00,0.00,0.00,63.78,0.74,0.00
Zenkoku,689667,11847.00,673795.57,1692.43,4877,4862.71,3.87,260.00,98.00,0.08,73.04,0.97,2.02
