Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,491,33.00,484.43,4.71,0,2.14,0.03,1.00,0.43,0.01,49.11,0.32,20.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,20.00
Aomori,26,0.00,25.00,0.00,0,0.57,0.05,0.00,0.00,0.00,37.96,,0.00
Chiba,823,25.00,805.00,3.57,7,5.29,0.08,0.00,0.86,0.01,45.75,0.44,16.22
Ehime,47,3.00,47.00,0.43,0,0.00,0.00,0.00,0.00,0.00,529.68,,16.22
Fukui,122,8.00,121.71,1.14,0,0.14,0.02,0.00,0.43,0.06,130.91,0.23,300.00
Fukuoka,648,17.00,630.57,2.43,3,6.00,0.12,0.00,0.29,0.01,38.39,0.64,4.76
Fukushima,75,0.00,71.71,0.00,1,0.86,0.05,0.00,0.00,0.00,48.28,1.00,0.00
Gifu,150,6.00,147.00,0.86,1,0.57,0.03,0.00,-0.14,-0.01,163.99,0.67,-25.00
Gunma,146,15.00,145.29,2.14,0,0.71,0.04,0.00,0.86,0.04,51.76,0.40,120.00
Hiroshima,161,2.00,152.00,0.29,5,2.29,0.08,0.00,0.14,0.01,54.27,1.31,6.25
Hokkaido,823,29.00,722.71,4.14,33,29.71,0.57,0.00,0.57,0.01,13.76,1.17,1.92
Hyogo,654,18.00,640.43,2.57,4,3.86,0.07,0.00,0.14,0.00,38.41,0.38,3.70
Ibaraki,165,7.00,162.71,1.00,0,0.57,0.02,0.00,0.14,0.01,57.61,0.33,25.00
Ishikawa,260,13.00,246.43,1.86,6,4.43,0.39,6.00,1.14,0.10,23.98,0.75,25.81
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,25.81
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,103.22,,25.81
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,167.38,,25.81
Kanagawa,1060,33.00,1004.43,4.71,18,14.43,0.16,1.00,1.00,0.01,29.91,0.72,6.93
Kochi,74,3.00,73.57,0.43,0,0.14,0.02,0.00,0.14,0.02,97.51,0.37,100.00
Kumamoto,47,1.00,46.14,0.14,0,0.29,0.02,0.00,0.00,0.00,45.02,0.61,0.00
Kyoto,328,11.00,314.57,1.57,5,4.86,0.19,1.00,0.57,0.02,33.73,0.91,11.76
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,64.00,,11.76
Miyagi,88,0.00,87.14,0.00,0,0.43,0.02,0.00,0.00,0.00,132.09,1.34,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,69,0.00,66.43,0.00,3,0.43,0.02,0.00,0.00,0.00,35.76,0.33,0.00
Nagasaki,17,1.00,16.57,0.14,0,0.14,0.01,0.00,0.00,0.00,560.41,,0.00
Nara,86,1.00,81.29,0.14,1,1.43,0.11,0.00,0.00,0.00,38.73,0.79,0.00
Niigata,77,0.00,73.86,0.00,0,1.14,0.05,0.00,0.00,0.00,24.18,0.92,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,182.82,,0.00
Okayama,23,0.00,22.57,0.00,0,0.14,0.01,0.00,0.00,0.00,32.36,0.61,0.00
Okinawa,142,4.00,139.71,0.57,0,1.29,0.09,0.00,0.00,0.00,48.01,0.51,0.00
Osaka,1658,45.00,1585.14,6.43,17,23.57,0.27,1.00,2.57,0.03,33.12,0.71,10.91
Saga,42,0.00,38.86,0.00,0,0.86,0.11,0.00,0.00,0.00,8.93,0.44,0.00
Saitama,878,17.00,840.86,2.43,21,10.29,0.14,0.00,0.14,0.00,29.93,0.61,1.39
Shiga,96,1.00,95.14,0.14,0,0.29,0.02,0.00,0.00,0.00,37.92,0.17,0.00
Shimane,23,0.00,22.71,0.00,0,0.14,0.02,0.00,0.00,0.00,13.85,,0.00
Shizuoka,73,1.00,68.57,0.14,0,1.43,0.04,0.00,0.14,0.00,24.26,1.00,10.00
Tochigi,54,0.00,53.71,0.00,0,0.29,0.01,0.00,0.00,0.00,88.77,0.46,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,1.00,0.14,0.02,39.98,,0.00
Tokyo,4491,19.00,4152.00,2.71,160,81.29,0.58,0.00,0.00,0.00,26.78,0.82,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,209,9.00,192.86,1.29,8,4.57,0.44,2.00,0.86,0.08,12.80,0.51,18.75
Wakayama,62,2.00,60.43,0.29,0,0.57,0.06,0.00,0.14,0.02,24.50,0.49,25.00
Yamagata,68,0.00,67.14,0.00,0,0.29,0.03,0.00,0.00,0.00,117.58,0.52,0.00
Yamaguchi,34,0.00,32.43,0.00,0,0.43,0.03,0.00,0.00,0.00,89.34,2.19,0.00
Yamanashi,55,0.00,52.43,0.00,1,0.57,0.07,0.00,0.00,0.00,116.27,1.64,0.00
Zenkoku,14529,327.00,13774.57,46.71,294,206.43,0.16,13.00,10.57,0.01,30.72,0.72,5.12
