Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106607,1161.00,106589.43,165.86,5,5.00,0.07,0.00,0.00,0.00,12880.94,1.07,0.00
Akita,1933,27.00,1927.29,3.86,3,1.14,0.12,0.00,0.00,0.00,4088.74,,0.00
Aomori,5897,38.00,5897.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,100496,1028.00,100476.71,146.86,2,4.86,0.08,0.00,0.00,0.00,18851.79,1.41,0.00
Ehime,5412,82.00,5412.00,11.71,0,0.00,0.00,0.00,0.00,0.00,18379.01,,0.00
Fukui,3115,38.00,3115.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,74646,625.00,74622.29,89.29,9,5.57,0.11,0.00,0.14,0.00,9671.19,1.06,2.56
Fukushima,9488,176.00,9487.14,25.14,1,0.14,0.01,0.00,0.00,0.00,322220.90,,0.00
Gifu,19261,218.00,19257.29,31.14,0,1.14,0.06,0.00,0.00,0.00,7185.03,0.80,0.00
Gunma,16923,176.00,16893.57,25.14,6,8.57,0.44,0.00,0.00,0.00,1916.56,2.69,0.00
Hiroshima,22175,202.00,22172.29,28.86,0,1.43,0.05,0.00,0.00,0.00,5880.89,1.29,0.00
Hokkaido,61170,1472.00,61152.14,210.29,10,5.00,0.10,0.00,0.00,0.00,4675.47,0.60,0.00
Hyogo,78702,1396.00,78688.29,199.43,6,3.43,0.06,0.00,0.00,0.00,12971.29,0.90,0.00
Ibaraki,24449,220.00,24449.00,31.43,0,0.00,0.00,0.00,0.00,0.00,69196.83,,0.00
Ishikawa,7969,129.00,7969.00,18.43,0,0.00,0.00,0.00,0.00,0.00,54129.73,,0.00
Iwate,3487,53.00,3487.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4705,38.00,4705.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,9103,66.00,9103.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kanagawa,169319,1314.00,169285.86,187.71,12,9.57,0.10,0.00,0.14,0.00,11976.03,1.14,1.49
Kochi,4167,33.00,4167.00,4.71,0,0.00,0.00,0.00,0.00,0.00,,,1.49
Kumamoto,14395,136.00,14395.00,19.43,0,0.00,0.00,0.00,0.00,0.00,,,1.49
Kyoto,35995,291.00,35990.71,41.57,0,1.00,0.04,0.00,0.00,0.00,21826.08,0.91,0.00
Mie,14816,163.00,14815.29,23.29,0,0.14,0.01,0.00,0.00,0.00,25157.05,0.61,0.00
Miyagi,16282,118.00,16280.43,16.86,1,0.29,0.01,0.00,0.00,0.00,36861.04,0.61,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8886,97.00,8885.00,13.86,1,0.29,0.01,0.00,0.00,0.00,21552.72,,0.00
Nagasaki,6119,73.00,6119.00,10.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,15934,149.00,15932.71,21.29,0,0.57,0.04,0.00,0.00,0.00,17453.77,1.64,0.00
Niigata,8032,61.00,8027.71,8.71,1,1.43,0.06,0.00,0.00,0.00,3949.10,1.44,0.00
Oita,8187,84.00,8187.00,12.00,0,0.00,0.00,0.00,0.00,0.00,55610.57,,0.00
Okayama,15543,136.00,15540.14,19.43,0,1.14,0.06,0.00,0.00,0.00,3996.12,0.49,0.00
Okinawa,50326,398.00,50316.43,56.86,4,2.29,0.16,0.00,0.00,0.00,18373.46,1.31,0.00
Osaka,203199,3064.00,203152.00,437.71,16,12.29,0.14,0.00,0.00,0.00,10483.74,1.12,0.00
Saga,5866,30.00,5866.00,4.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,115877,1057.00,115850.00,151.00,7,7.71,0.11,0.00,0.00,0.00,10807.34,1.29,0.00
Shiga,12435,104.00,12432.57,14.86,2,0.43,0.03,0.00,0.00,0.00,105563.20,,0.00
Shimane,1733,5.00,1732.29,0.71,0,0.14,0.02,0.00,0.00,0.00,11764.72,1.00,0.00
Shizuoka,26802,209.00,26791.43,29.86,5,2.29,0.06,0.00,0.00,0.00,17496.61,2.30,0.00
Tochigi,15490,117.00,15483.57,16.71,3,1.57,0.08,0.00,0.00,0.00,15464.85,5.54,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,382240,3168.00,382203.29,452.57,19,7.43,0.05,0.00,0.57,0.00,24770.92,0.68,7.69
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,7.69
Toyama,4868,52.00,4868.00,7.43,0,0.00,0.00,0.00,0.00,0.00,27553.87,,7.69
Wakayama,5303,62.00,5302.57,8.86,0,0.14,0.02,0.00,0.00,0.00,10003.00,0.46,0.00
Yamagata,3596,56.00,3573.71,8.00,3,5.71,0.54,0.00,0.00,0.00,910.19,8.50,0.00
Yamaguchi,5792,93.00,5790.71,13.29,0,0.57,0.04,0.00,0.00,0.00,10349.00,,0.00
Yamanashi,5156,29.00,5156.00,4.14,0,0.00,0.00,0.00,0.00,0.00,58370.73,,0.00
Zenkoku,1723007,18356.00,1722658.86,2622.29,116,91.29,0.07,0.00,0.86,0.00,12523.53,1.11,0.94
