Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,181,19.00,165.00,2.71,5,4.86,0.06,0.00,0.00,0.00,23.80,1.64,0.00
Akita,6,0.00,4.00,0.00,0,0.71,0.08,0.00,0.00,0.00,3.50,,0.00
Aomori,8,0.00,6.29,0.00,0,0.57,0.05,0.00,0.00,0.00,2.85,1.00,0.00
Chiba,175,1.00,128.43,0.14,11,17.29,0.28,0.00,0.14,0.00,4.38,4.06,0.83
Ehime,9,0.00,5.00,0.00,0,1.00,0.08,0.00,0.00,0.00,5.30,,0.00
Fukui,22,0.00,13.00,0.00,6,2.43,0.32,0.00,0.00,0.00,2.10,4.61,0.00
Fukuoka,52,0.00,26.29,0.00,9,5.86,0.11,0.00,0.00,0.00,3.39,5.27,0.00
Fukushima,6,0.00,2.86,0.00,2,0.57,0.03,0.00,0.00,0.00,13.60,,0.00
Gifu,22,0.00,18.71,0.00,-1,1.14,0.06,0.00,0.00,0.00,4.54,0.92,0.00
Gunma,20,1.00,16.86,0.14,1,0.86,0.04,0.00,0.00,0.00,12.48,1.64,0.00
Hiroshima,6,0.00,5.14,0.00,0,0.29,0.01,0.00,0.00,0.00,6.47,1.00,0.00
Hokkaido,182,7.00,174.14,1.00,5,2.14,0.04,0.00,0.00,0.00,57.89,1.34,0.00
Hyogo,161,11.00,125.43,1.57,14,10.57,0.19,0.00,0.71,0.01,11.14,2.74,6.76
Ibaraki,24,1.00,16.43,0.14,0,2.14,0.08,1.00,0.14,0.01,3.70,1.92,6.67
Ishikawa,15,0.00,9.86,0.00,2,1.29,0.11,0.00,0.00,0.00,9.32,4.80,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,2,0.00,1.29,0.00,0,0.14,0.02,0.00,0.00,0.00,19.31,,0.00
Kagoshima,2,0.00,1.14,0.00,1,0.14,0.01,0.00,0.00,0.00,,,0.00
Kanagawa,138,6.00,107.71,0.86,18,8.00,0.09,0.00,0.29,0.00,9.86,2.09,3.57
Kochi,20,0.00,14.57,0.00,3,1.29,0.19,0.00,0.00,0.00,17.26,,0.00
Kumamoto,15,0.00,10.86,0.00,1,1.14,0.07,0.00,0.00,0.00,8.18,,0.00
Kyoto,71,0.00,48.00,0.00,3,6.00,0.23,0.00,0.00,0.00,5.77,2.79,0.00
Mie,11,0.00,9.00,0.00,0,0.71,0.04,0.00,0.00,0.00,11.97,,0.00
Miyagi,7,0.00,4.00,0.00,0,0.71,0.03,0.00,0.00,0.00,3.50,,0.00
Miyazaki,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,9,0.00,6.86,0.00,1,0.71,0.04,0.00,0.00,0.00,6.60,3.16,0.00
Nagasaki,5,0.00,2.14,0.00,3,0.57,0.04,0.00,0.00,0.00,1.79,2.69,0.00
Nara,15,0.00,9.86,0.00,4,1.43,0.11,0.00,0.00,0.00,6.31,5.18,0.00
Niigata,31,0.00,29.00,0.00,0,1.00,0.05,0.00,0.00,0.00,15.35,1.00,0.00
Oita,29,0.00,25.00,0.00,0,1.71,0.15,0.00,0.00,0.00,6.40,0.94,0.00
Okayama,4,0.00,3.00,0.00,0,0.43,0.02,0.00,0.00,0.00,2.93,2.19,0.00
Okinawa,9,0.00,7.29,0.00,0,0.71,0.05,0.00,0.00,0.00,6.09,3.16,0.00
Osaka,279,2.00,204.57,0.29,34,20.43,0.23,0.00,0.00,0.00,8.28,3.29,0.00
Saga,4,0.00,1.57,0.00,2,0.43,0.05,0.00,0.00,0.00,10.73,,0.00
Saitama,101,4.00,81.43,0.57,3,5.86,0.08,1.00,0.43,0.01,8.05,1.88,7.32
Shiga,8,0.00,6.43,0.00,1,0.29,0.02,0.00,0.00,0.00,13.02,1.64,0.00
Shimane,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,6,0.00,4.29,0.00,0,0.43,0.01,0.00,0.00,0.00,13.60,,0.00
Tochigi,14,0.00,12.00,0.00,0,0.57,0.03,0.00,0.00,0.00,4.71,1.23,0.00
Tokushima,3,0.00,1.29,0.00,0,0.43,0.06,0.00,0.00,0.00,,,0.00
Tokyo,593,7.00,403.86,1.00,66,52.29,0.37,1.00,0.29,0.00,4.69,2.75,0.55
Tottori,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.55
Toyama,5,0.00,1.29,0.00,2,0.71,0.07,0.00,0.00,0.00,,,0.00
Wakayama,18,1.00,16.57,0.14,1,0.43,0.05,0.00,0.00,0.00,44.43,2.19,0.00
Yamagata,1,0.00,0.29,0.00,0,0.14,0.01,0.00,0.00,0.00,,,0.00
Yamaguchi,6,0.00,5.43,0.00,0,0.29,0.02,0.00,0.00,0.00,4.21,1.00,0.00
Yamanashi,8,0.00,5.00,0.00,2,0.57,0.07,0.00,0.00,0.00,7.30,1.64,0.00
Zenkoku,2306,60.00,1744.14,8.57,199,159.29,0.13,3.00,2.00,0.00,8.06,2.62,1.26
