Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106684,1161.00,106669.57,165.86,3,4.43,0.06,0.00,0.00,0.00,12033.95,1.02,0.00
Akita,1934,27.00,1934.00,3.86,0,0.00,0.00,0.00,0.00,0.00,32840.97,,0.00
Aomori,5901,38.00,5900.29,5.43,0,0.14,0.01,0.00,0.00,0.00,15412.85,0.46,0.00
Chiba,100577,1028.00,100554.71,146.86,8,7.00,0.11,0.00,0.00,0.00,12065.64,1.62,0.00
Ehime,5412,82.00,5412.00,11.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,3115,38.00,3115.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,74684,625.00,74676.14,89.29,0,2.57,0.05,0.00,0.00,0.00,17858.96,1.00,0.00
Fukushima,9495,176.00,9494.29,25.14,0,0.29,0.02,0.00,0.00,0.00,11940.76,0.52,0.00
Gifu,19273,219.00,19270.71,31.29,0,0.57,0.03,0.00,0.14,0.01,11282.31,1.00,25.00
Gunma,17147,176.00,17064.71,25.14,52,19.00,0.99,0.00,0.00,0.00,936.94,2.04,0.00
Hiroshima,22175,202.00,22175.00,28.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hokkaido,61225,1474.00,61208.00,210.57,3,4.14,0.08,0.00,0.00,0.00,11945.17,1.53,0.00
Hyogo,78760,1398.00,78750.00,199.71,3,2.86,0.05,0.00,0.00,0.00,13643.91,0.90,0.00
Ibaraki,24468,220.00,24465.00,31.43,0,0.86,0.03,0.00,0.00,0.00,9773.27,0.75,0.00
Ishikawa,7970,129.00,7969.57,18.43,0,0.14,0.01,0.00,0.00,0.00,67667.63,,0.00
Iwate,3487,53.00,3487.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4705,38.00,4705.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,9106,66.00,9103.71,9.43,1,0.43,0.03,0.00,0.00,0.00,61837.67,,0.00
Kanagawa,169504,1316.00,169442.29,188.00,23,16.43,0.18,1.00,0.14,0.00,9509.93,1.50,0.87
Kochi,4167,33.00,4167.00,4.71,0,0.00,0.00,0.00,0.00,0.00,,,0.87
Kumamoto,14395,136.00,14395.00,19.43,0,0.00,0.00,0.00,0.00,0.00,,,0.87
Kyoto,36021,292.00,36013.57,41.71,4,1.71,0.07,0.00,0.14,0.01,11219.34,1.47,8.33
Mie,14818,163.00,14817.57,23.29,0,0.14,0.01,0.00,0.00,0.00,125814.36,,0.00
Miyagi,16286,118.00,16286.00,16.86,0,0.00,0.00,0.00,0.00,0.00,69140.22,,0.00
Miyazaki,6153,41.00,6153.00,5.86,0,0.00,0.00,0.00,0.00,0.00,104488.47,,0.00
Nagano,8897,97.00,8894.57,13.86,1,0.71,0.04,0.00,0.00,0.00,10414.72,1.44,0.00
Nagasaki,6119,73.00,6119.00,10.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,15937,149.00,15936.29,21.29,0,0.14,0.01,0.00,0.00,0.00,67655.50,0.61,0.00
Niigata,8147,62.00,8111.43,8.86,12,9.86,0.45,0.00,0.14,0.01,639.76,1.59,1.45
Oita,8187,84.00,8187.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,1.45
Okayama,15551,136.00,15550.00,19.43,0,0.43,0.02,0.00,0.00,0.00,17034.46,0.81,0.00
Okinawa,50371,398.00,50360.86,56.86,1,3.00,0.21,0.00,0.00,0.00,11104.50,1.41,0.00
Osaka,203345,3064.00,203305.29,437.71,15,9.71,0.11,0.00,0.00,0.00,14504.09,1.21,0.00
Saga,5866,30.00,5866.00,4.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,115965,1059.00,115942.00,151.29,6,5.86,0.08,0.00,0.00,0.00,12866.46,1.12,0.00
Shiga,12446,104.00,12441.29,14.86,4,0.86,0.06,0.00,0.00,0.00,14082.86,1.34,0.00
Shimane,1733,5.00,1733.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,26869,209.00,26861.14,29.86,0,2.43,0.07,0.00,0.00,0.00,3561.31,0.51,0.00
Tochigi,15510,117.00,15504.43,16.71,2,1.14,0.06,0.00,0.00,0.00,9933.34,0.85,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,382492,3172.00,382422.71,453.14,20,17.57,0.13,0.00,0.29,0.00,15895.60,1.26,1.63
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,1.63
Toyama,4868,52.00,4868.00,7.43,0,0.00,0.00,0.00,0.00,0.00,,,1.63
Wakayama,5303,62.00,5303.00,8.86,0,0.00,0.00,0.00,0.00,0.00,,,1.63
Yamagata,3605,56.00,3604.14,8.00,1,0.14,0.01,0.00,0.00,0.00,17484.98,0.28,0.00
Yamaguchi,5795,93.00,5793.57,13.29,1,0.29,0.02,0.00,0.00,0.00,21861.36,1.64,0.00
Yamanashi,5159,29.00,5157.71,4.14,0,0.29,0.04,0.00,0.00,0.00,19461.76,1.64,0.00
Zenkoku,1724587,18371.00,1724150.57,2624.43,160,113.14,0.09,1.00,0.86,0.00,11153.87,1.28,0.76
